trade_date,natural_days_to_5pct_close_move,breach_date,breach_close
2010-07-14,9,2010-07-22,4125.25
2010-07-15,6,2010-07-20,4053.19
2010-07-16,5,2010-07-20,4053.19
2010-07-19,5,2010-07-23,4131.47
2010-07-20,9,2010-07-28,4266.85
2010-07-21,8,2010-07-28,4266.85
2010-07-22,12,2010-08-02,4389.72
2010-07-23,11,2010-08-02,4389.72
2010-07-26,12,2010-08-06,4480.65
2010-07-27,10,2010-08-05,4396.12
2010-07-28,10,2010-08-06,4480.65
2010-07-29,12,2010-08-09,4549.79
2010-07-30,11,2010-08-09,4549.79
2010-08-02,16,2010-08-17,4618.33
2010-08-03,7,2010-08-09,4549.79
2010-08-04,14,2010-08-17,4618.33
2010-08-05,13,2010-08-17,4618.33
2010-08-06,25,2010-08-30,4705.88
2010-08-09,25,2010-09-02,4802.27
2010-08-10,8,2010-08-17,4618.33
2010-08-11,20,2010-08-30,4705.88
2010-08-12,6,2010-08-17,4618.33
2010-08-13,18,2010-08-30,4705.88
2010-08-16,18,2010-09-02,4802.27
2010-08-17,22,2010-09-07,4865.78
2010-08-18,17,2010-09-03,4845.91
2010-08-19,20,2010-09-07,4865.78
2010-08-20,12,2010-08-31,4755.85
2010-08-23,11,2010-09-02,4802.27
2010-08-24,15,2010-09-07,4865.78
2010-08-25,9,2010-09-02,4802.27
2010-08-26,8,2010-09-02,4802.27
2010-08-27,8,2010-09-03,4845.91
2010-08-30,15,2010-09-13,4967.47
2010-08-31,56,2010-10-25,5107.28
2010-09-01,13,2010-09-13,4967.47
2010-09-02,54,2010-10-25,5107.28
2010-09-03,53,2010-10-25,5107.28
2010-09-06,50,2010-10-25,5107.28
2010-09-07,50,2010-10-26,5158.05
2010-09-08,49,2010-10-26,5158.05
2010-09-09,47,2010-10-25,5107.28
2010-09-10,47,2010-10-26,5158.05
2010-09-13,8,2010-09-20,4695.95
2010-09-14,7,2010-09-20,4695.95
2010-09-15,42,2010-10-26,5158.05
2010-09-16,40,2010-10-25,5107.28
2010-09-17,39,2010-10-25,5107.28
2010-09-20,23,2010-10-12,4950.26
2010-09-21,21,2010-10-11,4922.59
2010-09-27,29,2010-10-25,5107.28
2010-09-28,28,2010-10-25,5107.28
2010-09-29,15,2010-10-13,4968.83
2010-09-30,26,2010-10-25,5107.28
2010-10-08,19,2010-10-26,5158.05
2010-10-11,19,2010-10-29,5211.52
2010-10-12,18,2010-10-29,5211.52
2010-10-13,6,2010-10-18,4708.41
2010-10-14,12,2010-10-25,5107.28
2010-10-15,11,2010-10-25,5107.28
2010-10-18,5,2010-10-22,4985.85
2010-10-19,8,2010-10-26,5158.05
2010-10-20,7,2010-10-26,5158.05
2010-10-21,9,2010-10-29,5211.52
2010-10-22,11,2010-11-01,5362.95
2010-10-25,8,2010-11-01,5362.95
2010-10-26,11,2010-11-05,5473.11
2010-10-27,9,2010-11-04,5392.56
2010-10-28,9,2010-11-05,5473.11
2010-10-29,8,2010-11-05,5473.11
2010-11-01,9,2010-11-09,5635.75
2010-11-02,8,2010-11-09,5635.75
2010-11-03,6,2010-11-08,5598.49
2010-11-04,14,2010-11-17,5001.94
2010-11-05,12,2010-11-16,5197.37
2010-11-08,5,2010-11-12,5227.25
2010-11-09,4,2010-11-12,5227.25
2010-11-10,3,2010-11-12,5227.25
2010-11-11,2,2010-11-12,5227.25
2010-11-12,47,2010-12-28,4934.75
2010-11-15,3,2010-11-17,5001.94
2010-11-16,14,2010-11-29,5458.10
2010-11-17,6,2010-11-22,5332.61
2010-11-18,7,2010-11-24,5414.17
2010-11-19,40,2010-12-28,4934.75
2010-11-22,36,2010-12-27,5046.64
2010-11-23,36,2010-12-28,4934.75
2010-11-24,34,2010-12-27,5046.64
2010-11-25,33,2010-12-27,5046.64
2010-11-26,32,2010-12-27,5046.64
2010-11-29,29,2010-12-27,5046.64
2010-11-30,29,2010-12-28,4934.75
2010-12-01,28,2010-12-28,4934.75
2010-12-02,26,2010-12-27,5046.64
2010-12-03,26,2010-12-28,4934.75
2010-12-06,23,2010-12-28,4934.75
2010-12-07,22,2010-12-28,4934.75
2010-12-08,21,2010-12-28,4934.75
2010-12-09,6,2010-12-14,5482.79
2010-12-10,19,2010-12-28,4934.75
2010-12-13,15,2010-12-27,5046.64
2010-12-14,11,2010-12-24,5205.72
2010-12-15,13,2010-12-27,5046.64
2010-12-16,12,2010-12-27,5046.64
2010-12-17,11,2010-12-27,5046.64
2010-12-20,8,2010-12-27,5046.64
2010-12-21,7,2010-12-27,5046.64
2010-12-22,6,2010-12-27,5046.64
2010-12-23,6,2010-12-28,4934.75
2010-12-24,5,2010-12-28,4934.75
2010-12-27,22,2011-01-17,4728.31
2010-12-28,8,2011-01-04,5230.74
2010-12-29,20,2011-01-17,4728.31
2010-12-30,19,2011-01-17,4728.31
2010-12-31,18,2011-01-17,4728.31
2011-01-04,11,2011-01-14,4942.07
2011-01-05,10,2011-01-14,4942.07
2011-01-06,9,2011-01-14,4942.07
2011-01-07,11,2011-01-17,4728.31
2011-01-10,8,2011-01-17,4728.31
2011-01-11,7,2011-01-17,4728.31
2011-01-12,6,2011-01-17,4728.31
2011-01-13,5,2011-01-17,4728.31
2011-01-14,11,2011-01-24,4636.91
2011-01-17,26,2011-02-11,5012.78
2011-01-18,25,2011-02-11,5012.78
2011-01-19,7,2011-01-25,4540.68
2011-01-20,22,2011-02-10,4962.52
2011-01-21,22,2011-02-11,5012.78
2011-01-24,18,2011-02-10,4962.52
2011-01-25,7,2011-01-31,4816.66
2011-01-26,16,2011-02-10,4962.52
2011-01-27,15,2011-02-10,4962.52
2011-01-28,15,2011-02-11,5012.78
2011-01-31,15,2011-02-14,5087.25
2011-02-01,14,2011-02-14,5087.25
2011-02-09,6,2011-02-14,5087.25
2011-02-10,8,2011-02-17,5231.71
2011-02-11,11,2011-02-21,5304.08
2011-02-14,15,2011-02-28,5347.30
2011-02-15,15,2011-03-01,5373.20
2011-02-16,27,2011-03-14,5462.40
2011-02-17,37,2011-03-25,5502.75
2011-02-18,25,2011-03-14,5462.40
2011-02-21,67,2011-04-28,4948.71
2011-02-22,15,2011-03-08,5425.68
2011-02-23,31,2011-03-25,5502.75
2011-02-24,64,2011-04-28,4948.71
2011-02-25,63,2011-04-28,4948.71
2011-02-28,60,2011-04-28,4948.71
2011-03-01,59,2011-04-28,4948.71
2011-03-02,58,2011-04-28,4948.71
2011-03-03,57,2011-04-28,4948.71
2011-03-04,56,2011-04-28,4948.71
2011-03-07,53,2011-04-28,4948.71
2011-03-08,51,2011-04-27,5128.22
2011-03-09,50,2011-04-27,5128.22
2011-03-10,49,2011-04-27,5128.22
2011-03-11,48,2011-04-27,5128.22
2011-03-14,45,2011-04-27,5128.22
2011-03-15,44,2011-04-27,5128.22
2011-03-16,42,2011-04-26,5196.52
2011-03-17,43,2011-04-28,4948.71
2011-03-18,41,2011-04-27,5128.22
2011-03-21,39,2011-04-28,4948.71
2011-03-22,38,2011-04-28,4948.71
2011-03-23,36,2011-04-27,5128.22
2011-03-24,34,2011-04-26,5196.52
2011-03-25,33,2011-04-26,5196.52
2011-03-28,30,2011-04-26,5196.52
2011-03-29,30,2011-04-27,5128.22
2011-03-30,30,2011-04-28,4948.71
2011-03-31,29,2011-04-28,4948.71
2011-04-01,28,2011-04-28,4948.71
2011-04-06,23,2011-04-28,4948.71
2011-04-07,22,2011-04-28,4948.71
2011-04-08,20,2011-04-27,5128.22
2011-04-11,18,2011-04-28,4948.71
2011-04-12,17,2011-04-28,4948.71
2011-04-13,15,2011-04-27,5128.22
2011-04-14,14,2011-04-27,5128.22
2011-04-15,13,2011-04-27,5128.22
2011-04-18,10,2011-04-27,5128.22
2011-04-19,9,2011-04-27,5128.22
2011-04-20,8,2011-04-27,5128.22
2011-04-21,6,2011-04-26,5196.52
2011-04-22,6,2011-04-27,5128.22
2011-04-25,4,2011-04-28,4948.71
2011-04-26,28,2011-05-23,4907.39
2011-04-27,29,2011-05-25,4855.59
2011-04-28,30,2011-05-27,4644.29
2011-04-29,29,2011-05-27,4644.29
2011-05-03,23,2011-05-25,4855.59
2011-05-04,24,2011-05-27,4644.29
2011-05-05,23,2011-05-27,4644.29
2011-05-06,21,2011-05-26,4815.85
2011-05-09,17,2011-05-25,4855.59
2011-05-10,14,2011-05-23,4907.39
2011-05-11,13,2011-05-23,4907.39
2011-05-12,15,2011-05-26,4815.85
2011-05-13,13,2011-05-25,4855.59
2011-05-16,10,2011-05-25,4855.59
2011-05-17,10,2011-05-26,4815.85
2011-05-18,8,2011-05-25,4855.59
2011-05-19,7,2011-05-25,4855.59
2011-05-20,7,2011-05-26,4815.85
2011-05-23,5,2011-05-27,4644.29
2011-05-24,4,2011-05-27,4644.29
2011-05-25,6,2011-05-30,4565.12
2011-05-26,5,2011-05-30,4565.12
2011-05-27,36,2011-07-01,4899.16
2011-05-30,10,2011-06-08,4826.86
2011-05-31,32,2011-07-01,4899.16
2011-06-01,34,2011-07-04,5011.68
2011-06-02,30,2011-07-01,4899.16
2011-06-03,32,2011-07-04,5011.68
2011-06-07,14,2011-06-20,4505.85
2011-06-08,10,2011-06-17,4571.23
2011-06-09,26,2011-07-04,5011.68
2011-06-10,25,2011-07-04,5011.68
2011-06-13,22,2011-07-04,5011.68
2011-06-14,7,2011-06-20,4505.85
2011-06-15,6,2011-06-20,4505.85
2011-06-16,16,2011-07-01,4899.16
2011-06-17,11,2011-06-27,4832.01
2011-06-20,5,2011-06-24,4757.73
2011-06-21,7,2011-06-27,4832.01
2011-06-22,6,2011-06-27,4832.01
2011-06-23,9,2011-07-01,4899.16
2011-06-24,11,2011-07-04,5011.68
2011-06-27,10,2011-07-06,5081.96
2011-06-28,14,2011-07-11,5110.36
2011-06-29,7,2011-07-05,5055.65
2011-06-30,14,2011-07-13,5132.07
2011-07-01,14,2011-07-14,5187.08
2011-07-04,36,2011-08-08,4627.10
2011-07-05,35,2011-08-08,4627.10
2011-07-06,34,2011-08-08,4627.10
2011-07-07,33,2011-08-08,4627.10
2011-07-08,32,2011-08-08,4627.10
2011-07-11,29,2011-08-08,4627.10
2011-07-12,28,2011-08-08,4627.10
2011-07-13,27,2011-08-08,4627.10
2011-07-14,12,2011-07-25,4920.46
2011-07-15,11,2011-07-25,4920.46
2011-07-18,8,2011-07-25,4920.46
2011-07-19,18,2011-08-05,4896.38
2011-07-20,6,2011-07-25,4920.46
2011-07-21,19,2011-08-08,4627.10
2011-07-22,18,2011-08-08,4627.10
2011-07-25,15,2011-08-08,4627.10
2011-07-26,14,2011-08-08,4627.10
2011-07-27,13,2011-08-08,4627.10
2011-07-28,12,2011-08-08,4627.10
2011-07-29,11,2011-08-08,4627.10
2011-08-01,8,2011-08-08,4627.10
2011-08-02,7,2011-08-08,4627.10
2011-08-03,6,2011-08-08,4627.10
2011-08-04,5,2011-08-08,4627.10
2011-08-05,4,2011-08-08,4627.10
2011-08-08,8,2011-08-15,4918.89
2011-08-09,7,2011-08-15,4918.89
2011-08-10,48,2011-09-26,4426.40
2011-08-11,34,2011-09-13,4532.08
2011-08-12,25,2011-09-05,4596.13
2011-08-15,22,2011-09-05,4596.13
2011-08-16,21,2011-09-05,4596.13
2011-08-17,20,2011-09-05,4596.13
2011-08-18,27,2011-09-13,4532.08
2011-08-19,36,2011-09-23,4494.48
2011-08-22,36,2011-09-26,4426.40
2011-08-23,22,2011-09-13,4532.08
2011-08-24,21,2011-09-13,4532.08
2011-08-25,12,2011-09-05,4596.13
2011-08-26,11,2011-09-05,4596.13
2011-08-29,8,2011-09-05,4596.13
2011-08-30,8,2011-09-06,4568.59
2011-08-31,14,2011-09-13,4532.08
2011-09-01,13,2011-09-13,4532.08
2011-09-02,25,2011-09-26,4426.40
2011-09-05,24,2011-09-28,4358.34
2011-09-06,24,2011-09-29,4189.11
2011-09-07,20,2011-09-26,4426.40
2011-09-08,21,2011-09-28,4358.34
2011-09-09,20,2011-09-28,4358.34
2011-09-13,17,2011-09-29,4189.11
2011-09-14,15,2011-09-28,4358.34
2011-09-15,14,2011-09-28,4358.34
2011-09-16,13,2011-09-28,4358.34
2011-09-19,11,2011-09-29,4189.11
2011-09-20,10,2011-09-29,4189.11
2011-09-21,6,2011-09-26,4426.40
2011-09-22,8,2011-09-29,4189.11
2011-09-23,7,2011-09-29,4189.11
2011-09-26,4,2011-09-29,4189.11
2011-09-27,3,2011-09-29,4189.11
2011-09-28,23,2011-10-20,4088.08
2011-09-29,35,2011-11-02,4432.33
2011-09-30,34,2011-11-02,4432.33
2011-10-10,4,2011-10-13,4370.72
2011-10-11,3,2011-10-13,4370.72
2011-10-12,10,2011-10-21,4008.55
2011-10-13,8,2011-10-20,4088.08
2011-10-14,7,2011-10-20,4088.08
2011-10-17,4,2011-10-20,4088.08
2011-10-18,4,2011-10-21,4008.55
2011-10-19,15,2011-11-02,4432.33
2011-10-20,9,2011-10-28,4306.40
2011-10-21,6,2011-10-26,4217.89
2011-10-24,5,2011-10-28,4306.40
2011-10-25,9,2011-11-02,4432.33
2011-10-26,8,2011-11-02,4432.33
2011-10-27,7,2011-11-02,4432.33
2011-10-28,18,2011-11-14,4553.24
2011-10-31,16,2011-11-15,4587.39
2011-11-01,15,2011-11-15,4587.39
2011-11-02,29,2011-11-30,4164.12
2011-11-03,28,2011-11-30,4164.12
2011-11-04,27,2011-11-30,4164.12
2011-11-07,24,2011-11-30,4164.12
2011-11-08,23,2011-11-30,4164.12
2011-11-09,22,2011-11-30,4164.12
2011-11-10,21,2011-11-30,4164.12
2011-11-11,20,2011-11-30,4164.12
2011-11-14,10,2011-11-23,4318.12
2011-11-15,4,2011-11-18,4333.89
2011-11-16,15,2011-11-30,4164.12
2011-11-17,14,2011-11-30,4164.12
2011-11-18,18,2011-12-05,4021.21
2011-11-21,15,2011-12-05,4021.21
2011-11-22,14,2011-12-05,4021.21
2011-11-23,13,2011-12-05,4021.21
2011-11-24,12,2011-12-05,4021.21
2011-11-25,11,2011-12-05,4021.21
2011-11-28,8,2011-12-05,4021.21
2011-11-29,7,2011-12-05,4021.21
2011-11-30,13,2011-12-12,3939.27
2011-12-01,5,2011-12-05,4021.21
2011-12-02,11,2011-12-12,3939.27
2011-12-05,9,2011-12-13,3789.03
2011-12-06,8,2011-12-13,3789.03
2011-12-07,7,2011-12-13,3789.03
2011-12-08,6,2011-12-13,3789.03
2011-12-09,5,2011-12-13,3789.03
2011-12-12,3,2011-12-14,3705.48
2011-12-13,3,2011-12-15,3598.94
2011-12-14,14,2011-12-27,3422.98
2011-12-15,14,2011-12-28,3393.37
2011-12-16,12,2011-12-27,3422.98
2011-12-19,9,2011-12-27,3422.98
2011-12-20,8,2011-12-27,3422.98
2011-12-21,8,2011-12-28,3393.37
2011-12-22,15,2012-01-05,3205.40
2011-12-23,13,2012-01-04,3362.83
2011-12-26,11,2012-01-05,3205.40
2011-12-27,10,2012-01-05,3205.40
2011-12-28,9,2012-01-05,3205.40
2011-12-29,8,2012-01-05,3205.40
2011-12-30,7,2012-01-05,3205.40
2012-01-04,34,2012-02-06,3557.08
2012-01-05,5,2012-01-09,3365.90
2012-01-06,5,2012-01-10,3503.24
2012-01-09,29,2012-02-06,3557.08
2012-01-10,7,2012-01-16,3255.89
2012-01-11,6,2012-01-16,3255.89
2012-01-12,5,2012-01-16,3255.89
2012-01-13,25,2012-02-06,3557.08
2012-01-16,2,2012-01-17,3437.33
2012-01-17,24,2012-02-09,3627.82
2012-01-18,17,2012-02-03,3518.87
2012-01-19,19,2012-02-06,3557.08
2012-01-20,20,2012-02-08,3593.28
2012-01-30,10,2012-02-08,3593.28
2012-01-31,9,2012-02-08,3593.28
2012-02-01,8,2012-02-08,3593.28
2012-02-02,9,2012-02-10,3648.42
2012-02-03,11,2012-02-13,3700.10
2012-02-06,10,2012-02-15,3769.99
2012-02-07,7,2012-02-13,3700.10
2012-02-08,9,2012-02-16,3775.80
2012-02-09,13,2012-02-21,3820.26
2012-02-10,13,2012-02-22,3895.77
2012-02-13,10,2012-02-22,3895.77
2012-02-14,9,2012-02-22,3895.77
2012-02-15,17,2012-03-02,3961.58
2012-02-16,19,2012-03-05,3981.73
2012-02-17,15,2012-03-02,3961.58
2012-02-20,12,2012-03-02,3961.58
2012-02-21,18,2012-03-09,4053.90
2012-02-22,21,2012-03-13,4114.57
2012-02-23,20,2012-03-13,4114.57
2012-02-24,34,2012-03-28,3663.07
2012-02-27,31,2012-03-28,3663.07
2012-02-28,15,2012-03-13,4114.57
2012-02-29,10,2012-03-09,4053.90
2012-03-01,13,2012-03-13,4114.57
2012-03-02,27,2012-03-28,3663.07
2012-03-05,24,2012-03-28,3663.07
2012-03-06,23,2012-03-28,3663.07
2012-03-07,22,2012-03-28,3663.07
2012-03-08,21,2012-03-28,3663.07
2012-03-09,20,2012-03-28,3663.07
2012-03-12,4,2012-03-15,3869.06
2012-03-13,3,2012-03-15,3869.06
2012-03-14,15,2012-03-28,3663.07
2012-03-15,14,2012-03-28,3663.07
2012-03-16,13,2012-03-28,3663.07
2012-03-19,10,2012-03-28,3663.07
2012-03-20,9,2012-03-28,3663.07
2012-03-21,8,2012-03-28,3663.07
2012-03-22,7,2012-03-28,3663.07
2012-03-23,6,2012-03-28,3663.07
2012-03-26,3,2012-03-28,3663.07
2012-03-27,3,2012-03-29,3580.75
2012-03-28,17,2012-04-13,3850.73
2012-03-29,15,2012-04-12,3818.15
2012-03-30,13,2012-04-11,3739.42
2012-04-05,12,2012-04-16,3868.56
2012-04-06,13,2012-04-18,3904.49
2012-04-09,5,2012-04-13,3850.73
2012-04-10,9,2012-04-18,3904.49
2012-04-11,10,2012-04-20,3932.12
2012-04-12,77,2012-06-27,3615.95
2012-04-13,74,2012-06-25,3633.24
2012-04-16,71,2012-06-25,3633.24
2012-04-17,72,2012-06-27,3615.95
2012-04-18,52,2012-06-08,3697.72
2012-04-19,51,2012-06-08,3697.72
2012-04-20,48,2012-06-06,3734.67
2012-04-23,64,2012-06-25,3633.24
2012-04-24,63,2012-06-25,3633.24
2012-04-25,45,2012-06-08,3697.72
2012-04-26,61,2012-06-25,3633.24
2012-04-27,60,2012-06-25,3633.24
2012-05-02,55,2012-06-25,3633.24
2012-05-03,37,2012-06-08,3697.72
2012-05-04,35,2012-06-07,3712.70
2012-05-07,29,2012-06-04,3755.00
2012-05-08,28,2012-06-04,3755.00
2012-05-09,31,2012-06-08,3697.72
2012-05-10,29,2012-06-07,3712.70
2012-05-11,46,2012-06-25,3633.24
2012-05-14,43,2012-06-25,3633.24
2012-05-15,42,2012-06-25,3633.24
2012-05-16,41,2012-06-25,3633.24
2012-05-17,40,2012-06-25,3633.24
2012-05-18,41,2012-06-27,3615.95
2012-05-21,39,2012-06-28,3562.42
2012-05-22,35,2012-06-25,3633.24
2012-05-23,34,2012-06-25,3633.24
2012-05-24,35,2012-06-27,3615.95
2012-05-25,35,2012-06-28,3562.42
2012-05-28,30,2012-06-26,3627.99
2012-05-29,28,2012-06-25,3633.24
2012-05-30,27,2012-06-25,3633.24
2012-05-31,9,2012-06-08,3697.72
2012-06-01,25,2012-06-25,3633.24
2012-06-04,25,2012-06-28,3562.42
2012-06-05,35,2012-07-09,3553.28
2012-06-06,35,2012-07-10,3512.12
2012-06-07,34,2012-07-10,3512.12
2012-06-08,33,2012-07-10,3512.12
2012-06-11,18,2012-06-28,3562.42
2012-06-12,29,2012-07-10,3512.12
2012-06-13,16,2012-06-28,3562.42
2012-06-14,15,2012-06-28,3562.42
2012-06-15,14,2012-06-28,3562.42
2012-06-18,9,2012-06-26,3627.99
2012-06-19,10,2012-06-28,3562.42
2012-06-20,9,2012-06-28,3562.42
2012-06-21,20,2012-07-10,3512.12
2012-06-25,22,2012-07-16,3416.20
2012-06-26,21,2012-07-16,3416.20
2012-06-27,20,2012-07-16,3416.20
2012-06-28,33,2012-07-30,3335.24
2012-06-29,18,2012-07-16,3416.20
2012-07-02,15,2012-07-16,3416.20
2012-07-03,14,2012-07-16,3416.20
2012-07-04,13,2012-07-16,3416.20
2012-07-05,26,2012-07-30,3335.24
2012-07-06,11,2012-07-16,3416.20
2012-07-09,22,2012-07-30,3335.24
2012-07-10,21,2012-07-30,3335.24
2012-07-11,20,2012-07-30,3335.24
2012-07-12,5,2012-07-16,3416.20
2012-07-13,18,2012-07-30,3335.24
2012-07-16,57,2012-09-10,3608.76
2012-07-17,15,2012-07-31,3272.06
2012-07-18,14,2012-07-31,3272.06
2012-07-19,12,2012-07-30,3335.24
2012-07-20,12,2012-07-31,3272.06
2012-07-23,9,2012-07-31,3272.06
2012-07-24,8,2012-07-31,3272.06
2012-07-25,7,2012-07-31,3272.06
2012-07-26,6,2012-07-31,3272.06
2012-07-27,46,2012-09-10,3608.76
2012-07-30,9,2012-08-07,3524.75
2012-07-31,7,2012-08-06,3484.00
2012-08-01,7,2012-08-07,3524.75
2012-08-02,5,2012-08-06,3484.00
2012-08-03,7,2012-08-09,3565.90
2012-08-06,52,2012-09-26,3231.02
2012-08-07,24,2012-08-30,3340.95
2012-08-08,45,2012-09-21,3329.30
2012-08-09,22,2012-08-30,3340.95
2012-08-10,21,2012-08-30,3340.95
2012-08-13,45,2012-09-26,3231.02
2012-08-14,17,2012-08-30,3340.95
2012-08-15,43,2012-09-26,3231.02
2012-08-16,42,2012-09-26,3231.02
2012-08-17,41,2012-09-26,3231.02
2012-08-20,38,2012-09-26,3231.02
2012-08-21,10,2012-08-30,3340.95
2012-08-22,9,2012-08-30,3340.95
2012-08-23,8,2012-08-30,3340.95
2012-08-24,34,2012-09-26,3231.02
2012-08-27,12,2012-09-07,3569.98
2012-08-28,14,2012-09-10,3608.76
2012-08-29,13,2012-09-10,3608.76
2012-08-30,9,2012-09-07,3569.98
2012-08-31,8,2012-09-07,3569.98
2012-09-03,8,2012-09-10,3608.76
2012-09-04,4,2012-09-07,3569.98
2012-09-05,6,2012-09-10,3608.76
2012-09-06,21,2012-09-26,3231.02
2012-09-07,14,2012-09-20,3364.47
2012-09-10,11,2012-09-20,3364.47
2012-09-11,10,2012-09-20,3364.47
2012-09-12,9,2012-09-20,3364.47
2012-09-13,8,2012-09-20,3364.47
2012-09-14,7,2012-09-20,3364.47
2012-09-17,10,2012-09-26,3231.02
2012-09-18,9,2012-09-26,3231.02
2012-09-19,8,2012-09-26,3231.02
2012-09-20,57,2012-11-15,3185.24
2012-09-21,67,2012-11-26,3137.87
2012-09-24,54,2012-11-16,3165.49
2012-09-25,16,2012-10-10,3494.37
2012-09-26,14,2012-10-09,3451.72
2012-09-27,14,2012-10-10,3494.37
2012-09-28,49,2012-11-15,3185.24
2012-10-08,39,2012-11-15,3185.24
2012-10-09,36,2012-11-13,3245.89
2012-10-10,30,2012-11-08,3293.70
2012-10-11,34,2012-11-13,3245.89
2012-10-12,33,2012-11-13,3245.89
2012-10-15,32,2012-11-15,3185.24
2012-10-16,29,2012-11-13,3245.89
2012-10-17,28,2012-11-13,3245.89
2012-10-18,22,2012-11-08,3293.70
2012-10-19,21,2012-11-08,3293.70
2012-10-22,18,2012-11-08,3293.70
2012-10-23,22,2012-11-13,3245.89
2012-10-24,21,2012-11-13,3245.89
2012-10-25,22,2012-11-15,3185.24
2012-10-26,32,2012-11-26,3137.87
2012-10-29,29,2012-11-26,3137.87
2012-10-30,28,2012-11-26,3137.87
2012-10-31,17,2012-11-16,3165.49
2012-11-01,15,2012-11-15,3185.24
2012-11-02,12,2012-11-13,3245.89
2012-11-05,11,2012-11-15,3185.24
2012-11-06,10,2012-11-15,3185.24
2012-11-07,9,2012-11-15,3185.24
2012-11-08,20,2012-11-27,3005.27
2012-11-09,19,2012-11-27,3005.27
2012-11-12,15,2012-11-26,3137.87
2012-11-13,15,2012-11-27,3005.27
2012-11-14,14,2012-11-27,3005.27
2012-11-15,13,2012-11-27,3005.27
2012-11-16,12,2012-11-27,3005.27
2012-11-19,9,2012-11-27,3005.27
2012-11-20,8,2012-11-27,3005.27
2012-11-21,7,2012-11-27,3005.27
2012-11-22,6,2012-11-27,3005.27
2012-11-23,5,2012-11-27,3005.27
2012-11-26,3,2012-11-28,2930.07
2012-11-27,7,2012-12-03,2850.82
2012-11-28,13,2012-12-10,3128.40
2012-11-29,9,2012-12-07,3071.86
2012-11-30,11,2012-12-10,3128.40
2012-12-03,3,2012-12-05,2999.13
2012-12-04,4,2012-12-07,3071.86
2012-12-05,10,2012-12-14,3183.75
2012-12-06,9,2012-12-14,3183.75
2012-12-07,18,2012-12-24,3244.10
2012-12-10,16,2012-12-25,3318.39
2012-12-11,15,2012-12-25,3318.39
2012-12-12,14,2012-12-25,3318.39
2012-12-13,8,2012-12-20,3215.95
2012-12-14,13,2012-12-26,3373.75
2012-12-17,10,2012-12-26,3373.75
2012-12-18,9,2012-12-26,3373.75
2012-12-19,8,2012-12-26,3373.75
2012-12-20,9,2012-12-28,3378.98
2012-12-21,11,2012-12-31,3406.80
2012-12-24,8,2012-12-31,3406.80
2012-12-25,15,2013-01-08,3492.86
2012-12-26,20,2013-01-14,3578.98
2012-12-27,15,2013-01-10,3524.25
2012-12-28,18,2013-01-14,3578.98
2012-12-31,15,2013-01-14,3578.98
2013-01-04,11,2013-01-14,3578.98
2013-01-07,9,2013-01-15,3649.14
2013-01-08,14,2013-01-21,3689.91
2013-01-09,13,2013-01-21,3689.91
2013-01-10,29,2013-02-07,3700.57
2013-01-11,5,2013-01-15,3649.14
2013-01-14,36,2013-02-18,3797.69
2013-01-15,46,2013-03-01,3876.64
2013-01-16,45,2013-03-01,3876.64
2013-01-17,33,2013-02-18,3797.69
2013-01-18,43,2013-03-01,3876.64
2013-01-21,40,2013-03-01,3876.64
2013-01-22,30,2013-02-20,3818.44
2013-01-23,29,2013-02-20,3818.44
2013-01-24,16,2013-02-08,3755.54
2013-01-25,15,2013-02-08,3755.54
2013-01-28,24,2013-02-20,3818.44
2013-01-29,32,2013-03-01,3876.64
2013-01-30,31,2013-03-01,3876.64
2013-01-31,30,2013-03-01,3876.64
2013-02-01,29,2013-03-01,3876.64
2013-02-04,17,2013-02-20,3818.44
2013-02-05,25,2013-03-01,3876.64
2013-02-06,24,2013-03-01,3876.64
2013-02-07,28,2013-03-06,3914.84
2013-02-08,97,2013-05-15,3953.85
2013-02-18,57,2013-04-15,3594.43
2013-02-19,84,2013-05-13,3936.81
2013-02-20,55,2013-04-15,3594.43
2013-02-21,84,2013-05-15,3953.85
2013-02-22,81,2013-05-13,3936.81
2013-02-25,50,2013-04-15,3594.43
2013-02-26,77,2013-05-13,3936.81
2013-02-27,76,2013-05-13,3936.81
2013-02-28,47,2013-04-15,3594.43
2013-03-01,18,2013-03-18,3671.80
2013-03-04,73,2013-05-15,3953.85
2013-03-05,30,2013-04-03,3642.59
2013-03-06,8,2013-03-13,3696.45
2013-03-07,12,2013-03-18,3671.80
2013-03-08,39,2013-04-15,3594.43
2013-03-11,36,2013-04-15,3594.43
2013-03-12,63,2013-05-13,3936.81
2013-03-13,58,2013-05-09,3892.92
2013-03-14,58,2013-05-10,3912.06
2013-03-15,57,2013-05-10,3912.06
2013-03-18,52,2013-05-08,3877.75
2013-03-19,51,2013-05-08,3877.75
2013-03-20,58,2013-05-16,3977.96
2013-03-21,26,2013-04-15,3594.43
2013-03-22,25,2013-04-15,3594.43
2013-03-25,22,2013-04-15,3594.43
2013-03-26,21,2013-04-15,3594.43
2013-03-27,20,2013-04-15,3594.43
2013-03-28,44,2013-05-10,3912.06
2013-03-29,43,2013-05-10,3912.06
2013-04-01,43,2013-05-13,3936.81
2013-04-02,37,2013-05-08,3877.75
2013-04-03,35,2013-05-07,3829.52
2013-04-08,31,2013-05-08,3877.75
2013-04-09,31,2013-05-09,3892.92
2013-04-10,29,2013-05-08,3877.75
2013-04-11,28,2013-05-08,3877.75
