trade_date,start_close,natural_days_to_5pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2015-06-17,14407.31,3,2015-06-19,down,13688.94,12999.07,15127.68,13686.94
2015-06-18,13934.22,2,2015-06-19,down,13688.94,12999.07,14630.93,13237.51
2015-06-19,13024.72,5,2015-06-23,down,13131.65,12168.35,13675.96,12373.48
2015-06-23,13047.02,4,2015-06-26,down,12311.04,11710.78,13699.37,12394.67
2015-06-24,13313.80,2,2015-06-25,down,13361.77,12585.36,13979.49,12648.11
2015-06-25,12760.48,2,2015-06-26,down,12311.04,11710.78,13398.50,12122.46
2015-06-26,11730.75,4,2015-06-29,down,11933.72,10787.16,12317.29,11144.21
2015-06-29,10906.04,2,2015-06-30,down,11389.19,10110.66,11451.34,10360.74
2015-06-30,11381.47,2,2015-07-01,down,11641.03,10685.37,11950.54,10812.40
2015-07-01,10734.01,2,2015-07-02,down,10696.42,9959.56,11270.71,10197.31
2015-07-02,10002.36,2,2015-07-03,down,10055.57,9282.59,10502.48,9502.24
2015-07-03,9358.73,4,2015-07-06,both,9943.96,8755.04,9826.67,8890.79
2015-07-06,8858.91,2,2015-07-07,down,8528.49,8352.94,9301.86,8415.96
2015-07-07,8356.13,7,2015-07-13,up,9034.35,8879.57,8773.94,7938.32
2015-07-08,8114.60,3,2015-07-10,up,8621.39,8478.26,8520.33,7708.87
2015-07-09,8348.88,5,2015-07-13,up,9034.35,8879.57,8766.32,7931.44
2015-07-10,8620.27,5,2015-07-14,up,9501.08,9236.84,9051.28,8189.26
2015-07-13,9032.56,2,2015-07-14,up,9501.08,9236.84,9484.19,8580.93
2015-07-14,9338.17,3,2015-07-16,down,9241.73,8470.13,9805.08,8871.26
2015-07-15,8942.91,2,2015-07-16,down,9241.73,8470.13,9390.06,8495.76
2015-07-16,9041.23,2,2015-07-17,up,9588.17,9078.86,9493.29,8589.17
2015-07-17,9541.26,5,2015-07-21,up,10139.15,9652.93,10018.32,9064.20
2015-07-20,9839.92,4,2015-07-23,up,10585.68,10197.66,10331.92,9347.92
2015-07-21,10062.89,3,2015-07-23,up,10585.68,10197.66,10566.03,9559.75
2015-07-22,10228.86,3,2015-07-24,up,10782.59,10351.93,10740.30,9717.42
2015-07-23,10553.22,5,2015-07-27,down,10556.48,9716.97,11080.88,10025.56
2015-07-24,10449.75,4,2015-07-27,down,10556.48,9716.97,10972.24,9927.26
2015-07-27,9719.55,2,2015-07-28,down,9769.62,9036.62,10205.53,9233.57
2015-07-28,9284.54,3,2015-07-30,up,9910.54,9422.05,9748.77,8820.31
2015-07-29,9727.23,3,2015-07-31,down,9512.49,9081.72,10213.59,9240.87
2015-07-30,9460.73,5,2015-08-03,down,9109.28,8656.51,9933.77,8987.69
2015-07-31,9223.64,4,2015-08-03,down,9109.28,8656.51,9684.82,8762.46
2015-08-03,8723.59,2,2015-08-04,up,9265.35,8720.24,9159.77,8287.41
2015-08-04,9265.22,7,2015-08-10,up,10133.76,9680.44,9728.48,8801.96
2015-08-05,9240.89,6,2015-08-10,up,10133.76,9680.44,9702.93,8778.85
2015-08-06,9229.35,5,2015-08-10,up,10133.76,9680.44,9690.82,8767.88
2015-08-07,9585.14,4,2015-08-10,up,10133.76,9680.44,10064.40,9105.88
2015-08-10,10077.94,9,2015-08-18,up,10603.36,9781.75,10581.84,9574.04
2015-08-11,10153.71,9,2015-08-19,down,10118.27,9224.17,10661.40,9646.02
2015-08-12,10005.93,6,2015-08-17,up,10563.52,10267.23,10506.23,9505.63
2015-08-13,10308.79,6,2015-08-18,down,10603.36,9781.75,10824.23,9793.35
2015-08-14,10377.98,5,2015-08-18,down,10603.36,9781.75,10896.88,9859.08
2015-08-17,10563.13,2,2015-08-18,down,10603.36,9781.75,11091.29,10034.97
2015-08-18,9806.70,2,2015-08-19,down,10118.27,9224.17,10297.04,9316.36
2015-08-19,10057.84,3,2015-08-21,down,9661.60,9159.43,10560.73,9554.95
2015-08-20,9739.92,2,2015-08-21,down,9661.60,9159.43,10226.92,9252.92
2015-08-21,9208.15,4,2015-08-24,down,8833.71,8505.74,9668.56,8747.74
2015-08-24,8506.72,2,2015-08-25,down,8073.07,7878.49,8932.06,8081.38
2015-08-25,7882.11,2,2015-08-26,down,8103.10,7457.89,8276.22,7488.00
2015-08-26,7543.78,3,2015-08-28,up,8271.60,7861.96,7920.97,7166.59
2015-08-27,7793.54,2,2015-08-28,up,8271.60,7861.96,8183.22,7403.86
2015-08-28,8270.96,5,2015-09-01,down,7848.66,7433.89,8684.51,7857.41
2015-08-31,7950.46,2,2015-09-01,down,7848.66,7433.89,8347.98,7552.94
2015-09-01,7441.34,2,2015-09-02,down,7619.51,7057.55,7813.41,7069.27
2015-09-02,7129.97,7,2015-09-08,up,7660.61,7204.36,7486.47,6773.47
2015-09-07,7291.47,2,2015-09-08,up,7660.61,7204.36,7656.04,6926.90
2015-09-08,7651.50,8,2015-09-15,down,7352.00,7008.99,8034.08,7268.92
2015-09-09,7956.73,6,2015-09-14,down,8022.06,7391.90,8354.57,7558.89
2015-09-10,7843.00,5,2015-09-14,down,8022.06,7391.90,8235.15,7450.85
2015-09-11,7952.14,4,2015-09-14,down,8022.06,7391.90,8349.75,7554.53
2015-09-14,7412.30,2,2015-09-15,down,7352.00,7008.99,7782.92,7041.68
2015-09-15,7034.90,2,2015-09-16,up,7517.62,7049.42,7386.64,6683.15
2015-09-16,7500.61,7,2015-09-22,up,7974.88,7765.78,7875.64,7125.58
2015-09-17,7428.64,5,2015-09-21,up,7850.81,7430.94,7800.07,7057.21
2015-09-18,7556.20,5,2015-09-22,up,7974.88,7765.78,7934.01,7178.39
2015-09-21,7847.89,22,2015-10-12,up,8590.91,8225.24,8240.28,7455.50
2015-09-22,7880.84,21,2015-10-12,up,8590.91,8225.24,8274.88,7486.80
2015-09-23,7824.07,20,2015-10-12,up,8590.91,8225.24,8215.27,7432.87
2015-09-24,7928.83,19,2015-10-12,up,8590.91,8225.24,8325.27,7532.39
2015-09-25,7640.17,14,2015-10-08,up,8099.15,7902.55,8022.18,7258.16
2015-09-28,7839.62,15,2015-10-12,up,8590.91,8225.24,8231.60,7447.64
2015-09-29,7720.68,11,2015-10-09,up,8213.56,8028.61,8106.71,7334.65
2015-09-30,7727.51,10,2015-10-09,up,8213.56,8028.61,8113.89,7341.13
2015-10-08,8056.28,5,2015-10-12,up,8590.91,8225.24,8459.09,7653.47
2015-10-09,8180.40,4,2015-10-12,up,8590.91,8225.24,8589.42,7771.38
2015-10-12,8522.63,8,2015-10-19,up,9008.61,8806.43,8948.76,8096.50
2015-10-13,8651.05,8,2015-10-20,up,9117.31,8891.94,9083.60,8218.50
2015-10-14,8534.73,6,2015-10-19,up,9008.61,8806.43,8961.47,8107.99
2015-10-15,8808.47,12,2015-10-26,up,9347.64,9126.58,9248.89,8368.05
2015-10-16,8943.02,12,2015-10-27,up,9398.73,8882.22,9390.17,8495.87
2015-10-19,8935.39,9,2015-10-27,up,9398.73,8882.22,9382.16,8488.62
2015-10-20,9116.54,2,2015-10-21,down,9157.92,8515.14,9572.37,8660.71
2015-10-21,8541.61,3,2015-10-23,up,9220.98,8942.33,8968.69,8114.53
2015-10-22,8894.76,5,2015-10-26,up,9347.64,9126.58,9339.50,8450.02
2015-10-23,9182.55,18,2015-11-09,up,9861.11,9473.46,9641.68,8723.42
2015-10-26,9262.89,15,2015-11-09,up,9861.11,9473.46,9726.03,8799.75
2015-10-27,9345.97,8,2015-11-03,down,9033.58,8837.31,9813.27,8878.67
2015-10-28,9131.87,10,2015-11-06,up,9640.44,9395.73,9588.46,8675.28
2015-10-29,9214.59,12,2015-11-09,up,9861.11,9473.46,9675.32,8753.86
2015-10-30,9188.27,11,2015-11-09,up,9861.11,9473.46,9647.68,8728.86
2015-11-02,8944.68,3,2015-11-04,up,9396.99,8973.16,9391.91,8497.45
2015-11-03,8924.42,2,2015-11-04,up,9396.99,8973.16,9370.64,8478.20
2015-11-04,9396.84,7,2015-11-10,up,9958.15,9739.17,9866.68,8927.00
2015-11-05,9391.45,5,2015-11-09,up,9861.11,9473.46,9861.02,8921.88
2015-11-06,9629.28,7,2015-11-12,up,10223.71,9990.76,10110.74,9147.82
2015-11-09,9816.03,9,2015-11-17,up,10361.30,10088.03,10306.83,9325.23
2015-11-10,9911.24,11,2015-11-20,up,10477.22,10265.67,10406.80,9415.68
2015-11-11,10100.51,15,2015-11-25,up,10707.77,10468.34,10605.54,9595.48
2015-11-12,10135.08,14,2015-11-25,up,10707.77,10468.34,10641.83,9628.33
2015-11-13,9934.77,8,2015-11-20,up,10477.22,10265.67,10431.51,9438.03
2015-11-16,10194.78,10,2015-11-25,up,10707.77,10468.34,10704.52,9685.04
2015-11-17,10109.40,9,2015-11-25,up,10707.77,10468.34,10614.87,9603.93
2015-11-18,9928.66,3,2015-11-20,up,10477.22,10265.67,10425.09,9432.23
2015-11-19,10235.35,8,2015-11-26,up,10772.62,10595.10,10747.12,9723.58
2015-11-20,10440.35,8,2015-11-27,down,10619.71,9859.02,10962.37,9918.33
2015-11-23,10341.42,8,2015-11-30,down,10058.66,9406.73,10858.49,9824.35
2015-11-24,10459.60,4,2015-11-27,down,10619.71,9859.02,10982.58,9936.62
2015-11-25,10696.31,3,2015-11-27,down,10619.71,9859.02,11231.13,10161.49
2015-11-26,10620.83,2,2015-11-27,down,10619.71,9859.02,11151.87,10089.79
2015-11-27,9933.50,4,2015-11-30,down,10058.66,9406.73,10430.18,9436.82
2015-11-30,10001.19,18,2015-12-17,up,10680.39,10436.80,10501.25,9501.13
2015-12-01,9955.21,17,2015-12-17,up,10680.39,10436.80,10452.97,9457.45
2015-12-02,9822.06,15,2015-12-16,up,10438.45,10314.86,10313.16,9330.96
2015-12-03,10102.89,15,2015-12-17,up,10680.39,10436.80,10608.03,9597.75
2015-12-04,10081.57,14,2015-12-17,up,10680.39,10436.80,10585.65,9577.49
2015-12-07,10238.02,16,2015-12-22,up,10809.85,10652.01,10749.92,9726.12
2015-12-08,10057.74,10,2015-12-17,up,10680.39,10436.80,10560.63,9554.85
2015-12-09,10034.19,9,2015-12-17,up,10680.39,10436.80,10535.90,9532.48
2015-12-10,10035.45,8,2015-12-17,up,10680.39,10436.80,10537.22,9533.68
2015-12-11,9946.12,7,2015-12-17,up,10680.39,10436.80,10443.43,9448.81
2015-12-14,10118.90,4,2015-12-17,up,10680.39,10436.80,10624.84,9612.95
2015-12-15,10278.47,8,2015-12-22,up,10809.85,10652.01,10792.39,9764.55
2015-12-16,10374.23,20,2016-01-04,down,10602.65,9694.63,10892.94,9855.52
2015-12-17,10679.96,19,2016-01-04,down,10602.65,9694.63,11213.96,10145.96
2015-12-18,10629.97,18,2016-01-04,down,10602.65,9694.63,11161.47,10098.47
2015-12-21,10699.61,15,2016-01-04,down,10602.65,9694.63,11234.59,10164.63
2015-12-22,10809.24,14,2016-01-04,down,10602.65,9694.63,11349.70,10268.78
2015-12-23,10638.16,13,2016-01-04,down,10602.65,9694.63,11170.07,10106.25
2015-12-24,10633.19,12,2016-01-04,down,10602.65,9694.63,11164.85,10101.53
2015-12-25,10726.99,11,2016-01-04,down,10602.65,9694.63,11263.34,10190.64
2015-12-28,10515.36,8,2016-01-04,down,10602.65,9694.63,11041.13,9989.59
2015-12-29,10653.71,7,2016-01-04,down,10602.65,9694.63,11186.40,10121.02
2015-12-30,10806.70,6,2016-01-04,down,10602.65,9694.63,11347.04,10266.36
2015-12-31,10614.38,5,2016-01-04,down,10602.65,9694.63,11145.10,10083.66
2016-01-04,9694.84,2,2016-01-05,down,9680.16,9084.87,10179.58,9210.10
2016-01-05,9452.04,3,2016-01-07,down,9511.14,8850.15,9924.64,8979.44
2016-01-06,9709.57,2,2016-01-07,down,9511.14,8850.15,10195.05,9224.09
2016-01-07,8856.49,2,2016-01-08,down,9141.57,8404.51,9299.31,8413.67
2016-01-08,8876.25,4,2016-01-11,down,8754.36,8203.43,9320.06,8432.44
2016-01-11,8205.12,4,2016-01-14,down,8174.31,7534.04,8615.38,7794.86
2016-01-12,8187.96,3,2016-01-14,down,8174.31,7534.04,8597.36,7778.56
2016-01-13,7836.12,7,2016-01-19,up,8400.60,8018.64,8227.93,7444.31
2016-01-14,8157.74,5,2016-01-18,down,8158.56,7685.47,8565.63,7749.85
2016-01-15,7868.17,5,2016-01-19,up,8400.60,8018.64,8261.58,7474.76
2016-01-18,8060.88,3,2016-01-20,up,8468.79,8244.73,8463.92,7657.84
2016-01-19,8388.38,3,2016-01-21,down,8410.16,7944.57,8807.80,7968.96
2016-01-20,8321.39,3,2016-01-22,down,8115.40,7787.62,8737.46,7905.32
2016-01-21,7944.57,6,2016-01-26,down,8093.24,7526.59,8341.80,7547.34
2016-01-22,8074.29,5,2016-01-26,down,8093.24,7526.59,8478.00,7670.58
2016-01-25,8180.50,2,2016-01-26,down,8093.24,7526.59,8589.52,7771.47
2016-01-26,7545.54,2,2016-01-27,down,7585.83,7047.79,7922.82,7168.26
2016-01-27,7466.75,2,2016-01-28,down,7438.69,7067.55,7840.09,7093.41
2016-01-28,7100.90,2,2016-01-29,up,7459.37,7037.83,7455.94,6745.85
2016-01-29,7385.76,7,2016-02-04,up,7839.28,7661.65,7755.05,7016.47
2016-02-01,7292.61,3,2016-02-03,up,7665.65,7428.90,7657.24,6927.98
2016-02-02,7576.07,15,2016-02-16,up,8088.71,7767.03,7954.87,7197.27
2016-02-03,7630.46,14,2016-02-16,up,8088.71,7767.03,8011.98,7248.94
2016-02-04,7807.40,14,2016-02-17,up,8214.94,8010.82,8197.77,7417.03
2016-02-05,7718.71,13,2016-02-17,up,8214.94,8010.82,8104.65,7332.77
2016-02-15,7726.37,3,2016-02-17,up,8214.94,8010.82,8112.69,7340.05
2016-02-16,8069.59,11,2016-02-26,down,7799.30,7487.27,8473.07,7666.11
2016-02-17,8202.15,9,2016-02-25,down,8340.59,7673.22,8612.26,7792.04
2016-02-18,8176.14,8,2016-02-25,down,8340.59,7673.22,8584.95,7767.33
2016-02-19,8239.26,7,2016-02-25,down,8340.59,7673.22,8651.22,7827.30
2016-02-22,8407.85,4,2016-02-25,down,8340.59,7673.22,8828.24,7987.46
2016-02-23,8357.36,3,2016-02-25,down,8340.59,7673.22,8775.23,7939.49
2016-02-24,8364.66,2,2016-02-25,down,8340.59,7673.22,8782.89,7946.43
2016-02-25,7702.59,5,2016-02-29,down,7614.16,7113.07,8087.72,7317.46
2016-02-26,7666.82,4,2016-02-29,down,7614.16,7113.07,8050.16,7283.48
2016-02-29,7183.68,3,2016-03-02,up,7724.30,7323.37,7542.86,6824.50
2016-03-01,7345.09,2,2016-03-02,up,7724.30,7323.37,7712.34,6977.84
2016-03-02,7711.89,3,2016-03-04,down,7735.55,7321.56,8097.48,7326.30
2016-03-03,7727.16,2,2016-03-04,down,7735.55,7321.56,8113.52,7340.80
2016-03-04,7418.80,14,2016-03-17,up,7795.71,7514.58,7789.74,7047.86
2016-03-07,7600.44,12,2016-03-18,up,8118.71,7820.29,7980.46,7220.42
2016-03-08,7670.69,4,2016-03-11,down,7401.51,7239.56,8054.22,7287.16
2016-03-09,7500.17,10,2016-03-18,up,8118.71,7820.29,7875.18,7125.16
2016-03-10,7376.70,8,2016-03-17,up,7795.71,7514.58,7745.53,7007.86
2016-03-11,7349.57,7,2016-03-17,up,7795.71,7514.58,7717.05,6982.09
2016-03-14,7640.13,5,2016-03-18,up,8118.71,7820.29,8022.14,7258.12
2016-03-15,7571.82,4,2016-03-18,up,8118.71,7820.29,7950.41,7193.23
2016-03-16,7484.23,3,2016-03-18,up,8118.71,7820.29,7858.44,7110.02
2016-03-17,7779.88,5,2016-03-21,up,8326.38,8172.85,8168.87,7390.89
2016-03-18,8097.20,14,2016-03-31,up,8541.46,8414.89,8502.06,7692.34
2016-03-21,8325.98,24,2016-04-13,up,8831.59,8655.20,8742.28,7909.68
2016-03-22,8311.21,17,2016-04-07,up,8733.50,8549.51,8726.77,7895.65
2016-03-23,8408.64,22,2016-04-13,up,8831.59,8655.20,8829.07,7988.21
2016-03-24,8279.65,14,2016-04-06,up,8699.52,8579.43,8693.63,7865.67
2016-03-25,8343.24,20,2016-04-13,up,8831.59,8655.20,8760.40,7926.08
2016-03-28,8298.78,11,2016-04-07,up,8733.50,8549.51,8713.72,7883.84
2016-03-29,8119.00,3,2016-03-31,up,8541.46,8414.89,8524.95,7713.05
2016-03-30,8438.68,17,2016-04-15,up,8866.01,8777.97,8860.61,8016.75
2016-03-31,8447.18,40,2016-05-09,down,8180.70,7876.17,8869.54,8024.82
2016-04-01,8389.29,13,2016-04-13,up,8831.59,8655.20,8808.75,7969.83
2016-04-05,8635.67,16,2016-04-20,down,8798.78,8158.82,9067.45,8203.89
2016-04-06,8691.23,15,2016-04-20,down,8798.78,8158.82,9125.79,8256.67
2016-04-07,8549.51,16,2016-04-22,down,8282.90,8112.33,8976.99,8122.03
2016-04-08,8484.17,32,2016-05-09,down,8180.70,7876.17,8908.38,8059.96
2016-04-11,8677.41,10,2016-04-20,down,8798.78,8158.82,9111.28,8243.54
2016-04-12,8608.37,9,2016-04-20,down,8798.78,8158.82,9038.79,8177.95
2016-04-13,8729.84,8,2016-04-20,down,8798.78,8158.82,9166.33,8293.35
2016-04-14,8837.02,7,2016-04-20,down,8798.78,8158.82,9278.87,8395.17
2016-04-15,8841.10,6,2016-04-20,down,8798.78,8158.82,9283.16,8399.05
2016-04-18,8715.85,3,2016-04-20,down,8798.78,8158.82,9151.64,8280.06
2016-04-19,8754.50,2,2016-04-20,down,8798.78,8158.82,9192.23,8316.77
2016-04-20,8312.20,20,2016-05-09,down,8180.70,7876.17,8727.81,7896.59
2016-04-21,8198.51,14,2016-05-04,up,8632.70,8514.49,8608.44,7788.58
2016-04-22,8282.42,19,2016-05-10,down,7961.59,7855.29,8696.54,7868.30
2016-04-25,8232.48,12,2016-05-06,up,8663.07,8275.97,8644.10,7820.86
2016-04-26,8343.42,14,2016-05-09,down,8180.70,7876.17,8760.59,7926.25
2016-04-27,8323.46,13,2016-05-09,down,8180.70,7876.17,8739.63,7907.29
2016-04-28,8303.56,12,2016-05-09,down,8180.70,7876.17,8718.74,7888.38
2016-04-29,8291.70,11,2016-05-09,down,8180.70,7876.17,8706.29,7877.12
2016-05-03,8558.58,7,2016-05-09,down,8180.70,7876.17,8986.51,8130.65
2016-05-04,8565.11,6,2016-05-09,down,8180.70,7876.17,8993.37,8136.85
2016-05-05,8628.74,5,2016-05-09,down,8180.70,7876.17,9060.18,8197.30
2016-05-06,8276.03,5,2016-05-10,down,7961.59,7855.29,8689.83,7862.23
2016-05-09,7918.15,24,2016-06-01,up,8324.09,8202.72,8314.06,7522.24
2016-05-10,7898.66,23,2016-06-01,up,8324.09,8202.72,8293.59,7503.73
2016-05-11,7823.98,22,2016-06-01,up,8324.09,8202.72,8215.18,7432.78
2016-05-12,7821.91,21,2016-06-01,up,8324.09,8202.72,8213.01,7430.81
2016-05-13,7806.96,19,2016-05-31,up,8197.64,7872.31,8197.31,7416.61
2016-05-16,7961.15,18,2016-06-02,up,8369.67,8255.96,8359.21,7563.09
2016-05-17,7961.50,17,2016-06-02,up,8369.67,8255.96,8359.58,7563.42
2016-05-18,7711.96,14,2016-05-31,up,8197.64,7872.31,8097.56,7326.36
2016-05-19,7767.32,13,2016-05-31,up,8197.64,7872.31,8155.69,7378.95
2016-05-20,7860.13,13,2016-06-01,up,8324.09,8202.72,8253.14,7467.12
2016-05-23,7995.58,12,2016-06-03,up,8442.90,8336.96,8395.36,7595.80
2016-05-24,7913.68,9,2016-06-01,up,8324.09,8202.72,8309.36,7518.00
2016-05-25,7889.73,8,2016-06-01,up,8324.09,8202.72,8284.22,7495.24
2016-05-26,7929.47,8,2016-06-02,up,8369.67,8255.96,8325.94,7533.00
2016-05-27,7912.86,6,2016-06-01,up,8324.09,8202.72,8308.50,7517.22
2016-05-30,7867.60,3,2016-06-01,up,8324.09,8202.72,8260.98,7474.22
2016-05-31,8197.56,28,2016-06-27,up,8646.37,8358.34,8607.44,7787.68
2016-06-01,8270.52,28,2016-06-28,up,8737.82,8599.85,8684.05,7856.99
2016-06-02,8369.43,13,2016-06-14,down,8053.54,7931.23,8787.90,7950.96
2016-06-03,8391.76,12,2016-06-14,down,8053.54,7931.23,8811.35,7972.17
2016-06-06,8422.47,8,2016-06-13,down,8387.42,8000.65,8843.59,8001.35
2016-06-07,8434.67,7,2016-06-13,down,8387.42,8000.65,8856.40,8012.94
2016-06-08,8431.89,6,2016-06-13,down,8387.42,8000.65,8853.48,8010.30
2016-06-13,8000.82,4,2016-06-16,up,8421.33,8314.98,8400.86,7600.78
2016-06-14,8038.59,4,2016-06-17,up,8480.65,8338.73,8440.52,7636.66
2016-06-15,8340.54,15,2016-06-29,up,8784.95,8704.35,8757.57,7923.51
2016-06-16,8358.03,14,2016-06-29,up,8784.95,8704.35,8775.93,7940.13
2016-06-17,8414.51,18,2016-07-04,up,8882.85,8653.86,8835.24,7993.78
2016-06-20,8457.93,15,2016-07-04,up,8882.85,8653.86,8880.83,8035.03
2016-06-21,8350.76,9,2016-06-29,up,8784.95,8704.35,8768.30,7933.22
2016-06-22,8513.54,15,2016-07-06,up,8957.58,8862.76,8939.22,8087.86
2016-06-23,8495.78,13,2016-07-05,up,8925.09,8839.94,8920.57,8070.99
2016-06-24,8428.82,11,2016-07-04,up,8882.85,8653.86,8850.26,8007.38
2016-06-27,8646.16,137,2016-11-10,up,9084.76,9028.67,9078.47,8213.85
2016-06-28,8730.20,35,2016-08-01,down,8462.91,8263.36,9166.71,8293.69
2016-06-29,8745.82,34,2016-08-01,down,8462.91,8263.36,9183.11,8308.53
2016-06-30,8741.10,33,2016-08-01,down,8462.91,8263.36,9178.16,8304.05
2016-07-01,8710.52,32,2016-08-01,down,8462.91,8263.36,9146.05,8274.99
2016-07-04,8874.07,29,2016-08-01,down,8462.91,8263.36,9317.77,8430.37
2016-07-05,8914.84,24,2016-07-28,down,8636.49,8431.12,9360.58,8469.10
2016-07-06,8947.14,22,2016-07-27,down,9046.08,8488.95,9394.50,8499.78
2016-07-07,8954.28,21,2016-07-27,down,9046.08,8488.95,9401.99,8506.57
2016-07-08,8939.26,20,2016-07-27,down,9046.08,8488.95,9386.22,8492.30
2016-07-11,8875.00,18,2016-07-28,down,8636.49,8431.12,9318.75,8431.25
2016-07-12,8943.07,16,2016-07-27,down,9046.08,8488.95,9390.22,8495.92
2016-07-13,9023.24,15,2016-07-27,down,9046.08,8488.95,9474.40,8572.08
2016-07-14,9042.76,14,2016-07-27,down,9046.08,8488.95,9494.90,8590.62
2016-07-15,8982.89,13,2016-07-27,down,9046.08,8488.95,9432.03,8533.75
2016-07-18,8937.86,10,2016-07-27,down,9046.08,8488.95,9384.75,8490.97
2016-07-19,8996.83,9,2016-07-27,down,9046.08,8488.95,9446.67,8546.99
2016-07-20,8997.89,8,2016-07-27,down,9046.08,8488.95,9447.78,8548.00
2016-07-21,9007.55,7,2016-07-27,down,9046.08,8488.95,9457.93,8557.17
2016-07-22,8931.97,7,2016-07-28,down,8636.49,8431.12,9378.57,8485.37
2016-07-25,8925.34,4,2016-07-28,down,8636.49,8431.12,9371.61,8479.07
2016-07-26,9035.56,2,2016-07-27,down,9046.08,8488.95,9487.34,8583.78
2016-07-27,8602.92,91,2016-10-25,up,9039.95,9001.11,9033.07,8172.77
2016-07-28,8571.56,85,2016-10-20,up,9006.84,8953.29,9000.14,8142.98
2016-07-29,8501.09,20,2016-08-17,up,8933.03,8846.32,8926.14,8076.04
2016-08-01,8363.61,15,2016-08-15,up,8821.69,8590.06,8781.79,7945.43
2016-08-02,8445.78,15,2016-08-16,up,8903.49,8812.60,8868.07,8023.49
2016-08-03,8482.20,15,2016-08-17,up,8933.03,8846.32,8906.31,8058.09
2016-08-04,8553.01,77,2016-10-19,up,8992.07,8926.89,8980.66,8125.36
