时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2023-06-14 16:00:00,-38.03,227.72,0,-129815,0,0,428.84
2023-06-15 16:00:00,-37.69,231.27,177628,0,0,0,431.65
2023-06-16 16:00:00,-37.17,232.44,58460.2,0,0,0,429.11
2023-06-19 16:00:00,-36.94,226.93,0,-275577.58,13323164,-13257408,418.44
2023-06-20 16:00:00,-36.94,226.02,0,-45065,0,0,417
2023-06-21 16:00:00,-38.31,227.99,98372,0,0,0,431.67
2023-06-26 16:00:00,-39.51,222.64,0,-267636.31,3306792,-3332520,433.38
2023-06-27 16:00:00,-38.69,228.04,270030,0,0,0,435.05
2023-06-28 16:00:00,-38.99,228.77,36624,0,0,0,438.88
2023-06-29 16:00:00,-38.57,231.18,120169,0,0,0,439.12
2023-06-30 16:00:00,-37.8,240.29,455697,0,0,0,447.09
2023-07-03 16:00:00,-37.7,243.01,135962.78,0,7215864,-7224970,450.58
2023-07-04 16:00:00,-37.46,242.89,0,-6083,0,0,448.27
2023-07-05 16:00:00,-37.97,240.99,0,-94720,0,0,449.72
2023-07-06 16:00:00,-38.13,240.26,0,-36849,0,0,449.96
2023-07-07 16:00:00,-38.56,240.52,13391,0,0,0,454.23
2023-07-10 16:00:00,-38.51,242.63,105110.68,0,3692320,-3707400,457.21
2023-07-11 16:00:00,-38.01,247.34,235804,0,0,0,460.32
2023-07-12 16:00:00,-38.92,242.84,0,-225273,0,0,461.3
2023-07-13 16:00:00,-38.31,242.31,0,-26194,0,0,454.89
2023-07-14 16:00:00,-38.34,242.95,31654,0,0,0,456.2
2023-07-17 16:00:00,-38.61,243.74,39925.69,0,3604730,-3602990,459.93
2023-07-18 16:00:00,-38.67,250.2,322917,0,0,0,471.01
2023-07-19 16:00:00,-38.83,252.15,97464,0,0,0,475.69
2023-07-20 16:00:00,-39.62,250.25,0,-94845,0,0,480.08
2023-07-21 16:00:00,-39.69,254.54,214038,0,0,0,487.86
2023-07-24 16:00:00,-39.76,251.71,0,-141086.56,3923400,-3928880,483.85
2023-07-25 16:00:00,-38.78,263.9,609172,0,0,0,494.41
2023-07-26 16:00:00,-39.17,260.33,0,-178358,0,0,492.36
2023-07-27 16:00:00,-39.63,259.37,0,-47994,0,0,495.28
2023-07-28 16:00:00,-39.09,261.81,121746,0,0,0,494.01
2023-07-31 16:00:00,-38.61,269.13,366233.57,0,3653538,-3664900,501.29
2023-08-01 16:00:00,-38.69,268.32,0,-40581,0,0,500.75
2023-08-02 16:00:00,-38.8,269.29,48624,0,0,0,503.42
2023-08-03 16:00:00,-38.77,270.65,67747,0,0,0,505.34
2023-08-04 16:00:00,-38.43,272.27,81159,0,0,0,504.63
2023-08-07 16:00:00,-38.72,266.7,0,-278576.75,11520870,-11532680,498.4
2023-08-08 16:00:00,-39.03,266.08,0,-30925,0,0,500.43
2023-08-09 16:00:00,-39.51,271.28,260084,0,0,0,513.79
2023-08-10 16:00:00,-39.45,267.85,0,-171654,0,0,507.51
2023-08-11 16:00:00,-40.6,265.19,0,-132903,0,0,514.8
2023-08-14 16:00:00,-40.46,262.2,0,-149458.32,7308710,-7325163,508.33
2023-08-15 16:00:00,-41.01,258.9,0,-164821,0,0,508.41
2023-08-16 16:00:00,-41.72,254.41,0,-224833,0,0,508.12
2023-08-17 16:00:00,-41.14,261.48,353639,0,0,0,514.14
2023-08-18 16:00:00,-42.37,257.08,0,-219926,0,0,519.61
2023-08-21 16:00:00,-42.93,251.49,0,-279592.96,3897656,-3899740,515.89
2023-08-22 16:00:00,-42.54,247.33,0,-208108,0,0,504.47
2023-08-23 16:00:00,-43.72,247.22,0,-5151,0,0,516.95
2023-08-24 16:00:00,-43.59,250.46,161953,0,0,0,521.27
2023-08-25 16:00:00,-44.61,245.37,0,-254769,0,0,523.52
2023-08-28 16:00:00,-44.21,246.5,56826.41,0,3692964,-3702075,521.08
2023-08-29 16:00:00,-42.45,255.08,428787,0,0,0,516.99
2023-08-30 16:00:00,-42.16,256.79,85302,0,0,0,516.86
2023-08-31 16:00:00,-42.49,256.55,0,-11934,0,0,519.98
2023-09-01 16:00:00,-42.46,258.93,119356,0,0,0,523.79
2023-09-04 16:00:00,-41.6,266.77,391557.56,0,3200979,-3210880,528.03
2023-09-05 16:00:00,-41.89,265.16,0,-80473,0,0,528.39
2023-09-06 16:00:00,-41.63,265.96,40274,0,0,0,526.97
2023-09-07 16:00:00,-42.69,257.78,0,-409245,0,0,524.29
2023-09-08 16:00:00,-42.51,255.88,0,-94798,0,0,519.03
2023-09-11 16:00:00,-41.75,263.12,361828.52,0,3324060,-3326352,523.38
2023-09-12 16:00:00,-41.73,262.6,0,-26084,0,0,522.28
2023-09-13 16:00:00,-42.5,256.75,0,-292329,0,0,520.43
2023-09-14 16:00:00,-42.83,251.22,0,-276607,0,0,514.34
2023-09-15 16:00:00,-42.73,253.92,135007,0,0,0,517.98
2023-09-18 16:00:00,-42.68,260.38,323168,0,0,0,528.72
2023-09-19 16:00:00,-43.18,256.19,0,-209745,0,0,526.87
2023-09-20 16:00:00,-43.64,253.53,0,-132632,0,0,527.27
2023-09-21 16:00:00,-44.04,249.51,0,-200964,0,0,524.57
2023-09-22 16:00:00,-42.96,257.37,392836,0,0,0,526.53
2023-09-25 16:00:00,-43.21,255.43,0,-97267,0,0,525.87
2023-09-26 16:00:00,-43.51,252.22,0,-160400,0,0,523.51
2023-09-27 16:00:00,-43.15,257.75,276601,0,0,0,529.29
2023-09-28 16:00:00,-42.73,264.4,332633,0,0,0,536.28
2023-10-09 16:00:00,-42.91,256.73,0,-383585.34,7295760,-7305852,524.86
2023-10-10 16:00:00,-43.06,255.8,0,-46706,0,0,524.87
2023-10-11 16:00:00,-42.91,256.03,11668,0,0,0,523.63
2023-10-12 16:00:00,-42.49,263.02,349593,0,0,0,531.23
2023-10-13 16:00:00,-42.7,256.05,0,-348503,0,0,521.38
2023-10-16 16:00:00,-43.24,250.87,0,-259283,0,0,518.16
2023-10-17 16:00:00,-43.37,252.8,96908,0,0,0,522.99
2023-10-18 16:00:00,-44.34,244.26,0,-427342,0,0,518.51
2023-10-19 16:00:00,-44.95,244.11,0,-7394,0,0,525.09
2023-10-20 16:00:00,-45.6,244.09,0,-1136,0,0,532.52
2023-10-23 16:00:00,-46.88,234.37,0,-485862.01,3354156,-3355968,529.46
2023-10-24 16:00:00,-46.12,242.27,395060,0,0,0,535.24
2023-10-25 16:00:00,-45.56,252.42,507281,0,0,0,547.35
2023-10-26 16:00:00,-45.25,242.32,0,-505009,0,0,525.24
2023-10-27 16:00:00,-44.26,260.11,889908,0,0,0,546.05
2023-10-30 16:00:00,-43.41,265.81,284625.75,0,3822372,-3831956,546.42
2023-10-31 16:00:00,-43.76,263.78,0,-101496,0,0,546.83
2023-11-01 16:00:00,-43.86,267.29,175456,0,0,0,554.24
2023-11-02 16:00:00,-44.55,260.62,0,-333128,0,0,550.35
2023-11-03 16:00:00,-43.73,269.17,427535,0,0,0,556.07
2023-11-06 16:00:00,-42.56,278.19,450711.72,0,4030120,-4037112,558.41
2023-11-07 16:00:00,-42.37,276.3,0,-94641,0,0,552.96
2023-11-08 16:00:00,-42.16,276.78,24308,0,0,0,551.42
2023-11-09 16:00:00,-42.52,276.55,0,-11760,0,0,555.1
2023-11-10 16:00:00,-42.64,279.78,161935,0,0,0,562.1
2023-11-13 16:00:00,-42.11,284.43,232489.23,0,4372992,-4379904,564.07
2023-11-14 16:00:00,-41.76,283.81,0,-31013,0,0,559.01
2023-11-15 16:00:00,-41.52,286.27,122727,0,0,0,560.52
2023-11-16 16:00:00,-42.11,281.85,0,-221189,0,0,559.61
2023-11-17 16:00:00,-41.6,284.49,132230,0,0,0,558.37
2023-11-20 16:00:00,-41.09,286.23,87166.2,0,4457332,-4465848,555.63
2023-11-21 16:00:00,-41.47,285.72,0,-25700,0,0,559.01
2023-11-22 16:00:00,-42.22,275.9,0,-490837,0,0,550.57
2023-11-23 16:00:00,-41.61,278.59,134586,0,0,0,548.38
2023-11-24 16:00:00,-42.39,272.18,0,-320873,0,0,546.03
2023-11-27 16:00:00,-42.42,267,0,-258989,3621048,-3621296,537.37
2023-11-28 16:00:00,-42.12,270.05,152915,0,0,0,539.34
2023-11-29 16:00:00,-42.4,269.19,0,-43053,0,0,540.95
2023-11-30 16:00:00,-42.71,265.18,0,-200570,0,0,537.42
2023-12-01 16:00:00,-42.25,262.51,0,-133845,0,0,527.72
2023-12-04 16:00:00,-42.4,267.5,249562,0,0,0,538.02
2023-12-05 16:00:00,-43.54,261.27,0,-311432,0,0,539.87
2023-12-06 16:00:00,-43.25,263.61,117090,0,0,0,540.72
2023-12-07 16:00:00,-43.28,261.02,0,-129466,0,0,536.5
2023-12-08 16:00:00,-43.44,254.12,0,-344829,0,0,526.1
2023-12-11 16:00:00,-42.77,250.83,0,-164788.12,3555612,-3562644,513.02
2023-12-12 16:00:00,-42.73,246.81,0,-200733,0,0,505.57
2023-12-13 16:00:00,-43.29,240.81,0,-300254,0,0,500.97
2023-12-14 16:00:00,-43.55,240.46,0,-17395,0,0,503.12
2023-12-15 16:00:00,-43.93,241.29,41713,0,0,0,508.69
2023-12-18 16:00:00,-44.82,233.45,0,-392076.5,13569609,-13598934,504.3
2023-12-19 16:00:00,-44.76,234.98,76556,0,0,0,506.41
2023-12-20 16:00:00,-45.72,229.64,0,-267314,0,0,507.3
2023-12-21 16:00:00,-45.37,236.68,352079,0,0,0,516.29
2023-12-22 16:00:00,-45.98,241.67,249586,0,0,0,532.49
2023-12-25 16:00:00,-45.96,241.35,0,-16303.64,3548160,-3551688,531.66
2023-12-26 16:00:00,-46.76,236.37,0,-248592,0,0,531.8
2023-12-27 16:00:00,-46.34,235.57,0,-40348,0,0,525.36
2023-12-28 16:00:00,-45.31,252.61,852248,0,0,0,544.74
2023-12-29 16:00:00,-44.54,260.27,383084,0,0,0,549.6
2024-01-02 16:00:00,-44.84,257.89,0,-119297,0,0,548.82
2024-01-03 16:00:00,-45.13,256.98,0,-45463,0,0,550.59
2024-01-04 16:00:00,-45.52,253.13,0,-192576,0,0,548.18
2024-01-05 16:00:00,-46.53,247.04,0,-304471,0,0,549.04
2024-01-08 16:00:00,-47.77,239.34,0,-384805.84,3688800,-3694768,549.7
2024-01-09 16:00:00,-47.68,250.23,544372,0,0,0,569.4
2024-01-10 16:00:00,-48.07,257.95,386059,0,0,0,589.29
2024-01-11 16:00:00,-47.14,261.71,188070,0,0,0,584.28
2024-01-12 16:00:00,-47.48,257.31,0,-220101,0,0,580.33
2024-01-15 16:00:00,-47.62,252.46,0,-242260.95,4276350,-4280804,572.89
2024-01-16 16:00:00,-47.81,249.53,0,-146655,0,0,569.73
2024-01-17 16:00:00,-49.23,238.22,0,-565385,0,0,566.18
2024-01-18 16:00:00,-49.38,232.74,0,-274247,0,0,557.33
2024-01-19 16:00:00,-50,229.08,0,-182692,0,0,558.16
2024-01-22 16:00:00,-52.89,207.33,0,-1087508.88,4051200,-4059630,552.37
2024-01-23 16:00:00,-52.14,205.48,0,-92709,0,0,538.28
2024-01-24 16:00:00,-51.54,207.58,104965,0,0,0,534.71
2024-01-25 16:00:00,-49.92,216.68,454789,0,0,0,532.35
2024-01-26 16:00:00,-50.35,212.79,0,-194302,0,0,529.99
2024-01-29 16:00:00,-51.66,199.62,0,-658410.11,3785600,-3789560,519.82
2024-01-30 16:00:00,-53.04,192.45,0,-358320,0,0,522.76
2024-01-31 16:00:00,-54.92,172.06,0,-1019929,0,0,503.5
2024-02-01 16:00:00,-55.25,169.54,0,-125778,0,0,502.32
2024-02-02 16:00:00,-56.9,161.94,0,-379832,0,0,507.75
2024-02-05 16:00:00,-59.55,142.65,0,-964749.75,3564258,-3573440,499.88
2024-02-06 16:00:00,-56.73,165.02,1118612,0,0,0,512.48
2024-02-07 16:00:00,-54.8,171.73,335282,0,0,0,501.17
2024-02-08 16:00:00,-52.96,197.05,1266200,0,0,0,531.48
2024-02-19 16:00:00,-52.62,197.9,42572.23,0,6908517,-6914008,528.75
2024-02-20 16:00:00,-52.46,200.61,135321,0,0,0,532.33
2024-02-21 16:00:00,-52.2,211.57,548103,0,0,0,551.82
2024-02-22 16:00:00,-51.47,216.63,252839,0,0,0,552.44
2024-02-23 16:00:00,-50.77,229.02,619711,0,0,0,568.33
2024-02-26 16:00:00,-50.49,230.69,83463,0,8057000,-8070696,567.93
2024-02-27 16:00:00,-49.18,239.16,423433,0,0,0,567.38
2024-02-28 16:00:00,-51.46,218.89,0,-1013241,0,0,556.96
2024-02-29 16:00:00,-49.65,228.65,487806,0,0,0,552.73
2024-03-01 16:00:00,-49.11,231.18,126266,0,0,0,550.78
2024-03-04 16:00:00,-48.86,229.98,0,-59715,0,0,545.25
2024-03-05 16:00:00,-49.36,228.93,0,-52342,0,0,549.55
2024-03-06 16:00:00,-49.3,225.63,0,-165045,0,0,542.27
2024-03-07 16:00:00,-50.04,217.52,0,-405537,0,0,535.55
2024-03-08 16:00:00,-49.4,220.37,142147,0,0,0,533.14
2024-03-11 16:00:00,-48.5,230.04,483715,0,0,0,540.85
2024-03-12 16:00:00,-48.22,236.5,322766,0,0,0,549.86
2024-03-13 16:00:00,-47.98,246.88,519357,0,0,0,566.82
2024-03-14 16:00:00,-48.31,242.55,0,-216558,0,0,562.7
2024-03-15 16:00:00,-47.66,244.15,79992,0,0,0,557.53
2024-03-18 16:00:00,-46.79,249.17,250752.45,0,3349248,-3356750,556.21
2024-03-19 16:00:00,-47.17,248.51,0,-32713,0,0,559.68
2024-03-20 16:00:00,-46.68,252.58,203289,0,0,0,561.25
2024-03-21 16:00:00,-46.69,254.27,84443,0,0,0,564.55
2024-03-22 16:00:00,-47.28,245.95,0,-415898,0,0,556.2
2024-03-25 16:00:00,-48.5,233.41,0,-627012.3,3273280,-3279472,547.4
2024-03-26 16:00:00,-48.68,233.09,0,-15705,0,0,549.05
2024-03-27 16:00:00,-50.39,223.5,0,-479610,0,0,552.09
2024-03-28 16:00:00,-49.29,233.16,482911,0,0,0,556.99
2024-03-29 16:00:00,-48.74,236.71,177645,0,0,0,556.87
2024-04-01 16:00:00,-47.63,245.42,435075,0,0,0,559.58
2024-04-02 16:00:00,-47.89,243.93,0,-74015,0,0,560.01
2024-04-03 16:00:00,-48.17,237.79,0,-307229,0,0,551.73
2024-04-08 16:00:00,-49.13,225.82,0,-598614,0,0,540.5
2024-04-09 16:00:00,-48.48,236.15,516764,0,0,0,552.47
2024-04-10 16:00:00,-49.44,227.15,0,-450212,0,0,547.05
2024-04-11 16:00:00,-49.31,224.16,0,-149380,0,0,539.49
2024-04-12 16:00:00,-49.7,219.99,0,-208639,0,0,536.16
2024-04-15 16:00:00,-50.19,205.98,0,-700505.41,3897196,-3900960,514.29
2024-04-16 16:00:00,-52.27,183.77,0,-1110441,0,0,494.53
2024-04-17 16:00:00,-50.19,203.82,1002686,0,0,0,509.96
2024-04-18 16:00:00,-50.19,204.36,26870,0,0,0,511.04
2024-04-19 16:00:00,-50.4,206.84,124035,0,0,0,518.63
2024-04-22 16:00:00,-50.58,208.38,77029.4,0,2786280,-2783624,524
2024-04-23 16:00:00,-50.84,214.39,300401,0,0,0,539.52
2024-04-24 16:00:00,-50.01,212.51,0,-93983,0,0,525.15
2024-04-25 16:00:00,-49.94,214.88,118398,0,0,0,529.01
2024-04-26 16:00:00,-48.98,224.31,471672,0,0,0,535.65
2024-04-29 16:00:00,-47.76,234.69,518762.34,0,10397304,-10370358,540.68
2024-04-30 16:00:00,-48.21,231.85,0,-141758,0,0,540.76
2024-05-06 16:00:00,-47.18,240.97,455688.06,0,3693640,-3755268,545.53
2024-05-07 16:00:00,-47,264.17,1160143,0,0,0,587.11
2024-05-08 16:00:00,-47.84,266.54,118606,0,0,0,602.72
2024-05-09 16:00:00,-46.99,268.65,105359,0,0,0,595.43
2024-05-10 16:00:00,-47.48,260.96,0,-384324,0,0,587.28
2024-05-13 16:00:00,-47.99,251.75,0,-460526.98,8034270,-8042844,576.31
2024-05-14 16:00:00,-47.7,256.09,216710,0,0,0,580.86
2024-05-15 16:00:00,-48.21,257.26,58659,0,0,0,589.82
2024-05-16 16:00:00,-48.29,266.07,440442.8,0,0,0,607.93
2024-05-17 16:00:00,-47.59,279.06,649832,0,0,0,623.26
2024-05-20 16:00:00,-47.27,278.39,0,-33441.32,4347794,-4350756,617.6
2024-05-21 16:00:00,-47.84,274.06,0,-216737,0,0,617.14
2024-05-22 16:00:00,-47.81,277.98,195806.25,0,0,0,624.24
2024-05-23 16:00:00,-49,267.41,0,-528137,0,0,620.41
2024-05-24 16:00:00,-49.6,267.79,18858,0,0,0,629.74
2024-05-27 16:00:00,-49.08,272.49,234993,0,0,0,631.52
2024-05-28 16:00:00,-49.62,260.87,0,-581091,0,0,616.3
2024-05-29 16:00:00,-49.58,265.81,246893,0,0,0,625.53
2024-05-30 16:00:00,-49.74,260.44,0,-268535,0,0,617.15
2024-05-31 16:00:00,-49.55,264.07,181604,0,0,0,621.65
2024-06-03 16:00:00,-50.21,252.84,0,-561284.38,4050773,-4037040,608.66
2024-06-04 16:00:00,-49.94,248.47,0,-218507,0,0,596.1
2024-06-05 16:00:00,-50.59,242.25,0,-311006,0,0,592.67
2024-06-06 16:00:00,-51.66,230.31,0,-597160,0,0,583.31
2024-06-07 16:00:00,-51.45,234.94,231759,0,0,0,589.89
2024-06-11 16:00:00,-51.02,243.38,421865.52,0,3885960,-3890534,601.06
2024-06-12 16:00:00,-50.85,249.24,292958,0,0,0,610.56
2024-06-13 16:00:00,-51.2,246.91,0,-116509,0,0,610.88
2024-06-14 16:00:00,-51.19,245.08,0,-91507,0,0,606.99
2024-06-17 16:00:00,-51.16,231.34,0,-686818.06,7708724,-7699574,578.42
2024-06-18 16:00:00,-50.75,226.59,0,-237700,0,0,563.13
2024-06-19 16:00:00,-51.39,224.24,0,-117620,0,0,567.02
2024-06-20 16:00:00,-52.37,220.27,0,-198386,0,0,572.41
2024-06-21 16:00:00,-52.37,218.49,0,-89170,0,0,568.68
2024-06-24 16:00:00,-53.95,201.29,0,-860006.62,15740151,-15791978,554.27
2024-06-25 16:00:00,-54.33,192.41,0,-443709,0,0,540.27
2024-06-26 16:00:00,-53.02,201.45,451703,0,0,0,541.66
2024-06-27 16:00:00,-54.17,189.46,0,-599439,0,0,531.6
2024-06-28 16:00:00,-53.87,182.26,0,-359709,0,0,511.88
2024-07-01 16:00:00,-53.46,181.35,0,-45761,0,0,504.53
2024-07-02 16:00:00,-53.78,184.62,163596,0,0,0,515.79
2024-07-03 16:00:00,-54.15,185.97,67636,0,0,0,523.71
2024-07-04 16:00:00,-55.14,183.75,0,-111309,0,0,532.52
2024-07-05 16:00:00,-54.68,195.71,598144.58,0,0,0,552.49
2024-07-08 16:00:00,-55.78,186.11,0,-480191,0,0,547.01
2024-07-09 16:00:00,-54.81,181.1,0,-250031,0,0,522.04
2024-07-10 16:00:00,-54.99,177.32,0,-189036,0,0,516.13
2024-07-11 16:00:00,-53.9,192.29,748350.78,0,0,0,534.03
2024-07-12 16:00:00,-54.04,200.53,411733,0,0,0,553.89
2024-07-15 16:00:00,-54.52,191.37,0,-457653.69,3032820,-2926804,540.66
2024-07-16 16:00:00,-54.43,198.2,341458,0,0,0,554.38
2024-07-17 16:00:00,-54.82,197.59,0,-30518,0,0,558.68
2024-07-18 16:00:00,-54.66,196.26,0,-66702,0,0,553.42
2024-07-19 16:00:00,-54.58,194.69,0,-78490,0,0,548.81
2024-07-22 16:00:00,-54.53,194.2,0,-24362,0,0,547.02
2024-07-23 16:00:00,-55.77,194.27,3403,0,0,0,565.32
2024-07-24 16:00:00,-56.37,195.52,62376,0,0,0,577.33
2024-07-25 16:00:00,-56.36,195.4,0,-5690,0,0,576.9
2024-07-26 16:00:00,-55.7,194.87,0,-26629,0,0,565.62
2024-07-29 16:00:00,-55.86,198.38,175275.73,0,2857370,-2867738,575.99
2024-07-30 16:00:00,-55.7,200.15,88752,0,0,0,577.54
2024-07-31 16:00:00,-53.94,212.11,598002,0,0,0,577.62
2024-08-01 16:00:00,-54.04,215.02,145498,0,0,0,585.42
2024-08-02 16:00:00,-54.69,221.46,322020,0,0,0,609.47
2024-08-05 16:00:00,-55.92,210.45,0,-550447.54,7401136,-7403227,604.29
2024-08-06 16:00:00,-55.25,218.78,416237,0,0,0,612.36
2024-08-07 16:00:00,-55.31,218.09,0,-34143,0,0,611.77
2024-08-08 16:00:00,-55.35,216.68,0,-70879,0,0,609.25
2024-08-09 16:00:00,-55.69,212.73,0,-197465,0,0,605.78
2024-08-12 16:00:00,-55.96,216.19,173025.82,0,3699780,-3720192,617.96
2024-08-13 16:00:00,-55.74,217.08,44816,0,0,0,616.4
2024-08-14 16:00:00,-56.2,214,0,-154066,0,0,616.89
2024-08-15 16:00:00,-55.8,217.49,174441,0,0,0,618.3
2024-08-16 16:00:00,-56.14,217.21,0,-14085,0,0,623.23
2024-08-19 16:00:00,-56.06,212.71,0,-225045.77,3965016,-3964050,611.68
2024-08-20 16:00:00,-56.86,205.82,0,-344310,0,0,608.9
2024-08-21 16:00:00,-57.15,205.19,0,-31466,0,0,612.23
2024-08-22 16:00:00,-57.68,199.49,0,-285175,0,0,607.68
2024-08-23 16:00:00,-57.65,197.02,0,-123532,0,0,601.35
2024-08-26 16:00:00,-57.48,204.11,354508.4,0,3689030,-3686838,615.22
2024-08-27 16:00:00,-57.98,198.55,0,-277738,0,0,610.5
2024-08-28 16:00:00,-57.88,203.41,242601,0,0,0,620.35
2024-08-29 16:00:00,-57.2,212.3,444854,0,0,0,629.67
2024-08-30 16:00:00,-56.39,217.9,279723,0,0,0,628.96
2024-09-02 16:00:00,-57.3,211.46,0,-322092.43,5462522,-5487441,629.41
2024-09-03 16:00:00,-56.92,214.81,167733,0,0,0,630.76
2024-09-04 16:00:00,-57.13,215.62,40235,0,0,0,636.23
2024-09-05 16:00:00,-56.79,217.98,118253,0,0,0,635.89
2024-09-06 16:00:00,-57.53,209.81,0,-408490,0,0,629.48
2024-09-09 16:00:00,-57.84,210.64,41345,0,0,0,636.81
2024-09-10 16:00:00,-57.72,211.64,50354,0,0,0,637.09
2024-09-11 16:00:00,-57.74,213.02,68581,0,0,0,640.7
2024-09-12 16:00:00,-57.9,212.96,0,-2655,0,0,643.37
2024-09-13 16:00:00,-58.42,204.61,0,-417785,0,0,632.59
2024-09-18 16:00:00,-58.55,208.46,192732.68,0,2628564,-2629809,644.17
2024-09-19 16:00:00,-57.77,223.1,731996,0,0,0,665.1
2024-09-20 16:00:00,-57.95,215.45,0,-382473,0,0,650.18
2024-09-23 16:00:00,-57.9,211.28,0,-208851,4401124,-4379742,639.38
2024-09-24 16:00:00,-56.26,235.99,1235827,0,0,0,668.15
2024-09-25 16:00:00,-55.85,236.57,29126,0,0,0,662.33
2024-09-26 16:00:00,-54.08,249.09,625565,0,0,0,660.21
2024-09-27 16:00:00,-51.61,267.99,945251,0,0,0,660.47
2024-09-30 16:00:00,-46.22,305.34,1867379.91,0,5590728,-5614518,653.7
2024-10-08 16:00:00,-41.57,333.71,1418375.2,0,0,-6466768,642.27
2024-10-09 16:00:00,-46.04,304.82,0,-1444533,0,0,650.22
2024-10-10 16:00:00,-46.73,303.76,0,-52922,0,0,657.95
2024-10-11 16:00:00,-48.97,291.1,0,-632911,0,0,666.41
2024-10-14 16:00:00,-47.09,298.06,348099.73,0,9533472,-3076332,652.33
2024-10-15 16:00:00,-48.12,286.71,0,-567586,0,0,645.39
2024-10-16 16:00:00,-47.96,284.19,0,-125864,0,0,638.26
2024-10-17 16:00:00,-48.13,279.42,0,-238345,0,0,631.48
2024-10-18 16:00:00,-45.83,293.13,685247,0,0,0,625.73
2024-10-21 16:00:00,-44.79,292.69,0,-22115.45,4109112,-4134396,611.27
2024-10-22 16:00:00,-44.52,308.21,776310,0,0,0,635.78
2024-10-23 16:00:00,-44.38,314.2,299203,0,0,0,644.7
2024-10-24 16:00:00,-44.78,312.89,0,-65439,0,0,647.72
2024-10-25 16:00:00,-43.71,325.67,638880,0,0,0,656.21
2024-10-28 16:00:00,-42.7,335.04,468919.97,0,5499840,-5506212,659.23
2024-10-29 16:00:00,-43.63,317.97,0,-853930,0,0,641.48
2024-10-30 16:00:00,-43.29,318.37,20121,0,0,0,637.74
2024-10-31 16:00:00,-42.37,324.57,310326,0,0,0,636.72
2024-11-01 16:00:00,-44.13,310.57,0,-700235,0,0,634.87
2024-11-04 16:00:00,-42.97,317.41,341922.05,0,5271842,-5278768,631.91
2024-11-05 16:00:00,-40.96,328.09,534074,0,0,0,625.08
2024-11-06 16:00:00,-40.71,328.92,41644,0,0,0,623.43
2024-11-07 16:00:00,-39.67,342.16,661844,0,0,0,632.9
2024-11-08 16:00:00,-39.49,336.17,0,-299272,0,0,620.82
2024-11-11 16:00:00,-38.02,343.55,368790.12,0,5665350,-5672520,615.63
2024-11-12 16:00:00,-38.84,343.65,4964,0,0,0,625.39
2024-11-13 16:00:00,-39,340.34,0,-165423,0,0,621.87
2024-11-14 16:00:00,-40.91,327.12,0,-660924,0,0,622.83
2024-11-15 16:00:00,-42.29,320.13,0,-349605,0,0,628
2024-11-18 16:00:00,-43.71,311.85,0,-414031.78,5486316,-5495300,631.66
2024-11-19 16:00:00,-42.25,323.24,569491,0,0,0,632.88
2024-11-20 16:00:00,-41.11,330.23,349751,0,0,0,630.57
2024-11-21 16:00:00,-41,329.94,0,-14578,0,0,628.71
2024-11-22 16:00:00,-43.19,309.61,0,-1016558,0,0,621.02
2024-11-25 16:00:00,-42.98,314.69,254020,0,0,0,627.27
2024-11-26 16:00:00,-43.65,309.42,0,-263604,0,0,626.57
2024-11-27 16:00:00,-42.35,314.21,239719,0,0,0,618.49
2024-11-28 16:00:00,-42.66,313.42,0,-39861,0,0,621
2024-11-29 16:00:00,-41.69,320.88,372885,0,0,0,621.8
2024-12-02 16:00:00,-40.52,327.18,315448,0,0,0,618.19
2024-12-03 16:00:00,-40.62,325.37,0,-90557,0,0,616.35
2024-12-04 16:00:00,-41.54,317.55,0,-390940,0,0,614.25
2024-12-05 16:00:00,-40.78,322.91,267883,0,0,0,614.13
2024-12-06 16:00:00,-40.18,324.76,92616,0,0,0,610.06
2024-12-09 16:00:00,-40.62,324,0,-38172.26,5170282,-5178600,614.05
2024-12-10 16:00:00,-40.06,334.79,539241,0,0,0,625.38
2024-12-11 16:00:00,-39.26,342.19,370332,0,0,0,628
2024-12-12 16:00:00,-38.86,342.43,11693,0,0,0,623.63
2024-12-13 16:00:00,-40.13,338.95,0,-173895,0,0,633.17
2024-12-16 16:00:00,-40.86,334.37,0,-228734,0,0,634.48
2024-12-17 16:00:00,-42.12,318.88,0,-774676,0,0,623.7
2024-12-18 16:00:00,-41.63,317.76,0,-55762,0,0,615.71
2024-12-19 16:00:00,-41.52,317.76,0,-79,0,0,614.36
2024-12-20 16:00:00,-40.91,320.02,112960,0,0,0,610.81
2024-12-23 16:00:00,-42.56,307.15,0,-643576.31,20904284,-20947710,608.83
2024-12-24 16:00:00,-41.92,310.77,180896,0,0,0,607.25
2024-12-25 16:00:00,-42.58,306.72,0,-202396,0,0,608.32
2024-12-26 16:00:00,-41.96,305.28,0,-71957,0,0,598.28
2024-12-27 16:00:00,-41.86,310.99,285550,0,0,0,606.9
2024-12-30 16:00:00,-42.1,306.31,0,-234120.84,4102764,-4103852,601.74
2024-12-31 16:00:00,-43.87,292.6,0,-685443,0,0,599.45
2025-01-02 16:00:00,-45.38,283.21,0,-469698,0,0,601.59
2025-01-03 16:00:00,-47,269.61,0,-679725,0,0,597.38
2025-01-06 16:00:00,-47.17,272.89,163822.41,0,3757588,-3754854,605.83
