日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2022-09-19,09:30:00,股票,金冠股份(300510.XSHE),买,市价单,755300股,4.49,3391297,755300股,-,0,1017.39,全部成交,2022-09-19 09:30:00
2022-10-17,09:30:00,股票,中石科技(300684.XSHE),卖,市价单,-247300股,15.56,-3847988,-247300股,-,341274,5002.38,全部成交,2022-10-17 09:30:00
2022-10-17,09:30:00,股票,亚士创能(603378.XSHG),买,市价单,460200股,8.33,3833466,460200股,-,0,1150.04,全部成交,2022-10-17 09:30:00
2022-10-24,09:30:00,股票,金冠股份(300510.XSHE),卖,市价单,-755300股,4.64,-3504592,-755300股,-,113295,4555.97,全部成交,2022-10-24 09:30:00
2022-10-24,09:30:00,股票,福龙马(603686.XSHG),买,市价单,383400股,9.12,3496608,383400股,-,0,1048.98,全部成交,2022-10-24 09:30:00
2022-10-31,09:30:00,股票,万兴科技(300624.XSHE),卖,市价单,-104100股,29.6,-3081360,-104100股,-,151986,4005.77,全部成交,2022-10-31 09:30:00
2022-10-31,09:30:00,股票,协创数据(300857.XSHE),卖,市价单,-158200股,18.04,-2853928,-158200股,-,-61698,3710.11,全部成交,2022-10-31 09:30:00
2022-10-31,09:30:00,股票,尚品宅配(300616.XSHE),买,市价单,165900股,17.84,2959656,165900股,-,0,887.9,全部成交,2022-10-31 09:30:00
2022-10-31,09:30:00,股票,金冠股份(300510.XSHE),买,市价单,673000股,4.42,2974660,673000股,-,0,892.4,全部成交,2022-10-31 09:30:00
2022-11-07,09:30:00,股票,尚品宅配(300616.XSHE),卖,市价单,-165900股,19.55,-3243345,-165900股,-,283689,4216.35,全部成交,2022-11-07 09:30:00
2022-11-07,09:30:00,股票,协创数据(300857.XSHE),买,市价单,172500股,18.67,3220575,172500股,-,0,966.17,全部成交,2022-11-07 09:30:00
2022-11-14,09:30:00,股票,亚士创能(603378.XSHG),卖,市价单,-460200股,9.86,-4537572,-460200股,-,704106,5898.84,全部成交,2022-11-14 09:30:00
2022-11-14,09:30:00,股票,金冠股份(300510.XSHE),卖,市价单,-673000股,4.73,-3183290,-673000股,-,208630,4138.28,全部成交,2022-11-14 09:30:00
2022-11-14,09:30:00,股票,天箭科技(002977.XSHE),买,市价单,98000股,39.32,3853360,98000股,-,0,1156.01,全部成交,2022-11-14 09:30:00
2022-11-14,09:30:00,股票,慈星股份(300307.XSHE),买,市价单,769000股,5.04,3875760,769000股,-,0,1162.73,全部成交,2022-11-14 09:30:00
2022-11-21,09:30:00,股票,慈星股份(300307.XSHE),卖,市价单,-769000股,5.26,-4044940,-769000股,-,169180,5258.42,全部成交,2022-11-21 09:30:00
2022-11-21,09:30:00,股票,鲍斯股份(300441.XSHE),买,市价单,640400股,6.3,4034520,640400股,-,0,1210.36,全部成交,2022-11-21 09:30:00
2022-11-28,09:30:00,股票,中信出版(300788.XSHE),卖,市价单,-118400股,20.98,-2484032,-118400股,-,126451.2,3229.24,全部成交,2022-11-28 09:30:00
2022-11-28,09:30:00,股票,鲍斯股份(300441.XSHE),卖,市价单,-640400股,5.9,-3778360,-640400股,-,-256160,4911.87,全部成交,2022-11-28 09:30:00
2022-11-28,09:30:00,股票,慈星股份(300307.XSHE),买,市价单,629700股,4.98,3135906,629700股,-,0,940.77,全部成交,2022-11-28 09:30:00
2022-11-28,09:30:00,股票,值得买(300785.XSHE),买,市价单,110600股,28.02,3099012,110600股,-,0,929.7,全部成交,2022-11-28 09:30:00
2022-12-05,09:30:00,股票,协创数据(300857.XSHE),卖,市价单,-172500股,19.58,-3377550,-172500股,-,156975,4390.81,全部成交,2022-12-05 09:30:00
2022-12-05,09:30:00,股票,鲍斯股份(300441.XSHE),买,市价单,551600股,6.14,3386824,551600股,-,0,1016.05,全部成交,2022-12-05 09:30:00
2022-12-12,09:30:00,股票,值得买(300785.XSHE),卖,市价单,-110600股,29.82,-3298092,-110600股,-,199080,4287.52,全部成交,2022-12-12 09:30:00
2022-12-12,09:30:00,股票,协创数据(300857.XSHE),买,市价单,175200股,18.72,3279744,175200股,-,0,983.92,全部成交,2022-12-12 09:30:00
2022-12-19,09:30:00,股票,福龙马(603686.XSHG),卖,市价单,-383400股,8.84,-3389256,-383400股,-,-107352,4406.03,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,天箭科技(002977.XSHE),卖,市价单,-98000股,35.16,-3445680,-98000股,-,-407680,4479.38,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,慈星股份(300307.XSHE),卖,市价单,-629700股,4.85,-3054045,-629700股,-,-81861,3970.26,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,鲍斯股份(300441.XSHE),卖,市价单,-551600股,5.7,-3144120,-551600股,-,-242704,4087.36,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,协创数据(300857.XSHE),卖,市价单,-175200股,18.39,-3221928,-175200股,-,-57816,4188.51,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,尚品宅配(300616.XSHE),买,市价单,156700股,20.74,3249958,156700股,-,0,974.99,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,电科院(300215.XSHE),买,市价单,579600股,5.62,3257352,579600股,-,0,977.21,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,金丹科技(300829.XSHE),买,市价单,130800股,24.83,3247764,130800股,-,0,974.33,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,贝瑞基因(000710.XSHE),买,市价单,251800股,12.92,3253256,251800股,-,0,975.98,全部成交,2022-12-19 09:30:00
2022-12-19,09:30:00,股票,麒盛科技(603610.XSHG),买,市价单,252300股,12.78,3224394,252300股,-,0,967.32,全部成交,2022-12-19 09:30:00
2023-01-16,09:30:00,股票,尚品宅配(300616.XSHE),卖,市价单,-156700股,23.6,-3698120,-156700股,-,448162,4807.56,全部成交,2023-01-16 09:30:00
2023-01-16,09:30:00,股票,美康生物(300439.XSHE),买,市价单,309400股,11.94,3694236,309400股,-,0,1108.27,全部成交,2023-01-16 09:30:00
2023-01-30,09:30:00,股票,麒盛科技(603610.XSHG),卖,市价单,-252300股,12.82,-3234486,-252300股,-,10092,4204.83,全部成交,2023-01-30 09:30:00
2023-01-30,09:30:00,股票,美康生物(300439.XSHE),卖,市价单,-309400股,12.18,-3768492,-309400股,-,74256,4899.04,全部成交,2023-01-30 09:30:00
2023-01-30,09:30:00,股票,精研科技(300709.XSHE),买,市价单,150800股,23.17,3494036,150800股,-,0,1048.21,全部成交,2023-01-30 09:30:00
2023-01-30,09:30:00,股票,尚品宅配(300616.XSHE),买,市价单,155600股,22.44,3491664,155600股,-,0,1047.5,全部成交,2023-01-30 09:30:00
2023-02-06,09:30:00,股票,贝瑞基因(000710.XSHE),卖,市价单,-251800股,13.46,-3389228,-251800股,-,135972,4406,全部成交,2023-02-06 09:30:00
2023-02-06,09:30:00,股票,麒盛科技(603610.XSHG),买,市价单,266200股,12.72,3386064,266200股,-,0,1015.82,全部成交,2023-02-06 09:30:00
2023-02-20,09:30:00,股票,麒盛科技(603610.XSHG),卖,市价单,-266200股,13.38,-3561756,-266200股,-,175692,4630.28,全部成交,2023-02-20 09:30:00
2023-02-20,09:30:00,股票,贝瑞基因(000710.XSHE),买,市价单,264200股,13.46,3556132,264200股,-,0,1066.84,全部成交,2023-02-20 09:30:00
2023-02-27,09:30:00,股票,尚品宅配(300616.XSHE),卖,市价单,-155600股,25.86,-4023816,-155600股,-,532152,5230.96,全部成交,2023-02-27 09:30:00
2023-02-27,09:30:00,股票,麒盛科技(603610.XSHG),买,市价单,297400股,13.52,4020848,297400股,-,0,1206.25,全部成交,2023-02-27 09:30:00
2023-03-13,09:30:00,股票,贝瑞基因(000710.XSHE),卖,市价单,-264200股,12.76,-3371192,-264200股,-,-184940,4382.55,全部成交,2023-03-13 09:30:00
2023-03-13,09:30:00,股票,尚品宅配(300616.XSHE),买,市价单,147100股,22.83,3358293,147100股,-,0,1007.49,全部成交,2023-03-13 09:30:00
2023-03-20,09:30:00,股票,尚品宅配(300616.XSHE),卖,市价单,-147100股,22.44,-3300924,-147100股,-,-57369,4291.2,全部成交,2023-03-20 09:30:00
2023-03-20,09:30:00,股票,贝瑞基因(000710.XSHE),买,市价单,270000股,12.22,3299400,270000股,-,0,989.82,全部成交,2023-03-20 09:30:00
2023-03-27,09:30:00,股票,精研科技(300709.XSHE),卖,市价单,-150800股,26.2,-3950960,-150800股,-,456924,5136.25,全部成交,2023-03-27 09:30:00
2023-03-27,09:30:00,股票,百利科技(603959.XSHG),买,市价单,410400股,9.62,3948048,410400股,-,0,1184.41,全部成交,2023-03-27 09:30:00
2023-04-03,09:30:00,股票,贝瑞基因(000710.XSHE),卖,市价单,-270000股,13.64,-3682800,-270000股,-,383400,4787.64,全部成交,2023-04-03 09:30:00
2023-04-03,09:30:00,股票,精研科技(300709.XSHE),买,市价单,149700股,24.52,3670644,149700股,-,0,1101.19,全部成交,2023-04-03 09:30:00
2023-04-10,09:30:00,股票,精研科技(300709.XSHE),卖,市价单,-149700股,27.58,-4128726,-149700股,-,458082,5367.34,全部成交,2023-04-10 09:30:00
2023-04-10,09:30:00,股票,迪马股份(600565.XSHG),买,市价单,2134800股,1.95,4162860,2134800股,-,0,1248.86,全部成交,2023-04-10 09:30:00
2023-04-17,09:30:00,股票,迪马股份(600565.XSHG),卖,市价单,-2134800股,1.88,-4013424,-2134800股,-,-149436,5217.45,全部成交,2023-04-17 09:30:00
2023-04-17,09:30:00,股票,尚品宅配(300616.XSHE),买,市价单,165800股,23.94,3969252,165800股,-,0,1190.78,全部成交,2023-04-17 09:30:00
2023-04-24,09:30:00,股票,麒盛科技(603610.XSHG),卖,市价单,-297400股,11.28,-3354672,-297400股,-,-666176,4361.07,全部成交,2023-04-24 09:30:00
2023-04-24,09:30:00,股票,百利科技(603959.XSHG),卖,市价单,-410400股,9.33,-3829032,-410400股,-,-119016,4977.74,全部成交,2023-04-24 09:30:00
2023-04-24,09:30:00,股票,克来机电(603960.XSHG),买,市价单,208100股,17.24,3587644,208100股,-,0,1076.29,全部成交,2023-04-24 09:30:00
2023-04-24,09:30:00,股票,迪马股份(600565.XSHG),买,市价单,1956000股,1.86,3638160,1956000股,-,0,1091.45,全部成交,2023-04-24 09:30:00
2023-05-04,09:30:00,股票,电科院(300215.XSHE),卖,市价单,-579600股,5,-2898000,-579600股,-,-359352,3767.4,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,尚品宅配(300616.XSHE),卖,市价单,-165800股,21.22,-3518276,-165800股,-,-450976,4573.76,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,克来机电(603960.XSHG),卖,市价单,-208100股,17.73,-3689613,-208100股,-,101969,4796.5,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,迪马股份(600565.XSHG),卖,市价单,-1956000股,1.76,-3442560,-1956000股,-,-195600,4475.33,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,麒盛科技(603610.XSHG),买,市价单,302500股,11.16,3375900,302500股,-,0,1012.77,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,再升科技(603601.XSHG),买,市价单,758500股,4.47,3390495,758500股,-,0,1017.15,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,美康生物(300439.XSHE),买,市价单,282700股,11.94,3375438,282700股,-,0,1012.63,全部成交,2023-05-04 09:30:00
2023-05-04,09:30:00,股票,百利科技(603959.XSHG),买,市价单,350100股,9.52,3332952,350100股,-,0,999.89,全部成交,2023-05-04 09:30:00
2023-05-08,09:30:00,股票,百利科技(603959.XSHG),卖,市价单,-350100股,9.78,-3423978,-350100股,-,91026,4451.17,全部成交,2023-05-08 09:30:00
2023-05-08,09:30:00,股票,东睦股份(600114.XSHG),买,市价单,464100股,7.38,3425058,464100股,-,0,1027.52,全部成交,2023-05-08 09:30:00
2023-05-15,09:30:00,股票,美康生物(300439.XSHE),卖,市价单,-282700股,11.72,-3313244,-282700股,-,-62194,4307.22,全部成交,2023-05-15 09:30:00
2023-05-15,09:30:00,股票,克来机电(603960.XSHG),买,市价单,194000股,17,3298000,194000股,-,0,989.4,全部成交,2023-05-15 09:30:00
2023-05-22,09:30:00,股票,克来机电(603960.XSHG),卖,市价单,-194000股,17.92,-3476480,-194000股,-,178480,4519.42,全部成交,2023-05-22 09:30:00
2023-05-22,09:30:00,股票,美康生物(300439.XSHE),买,市价单,286800股,12.12,3476016,286800股,-,0,1042.8,全部成交,2023-05-22 09:30:00
2023-05-29,09:30:00,股票,东睦股份(600114.XSHG),卖,市价单,-464100股,7.84,-3638544,-464100股,-,213486,4730.11,全部成交,2023-05-29 09:30:00
2023-05-29,09:30:00,股票,美康生物(300439.XSHE),卖,市价单,-286800股,12.16,-3487488,-286800股,-,11472,4533.73,全部成交,2023-05-29 09:30:00
2023-05-29,09:30:00,股票,梦百合(603313.XSHG),买,市价单,375600股,9.49,3564444,375600股,-,0,1069.33,全部成交,2023-05-29 09:30:00
2023-05-29,09:30:00,股票,集友股份(603429.XSHG),买,市价单,402900股,8.82,3553578,402900股,-,0,1066.07,全部成交,2023-05-29 09:30:00
2023-06-05,09:30:00,股票,梦百合(603313.XSHG),卖,市价单,-375600股,9.82,-3688392,-375600股,-,123948,4794.91,全部成交,2023-06-05 09:30:00
2023-06-05,09:30:00,股票,集友股份(603429.XSHG),卖,市价单,-402900股,8.82,-3553578,-402900股,-,0,4619.65,全部成交,2023-06-05 09:30:00
2023-06-05,09:30:00,股票,美康生物(300439.XSHE),买,市价单,301300股,12.02,3621626,301300股,-,0,1086.49,全部成交,2023-06-05 09:30:00
2023-06-05,09:30:00,股票,克来机电(603960.XSHG),买,市价单,203700股,17.74,3613638,203700股,-,0,1084.09,全部成交,2023-06-05 09:30:00
2023-06-19,09:30:00,股票,金丹科技(300829.XSHE),卖,市价单,-130800股,20.88,-2731104,-130800股,-,-502272,3550.44,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,麒盛科技(603610.XSHG),卖,市价单,-302500股,11.88,-3593700,-302500股,-,217800,4671.81,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,美康生物(300439.XSHE),卖,市价单,-301300股,11.34,-3416742,-301300股,-,-173247.5,4441.76,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,克来机电(603960.XSHG),卖,市价单,-203700股,17.26,-3515862,-203700股,-,-82702.2,4570.62,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,集友股份(603429.XSHG),买,市价单,366500股,9.1,3335150,366500股,-,0,1000.54,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,百利科技(603959.XSHG),买,市价单,322700股,10.32,3330264,322700股,-,0,999.08,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,瑞康医药(002589.XSHE),买,市价单,966400股,3.46,3343744,966400股,-,0,1003.12,全部成交,2023-06-19 09:30:00
2023-06-19,09:30:00,股票,华泰股份(600308.XSHG),买,市价单,925700股,3.58,3314006,925700股,-,0,994.2,全部成交,2023-06-19 09:30:00
2023-06-26,09:30:00,股票,华泰股份(600308.XSHG),卖,市价单,-925700股,3.6,-3332520,-925700股,-,18514,4332.28,全部成交,2023-06-26 09:30:00
2023-06-26,09:30:00,股票,天际股份(002759.XSHE),买,市价单,253200股,13.06,3306792,253200股,-,0,992.04,全部成交,2023-06-26 09:30:00
2023-07-03,09:30:00,股票,百利科技(603959.XSHG),卖,市价单,-322700股,11.42,-3685234,-322700股,-,354970,4790.8,全部成交,2023-07-03 09:30:00
2023-07-03,09:30:00,股票,天际股份(002759.XSHE),卖,市价单,-253200股,13.98,-3539736,-253200股,-,232944,4601.66,全部成交,2023-07-03 09:30:00
2023-07-03,09:30:00,股票,均瑶健康(605388.XSHG),买,市价单,283700股,12.72,3608664,283700股,-,0,1082.6,全部成交,2023-07-03 09:30:00
2023-07-03,09:30:00,股票,煌上煌(002695.XSHE),买,市价单,334000股,10.8,3607200,334000股,-,0,1082.16,全部成交,2023-07-03 09:30:00
2023-07-10,09:30:00,股票,煌上煌(002695.XSHE),卖,市价单,-334000股,11.1,-3707400,-334000股,-,100200,4819.62,全部成交,2023-07-10 09:30:00
2023-07-10,09:30:00,股票,信捷电气(603416.XSHG),买,市价单,94000股,39.28,3692320,94000股,-,0,1107.7,全部成交,2023-07-10 09:30:00
2023-07-17,09:30:00,股票,均瑶健康(605388.XSHG),卖,市价单,-283700股,12.7,-3602990,-283700股,-,-5674,4683.89,全部成交,2023-07-17 09:30:00
2023-07-17,09:30:00,股票,天际股份(002759.XSHE),买,市价单,273500股,13.18,3604730,273500股,-,0,1081.42,全部成交,2023-07-17 09:30:00
2023-07-24,09:30:00,股票,集友股份(603429.XSHG),卖,市价单,-366500股,10.72,-3928880,-366500股,-,593730,5107.54,全部成交,2023-07-24 09:30:00
2023-07-24,09:30:00,股票,拓斯达(300607.XSHE),买,市价单,301800股,13,3923400,301800股,-,0,1177.02,全部成交,2023-07-24 09:30:00
2023-07-31,09:30:00,股票,天际股份(002759.XSHE),卖,市价单,-273500股,13.4,-3664900,-273500股,-,60170,4764.37,全部成交,2023-07-31 09:30:00
2023-07-31,09:30:00,股票,汉威科技(300007.XSHE),买,市价单,219300股,16.66,3653538,219300股,-,0,1096.06,全部成交,2023-07-31 09:30:00
2023-08-07,09:30:00,股票,信捷电气(603416.XSHG),卖,市价单,-94000股,40.04,-3763760,-94000股,-,71440,4892.89,全部成交,2023-08-07 09:30:00
2023-08-07,09:30:00,股票,拓斯达(300607.XSHE),卖,市价单,-301800股,13.36,-4032048,-301800股,-,108648,5241.66,全部成交,2023-08-07 09:30:00
2023-08-07,09:30:00,股票,汉威科技(300007.XSHE),卖,市价单,-219300股,17.04,-3736872,-219300股,-,83334,4857.93,全部成交,2023-08-07 09:30:00
2023-08-07,09:30:00,股票,司太立(603520.XSHG),买,市价单,252300股,15.24,3845052,252300股,-,0,1153.52,全部成交,2023-08-07 09:30:00
2023-08-07,09:30:00,股票,集友股份(603429.XSHG),买,市价单,378100股,10.18,3849058,378100股,-,0,1154.72,全部成交,2023-08-07 09:30:00
2023-08-07,09:30:00,股票,百利科技(603959.XSHG),买,市价单,346000股,11.06,3826760,346000股,-,0,1148.03,全部成交,2023-08-07 09:30:00
2023-08-14,09:30:00,股票,瑞康医药(002589.XSHE),卖,市价单,-966400股,3.64,-3517696,-966400股,-,173952,4573,全部成交,2023-08-14 09:30:00
2023-08-14,09:30:00,股票,集友股份(603429.XSHG),卖,市价单,-378100股,10.07,-3807467,-378100股,-,-41591,4949.71,全部成交,2023-08-14 09:30:00
2023-08-14,09:30:00,股票,信捷电气(603416.XSHG),买,市价单,97500股,37.46,3652350,97500股,-,0,1095.7,全部成交,2023-08-14 09:30:00
2023-08-14,09:30:00,股票,信质集团(002664.XSHE),买,市价单,283000股,12.92,3656360,283000股,-,0,1096.91,全部成交,2023-08-14 09:30:00
2023-08-21,09:30:00,股票,信质集团(002664.XSHE),卖,市价单,-283000股,13.78,-3899740,-283000股,-,243380,5069.66,全部成交,2023-08-21 09:30:00
2023-08-21,09:30:00,股票,集友股份(603429.XSHG),买,市价单,456400股,8.54,3897656,456400股,-,0,1169.3,全部成交,2023-08-21 09:30:00
2023-08-28,09:30:00,股票,信捷电气(603416.XSHG),卖,市价单,-97500股,37.97,-3702075,-97500股,-,49725,4812.7,全部成交,2023-08-28 09:30:00
2023-08-28,09:30:00,股票,天际股份(002759.XSHE),买,市价单,304700股,12.12,3692964,304700股,-,0,1107.89,全部成交,2023-08-28 09:30:00
2023-09-04,09:30:00,股票,百利科技(603959.XSHG),卖,市价单,-346000股,9.28,-3210880,-346000股,-,-615880,4174.14,全部成交,2023-09-04 09:30:00
2023-09-04,09:30:00,股票,震安科技(300767.XSHE),买,市价单,158700股,20.17,3200979,158700股,-,0,960.29,全部成交,2023-09-04 09:30:00
2023-09-11,09:30:00,股票,震安科技(300767.XSHE),卖,市价单,-158700股,20.96,-3326352,-158700股,-,125373,4324.26,全部成交,2023-09-11 09:30:00
2023-09-11,09:30:00,股票,传智教育(003032.XSHE),买,市价单,265500股,12.52,3324060,265500股,-,0,997.22,全部成交,2023-09-11 09:30:00
2023-10-09,09:30:00,股票,司太立(603520.XSHG),卖,市价单,-252300股,15.34,-3870282,-252300股,-,25230,5031.37,全部成交,2023-10-09 09:30:00
2023-10-09,09:30:00,股票,传智教育(003032.XSHE),卖,市价单,-265500股,12.94,-3435570,-265500股,-,111510,4466.24,全部成交,2023-10-09 09:30:00
2023-10-09,09:30:00,股票,震安科技(300767.XSHE),买,市价单,181600股,20.1,3650160,181600股,-,0,1095.05,全部成交,2023-10-09 09:30:00
2023-10-09,09:30:00,股票,苏博特(603916.XSHG),买,市价单,303800股,12,3645600,303800股,-,0,1093.68,全部成交,2023-10-09 09:30:00
2023-10-23,09:30:00,股票,震安科技(300767.XSHE),卖,市价单,-181600股,18.48,-3355968,-181600股,-,-294192,4362.76,全部成交,2023-10-23 09:30:00
2023-10-23,09:30:00,股票,正威新材(002201.XSHE),买,市价单,477800股,7.02,3354156,477800股,-,0,1006.25,全部成交,2023-10-23 09:30:00
2023-10-30,09:30:00,股票,正威新材(002201.XSHE),卖,市价单,-477800股,8.02,-3831956,-477800股,-,477800,4981.54,全部成交,2023-10-30 09:30:00
2023-10-30,09:30:00,股票,雷赛智能(002979.XSHE),买,市价单,238600股,16.02,3822372,238600股,-,0,1146.71,全部成交,2023-10-30 09:30:00
2023-11-06,09:30:00,股票,雷赛智能(002979.XSHE),卖,市价单,-238600股,16.92,-4037112,-238600股,-,214740,5248.25,全部成交,2023-11-06 09:30:00
2023-11-06,09:30:00,股票,德新科技(603032.XSHG),买,市价单,190100股,21.2,4030120,190100股,-,0,1209.04,全部成交,2023-11-06 09:30:00
2023-11-13,09:30:00,股票,德新科技(603032.XSHG),卖,市价单,-190100股,23.04,-4379904,-190100股,-,349784,5693.88,全部成交,2023-11-13 09:30:00
2023-11-13,09:30:00,股票,广联航空(300900.XSHE),买,市价单,175200股,24.96,4372992,175200股,-,0,1311.9,全部成交,2023-11-13 09:30:00
2023-11-20,09:30:00,股票,广联航空(300900.XSHE),卖,市价单,-175200股,25.49,-4465848,-175200股,-,92856,5805.6,全部成交,2023-11-20 09:30:00
2023-11-20,09:30:00,股票,德新科技(603032.XSHG),买,市价单,200600股,22.22,4457332,200600股,-,0,1337.2,全部成交,2023-11-20 09:30:00
2023-11-27,09:30:00,股票,苏博特(603916.XSHG),卖,市价单,-303800股,11.92,-3621296,-303800股,-,-24304,4707.68,全部成交,2023-11-27 09:30:00
2023-11-27,09:30:00,股票,正威新材(002201.XSHE),买,市价单,486700股,7.44,3621048,486700股,-,0,1086.31,全部成交,2023-11-27 09:30:00
2023-12-11,09:30:00,股票,正威新材(002201.XSHE),卖,市价单,-486700股,7.32,-3562644,-486700股,-,-58404,4631.44,全部成交,2023-12-11 09:30:00
2023-12-11,09:30:00,股票,苏博特(603916.XSHG),买,市价单,314100股,11.32,3555612,314100股,-,0,1066.68,全部成交,2023-12-11 09:30:00
2023-12-18,09:30:00,股票,再升科技(603601.XSHG),卖,市价单,-758500股,4.26,-3231210,-758500股,-,-125152.5,4200.57,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,集友股份(603429.XSHG),卖,市价单,-456400股,8.34,-3806376,-456400股,-,-91280,4948.29,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,天际股份(002759.XSHE),卖,市价单,-304700股,10.38,-3162786,-304700股,-,-530178,4111.62,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,苏博特(603916.XSHG),卖,市价单,-314100股,10.82,-3398562,-314100股,-,-157050,4418.13,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,正威新材(002201.XSHE),买,市价单,463500股,7.35,3406725,463500股,-,0,1022.02,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,爱乐达(300696.XSHE),买,市价单,199400股,17.04,3397776,199400股,-,0,1019.33,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,正海生物(300653.XSHE),买,市价单,119400股,28.42,3393348,119400股,-,0,1018,全部成交,2023-12-18 09:30:00
2023-12-18,09:30:00,股票,金辰股份(603396.XSHG),买,市价单,75600股,44.6,3371760,75600股,-,0,1011.53,全部成交,2023-12-18 09:30:00
2023-12-25,09:30:00,股票,金辰股份(603396.XSHG),卖,市价单,-75600股,46.98,-3551688,-75600股,-,179928,4617.19,全部成交,2023-12-25 09:30:00
2023-12-25,09:30:00,股票,江山欧派(603208.XSHG),买,市价单,123200股,28.8,3548160,123200股,-,0,1064.45,全部成交,2023-12-25 09:30:00
2024-01-08,09:30:00,股票,江山欧派(603208.XSHG),卖,市价单,-123200股,29.99,-3694768,-123200股,-,146608,4803.2,全部成交,2024-01-08 09:30:00
2024-01-08,09:30:00,股票,科锐国际(300662.XSHE),买,市价单,145000股,25.44,3688800,145000股,-,0,1106.64,全部成交,2024-01-08 09:30:00
2024-01-15,09:30:00,股票,德新科技(603032.XSHG),卖,市价单,-200600股,21.34,-4280804,-200600股,-,-176528,5565.05,全部成交,2024-01-15 09:30:00
2024-01-15,09:30:00,股票,明德生物(002932.XSHE),买,市价单,193500股,22.1,4276350,193500股,-,0,1282.9,全部成交,2024-01-15 09:30:00
2024-01-22,09:30:00,股票,明德生物(002932.XSHE),卖,市价单,-193500股,20.98,-4059630,-193500股,-,-216720,5277.52,全部成交,2024-01-22 09:30:00
2024-01-22,09:30:00,股票,巴比食品(605338.XSHG),买,市价单,211000股,19.2,4051200,211000股,-,0,1215.36,全部成交,2024-01-22 09:30:00
2024-01-29,09:30:00,股票,巴比食品(605338.XSHG),卖,市价单,-211000股,17.96,-3789560,-211000股,-,-261640,4926.43,全部成交,2024-01-29 09:30:00
2024-01-29,09:30:00,股票,德新科技(603032.XSHG),买,市价单,208000股,18.2,3785600,208000股,-,0,1135.68,全部成交,2024-01-29 09:30:00
2024-02-05,09:30:00,股票,德新科技(603032.XSHG),卖,市价单,-208000股,17.18,-3573440,-208000股,-,-212160,4645.47,全部成交,2024-02-05 09:30:00
2024-02-05,09:30:00,股票,震裕科技(300953.XSHE),买,市价单,100600股,35.43,3564258,100600股,-,0,1069.28,全部成交,2024-02-05 09:30:00
2024-02-19,09:30:00,股票,正海生物(300653.XSHE),卖,市价单,-119400股,23.8,-2841720,-119400股,-,-551628,3694.24,全部成交,2024-02-19 09:30:00
2024-02-19,09:30:00,股票,震裕科技(300953.XSHE),卖,市价单,-100600股,40.48,-4072288,-100600股,-,508030,5293.97,全部成交,2024-02-19 09:30:00
2024-02-19,09:30:00,股票,岩石股份(600696.XSHG),买,市价单,307800股,11.24,3459672,307800股,-,0,1037.9,全部成交,2024-02-19 09:30:00
2024-02-19,09:30:00,股票,传艺科技(002866.XSHE),买,市价单,265500股,12.99,3448845,265500股,-,0,1034.65,全部成交,2024-02-19 09:30:00
2024-02-26,09:30:00,股票,岩石股份(600696.XSHG),卖,市价单,-307800股,13.42,-4130676,-307800股,-,671004,5369.88,全部成交,2024-02-26 09:30:00
2024-02-26,09:30:00,股票,传艺科技(002866.XSHE),卖,市价单,-265500股,14.84,-3940020,-265500股,-,491175,5122.03,全部成交,2024-02-26 09:30:00
2024-02-26,09:30:00,股票,正海生物(300653.XSHE),买,市价单,172000股,23.42,4028240,172000股,-,0,1208.47,全部成交,2024-02-26 09:30:00
2024-02-26,09:30:00,股票,巴比食品(605338.XSHG),买,市价单,235600股,17.1,4028760,235600股,-,0,1208.63,全部成交,2024-02-26 09:30:00
