trade_date,open,high,low,close
2010-07-05,3614.05,3652.79,3562.73,3627.29
2010-07-06,3617.51,3738.74,3616.42,3738.74
2010-07-07,3742.80,3795.59,3726.93,3795.59
2010-07-08,3801.14,3814.03,3735.03,3773.37
2010-07-09,3772.33,3892.93,3749.80,3886.27
2010-07-12,3886.43,3946.70,3879.50,3934.18
2010-07-13,3901.66,3901.66,3832.40,3878.64
2010-07-14,3882.40,3949.89,3882.40,3916.17
2010-07-15,3907.59,3942.27,3816.80,3816.80
2010-07-16,3793.09,3847.47,3746.86,3841.83
2010-07-19,3805.50,3937.28,3792.01,3930.96
2010-07-20,3939.44,4053.19,3939.44,4053.19
2010-07-21,4051.57,4087.00,4040.86,4059.38
2010-07-22,4047.94,4125.25,4042.66,4125.25
2010-07-23,4129.55,4135.99,4073.52,4131.47
2010-07-26,4136.44,4189.90,4125.02,4188.47
2010-07-27,4179.40,4207.46,4161.90,4184.58
2010-07-28,4173.59,4266.85,4163.14,4266.85
2010-07-29,4272.65,4299.57,4243.46,4296.21
2010-07-30,4289.97,4311.37,4241.85,4299.05
2010-08-02,4298.68,4389.72,4298.68,4389.72
2010-08-03,4394.86,4417.92,4320.95,4320.95
2010-08-04,4304.86,4372.51,4253.97,4372.51
2010-08-05,4369.34,4433.18,4354.96,4396.12
2010-08-06,4387.82,4480.65,4360.85,4480.65
2010-08-09,4486.45,4549.79,4482.74,4549.79
2010-08-10,4550.46,4554.58,4385.81,4385.81
2010-08-11,4364.37,4442.65,4364.37,4439.11
2010-08-12,4391.64,4466.27,4372.14,4388.62
2010-08-13,4390.05,4471.54,4359.04,4471.54
2010-08-16,4470.43,4579.27,4465.26,4573.42
2010-08-17,4584.45,4629.67,4566.16,4618.33
2010-08-18,4617.06,4631.00,4557.83,4611.65
2010-08-19,4607.08,4653.36,4580.76,4621.57
2010-08-20,4599.29,4604.41,4520.40,4522.61
2010-08-23,4519.50,4579.60,4519.50,4565.87
2010-08-24,4559.53,4644.71,4529.91,4626.35
2010-08-25,4599.38,4629.46,4529.61,4534.71
2010-08-26,4543.79,4579.04,4518.11,4562.35
2010-08-27,4555.53,4593.93,4534.04,4585.51
2010-08-30,4606.94,4705.88,4606.94,4705.88
2010-08-31,4691.88,4768.08,4678.78,4755.85
2010-09-01,4761.28,4791.65,4643.16,4698.73
2010-09-02,4730.30,4806.20,4705.70,4802.27
2010-09-03,4808.34,4855.38,4777.50,4845.91
2010-09-06,4868.43,4877.55,4793.32,4824.31
2010-09-07,4818.19,4865.78,4784.44,4865.78
2010-09-08,4843.68,4908.77,4828.05,4905.63
2010-09-09,4914.43,4933.28,4825.52,4837.02
2010-09-10,4831.84,4891.84,4760.58,4886.05
2010-09-13,4896.50,4969.13,4890.25,4967.47
2010-09-14,4975.59,5001.63,4949.95,4982.86
2010-09-15,4980.28,4980.28,4869.45,4888.01
2010-09-16,4881.21,4901.56,4703.60,4766.85
2010-09-17,4770.41,4812.53,4741.16,4767.48
2010-09-20,4767.34,4781.22,4672.86,4695.95
2010-09-21,4700.00,4715.32,4642.85,4677.68
2010-09-27,4696.70,4801.46,4696.70,4801.46
2010-09-28,4796.27,4816.51,4769.97,4785.70
2010-09-29,4778.79,4790.64,4706.21,4720.63
2010-09-30,4695.90,4785.49,4682.88,4785.49
2010-10-08,4819.00,4917.72,4819.00,4899.57
2010-10-11,4914.31,4951.72,4877.78,4922.59
2010-10-12,4907.14,4950.26,4887.90,4950.26
2010-10-13,4947.21,4969.01,4900.34,4968.83
2010-10-14,4975.90,4977.33,4806.77,4809.47
2010-10-15,4779.70,4836.76,4753.97,4789.48
2010-10-18,4784.12,4784.22,4471.40,4708.41
2010-10-19,4699.82,4865.70,4699.12,4865.70
2010-10-20,4774.57,4911.86,4754.34,4892.28
2010-10-21,4897.23,4936.62,4864.27,4930.62
2010-10-22,4929.92,4996.93,4926.14,4985.85
2010-10-25,5004.19,5107.28,5004.19,5107.28
2010-10-26,5119.92,5158.05,5087.05,5158.05
2010-10-27,5156.79,5192.08,5106.74,5124.13
2010-10-28,5103.27,5156.89,5086.86,5145.56
2010-10-29,5151.64,5226.64,5142.68,5211.52
2010-11-01,5232.57,5362.95,5232.57,5362.95
2010-11-02,5369.64,5440.50,5342.23,5343.49
2010-11-03,5329.36,5363.09,5271.08,5271.82
2010-11-04,5272.22,5392.56,5272.22,5392.56
2010-11-05,5439.44,5473.11,5414.91,5473.11
2010-11-08,5494.18,5598.49,5490.64,5598.49
2010-11-09,5604.38,5635.87,5568.22,5635.75
2010-11-10,5620.44,5669.45,5596.35,5651.39
2010-11-11,5624.63,5738.79,5596.31,5596.38
2010-11-12,5565.70,5592.10,5223.82,5227.25
2010-11-15,5232.54,5367.21,5186.59,5367.21
2010-11-16,5367.05,5416.53,5144.76,5197.37
2010-11-17,5126.01,5188.44,4976.71,5001.94
2010-11-18,5037.75,5090.08,4962.94,5080.88
2010-11-19,5099.98,5236.61,5075.76,5236.57
2010-11-22,5205.91,5368.22,5195.62,5332.61
2010-11-23,5314.47,5314.47,5158.92,5261.92
2010-11-24,5230.50,5414.17,5230.50,5414.17
2010-11-25,5436.30,5479.13,5417.94,5452.84
2010-11-26,5439.52,5468.15,5378.16,5444.86
2010-11-29,5435.43,5486.32,5397.60,5458.10
2010-11-30,5451.03,5459.71,5146.80,5294.70
2010-12-01,5276.01,5325.65,5249.53,5306.36
2010-12-02,5365.06,5386.33,5327.06,5333.58
2010-12-03,5329.13,5336.65,5244.42,5299.78
2010-12-06,5299.74,5307.58,5191.13,5224.88
2010-12-07,5205.65,5299.74,5136.72,5295.33
2010-12-08,5285.04,5343.67,5279.49,5294.81
2010-12-09,5265.12,5265.86,5185.31,5186.43
2010-12-10,5154.91,5261.96,5151.15,5253.71
2010-12-13,5274.50,5403.93,5274.50,5403.93
2010-12-14,5421.63,5482.79,5404.10,5482.79
2010-12-15,5477.04,5514.59,5460.59,5464.14
2010-12-16,5451.94,5502.17,5450.32,5470.23
2010-12-17,5460.37,5475.15,5441.91,5473.97
2010-12-20,5486.26,5505.76,5270.11,5409.48
2010-12-21,5407.15,5461.56,5366.49,5461.56
2010-12-22,5460.36,5462.35,5401.42,5420.19
2010-12-23,5408.57,5418.25,5299.81,5307.19
2010-12-24,5280.70,5280.70,5159.41,5205.72
2010-12-27,5218.95,5262.72,5031.06,5046.64
2010-12-28,5015.79,5017.19,4895.81,4934.75
2010-12-29,4935.49,5022.07,4928.57,5022.07
2010-12-30,5019.55,5065.63,4995.30,5044.62
2010-12-31,5047.44,5155.56,5047.44,5155.56
2011-01-04,5179.36,5230.74,5160.53,5230.74
2011-01-05,5211.74,5254.68,5185.43,5243.37
2011-01-06,5243.61,5263.35,5209.78,5224.82
2011-01-07,5212.85,5243.94,5161.79,5191.95
2011-01-10,5186.72,5191.59,5051.14,5051.95
2011-01-11,5033.27,5033.27,4953.43,5006.63
2011-01-12,5011.44,5044.80,4342.89,5042.24
2011-01-13,5056.25,5067.83,5030.83,5043.78
2011-01-14,5033.91,5033.91,4933.28,4942.07
2011-01-17,4907.93,4907.93,4715.26,4728.31
2011-01-18,4707.54,4752.65,4678.67,4750.15
2011-01-19,4750.89,4873.80,4743.63,4873.80
2011-01-20,4861.98,4862.04,4699.43,4699.95
2011-01-21,4682.72,4773.93,4668.90,4739.90
2011-01-24,4740.80,4756.11,4635.73,4636.91
2011-01-25,4622.43,4622.43,4500.92,4540.68
2011-01-26,4536.74,4621.01,4536.74,4619.12
2011-01-27,4594.22,4708.96,4566.60,4695.33
2011-01-28,4688.32,4760.29,4681.30,4749.43
2011-01-31,4746.74,4816.66,4736.94,4816.66
2011-02-01,4816.71,4839.55,4801.61,4830.41
2011-02-09,4796.68,4860.20,4782.74,4820.36
2011-02-10,4815.24,4962.52,4812.02,4962.52
2011-02-11,4961.37,5026.63,4949.47,5012.78
2011-02-14,5017.08,5095.67,5017.08,5087.25
2011-02-15,5088.64,5151.72,5070.64,5100.43
2011-02-16,5091.26,5196.15,5087.31,5196.15
2011-02-17,5207.77,5237.00,5161.81,5231.71
2011-02-18,5220.20,5242.32,5172.90,5197.12
2011-02-21,5164.56,5304.08,5157.75,5304.08
2011-02-22,5309.88,5314.46,5164.44,5166.97
2011-02-23,5147.97,5244.56,5147.97,5235.27
2011-02-24,5223.03,5276.85,5211.73,5269.96
2011-02-25,5262.88,5283.02,5216.02,5279.13
2011-02-28,5280.21,5347.30,5254.26,5347.30
2011-03-01,5351.20,5391.79,5332.60,5373.20
2011-03-02,5350.41,5371.30,5275.45,5362.24
2011-03-03,5359.19,5377.56,5255.40,5266.44
2011-03-04,5263.51,5330.17,5249.37,5330.17
2011-03-07,5344.66,5389.84,5344.66,5389.84
2011-03-08,5385.09,5425.68,5361.81,5425.68
2011-03-09,5423.58,5450.22,5406.18,5446.14
2011-03-10,5437.65,5441.58,5408.43,5413.57
2011-03-11,5387.33,5472.90,5382.47,5406.95
2011-03-14,5383.97,5462.40,5377.86,5462.40
2011-03-15,5454.69,5454.69,5300.92,5411.27
2011-03-16,5405.03,5481.89,5405.03,5481.89
2011-03-17,5438.87,5461.55,5355.37,5377.46
2011-03-18,5401.45,5433.95,5385.66,5417.94
2011-03-21,5405.48,5417.58,5363.91,5389.57
2011-03-22,5393.80,5400.64,5323.07,5389.59
2011-03-23,5381.71,5448.02,5375.29,5448.02
2011-03-24,5448.34,5488.73,5435.17,5473.54
2011-03-25,5466.35,5508.73,5465.61,5502.75
2011-03-28,5511.46,5523.90,5482.61,5493.79
2011-03-29,5479.40,5479.86,5398.04,5404.85
2011-03-30,5391.95,5406.98,5335.68,5357.80
2011-03-31,5351.18,5371.47,5278.08,5285.19
2011-04-01,5278.54,5346.70,5268.44,5346.70
2011-04-06,5327.26,5351.04,5312.56,5345.40
2011-04-07,5340.33,5373.33,5318.68,5373.33
2011-04-08,5370.26,5430.06,5360.66,5430.06
2011-04-11,5433.08,5438.09,5390.89,5396.87
2011-04-12,5381.97,5405.25,5351.46,5377.31
2011-04-13,5358.02,5424.46,5328.59,5424.46
2011-04-14,5421.91,5436.87,5404.92,5419.14
2011-04-15,5406.51,5418.88,5356.62,5418.88
2011-04-18,5403.82,5453.71,5396.06,5453.71
2011-04-19,5427.75,5447.39,5373.87,5408.91
2011-04-20,5401.47,5449.83,5401.30,5446.99
2011-04-21,5452.31,5478.36,5444.46,5472.29
2011-04-22,5465.83,5465.83,5419.11,5430.41
2011-04-25,5414.55,5414.55,5298.65,5298.65
2011-04-26,5271.72,5286.18,5172.86,5196.52
2011-04-27,5198.14,5221.96,5087.53,5128.22
2011-04-28,5128.21,5148.00,4946.70,4948.71
2011-04-29,4940.53,5027.55,4922.74,5027.55
2011-05-03,5029.67,5119.16,5012.78,5119.16
2011-05-04,5101.63,5101.63,4998.98,5016.81
2011-05-05,4996.25,5056.34,4993.10,5040.33
2011-05-06,5005.82,5095.83,4980.17,5080.04
2011-05-09,5085.36,5131.60,5085.36,5126.68
2011-05-10,5128.88,5169.23,5108.33,5169.23
2011-05-11,5164.61,5199.56,5126.81,5179.61
2011-05-12,5145.18,5176.38,5099.74,5100.27
2011-05-13,5092.31,5143.46,5054.29,5143.46
2011-05-16,5142.36,5166.56,5133.72,5141.23
2011-05-17,5128.59,5139.57,5047.57,5100.07
2011-05-18,5084.62,5139.75,5072.47,5137.72
2011-05-19,5139.42,5167.68,5111.85,5115.63
2011-05-20,5105.39,5114.02,5073.37,5102.13
2011-05-23,5092.35,5092.35,4905.23,4907.39
2011-05-24,4877.90,4913.87,4805.25,4908.91
2011-05-25,4902.75,4925.38,4849.58,4855.59
2011-05-26,4871.09,4898.47,4815.71,4815.85
2011-05-27,4801.70,4807.32,4641.23,4644.29
2011-05-30,4618.52,4641.61,4556.99,4565.12
2011-05-31,4559.63,4661.69,4552.23,4661.69
2011-06-01,4655.29,4728.00,4640.63,4723.71
2011-06-02,4664.20,4679.12,4586.98,4658.37
2011-06-03,4655.33,4747.84,4655.33,4739.36
2011-06-07,4734.79,4792.02,4725.07,4792.02
2011-06-08,4789.81,4830.17,4741.20,4826.86
2011-06-09,4815.06,4817.43,4716.72,4716.72
2011-06-10,4696.93,4724.62,4628.98,4724.62
2011-06-13,4694.37,4733.30,4650.16,4724.57
2011-06-14,4721.76,4805.80,4719.12,4796.47
2011-06-15,4786.72,4818.75,4754.11,4755.43
2011-06-16,4713.32,4713.66,4636.66,4645.56
2011-06-17,4637.51,4661.47,4566.94,4571.23
2011-06-20,4555.24,4556.41,4474.58,4505.85
2011-06-21,4507.34,4562.74,4484.40,4562.74
2011-06-22,4563.09,4586.73,4540.52,4565.62
2011-06-23,4551.16,4656.47,4518.12,4647.99
2011-06-24,4633.75,4781.39,4623.47,4757.73
2011-06-27,4761.06,4836.37,4760.86,4832.01
2011-06-28,4832.73,4859.14,4809.39,4850.80
2011-06-29,4847.03,4867.61,4800.19,4800.19
2011-06-30,4793.81,4874.48,4793.81,4872.27
2011-07-01,4885.06,4931.46,4880.29,4899.16
2011-07-04,4912.41,5011.68,4912.41,5011.68
2011-07-05,5019.74,5060.43,5007.30,5055.65
2011-07-06,5043.51,5081.96,5012.49,5081.96
2011-07-07,5070.25,5134.24,5053.34,5073.06
2011-07-08,5061.25,5079.22,5018.93,5057.72
2011-07-11,5049.66,5112.38,5037.28,5110.36
2011-07-12,5056.31,5073.77,5027.46,5030.08
2011-07-13,5023.03,5132.07,5023.03,5132.07
2011-07-14,5136.73,5187.08,5122.19,5187.08
2011-07-15,5176.12,5229.10,5165.66,5229.10
2011-07-18,5232.30,5257.07,5214.34,5235.19
2011-07-19,5211.54,5211.54,5155.91,5176.19
2011-07-20,5196.97,5214.53,5129.46,5184.12
2011-07-21,5176.68,5179.95,5110.49,5111.41
2011-07-22,5118.93,5159.32,5111.15,5143.21
2011-07-25,5126.23,5126.23,4901.89,4920.46
2011-07-26,4907.77,4951.52,4880.42,4951.52
2011-07-27,4940.15,5042.86,4913.72,5037.96
2011-07-28,4975.71,5018.89,4957.46,5013.66
2011-07-29,5007.90,5031.36,4951.12,4963.42
2011-08-01,4953.59,5010.19,4941.49,4995.39
2011-08-02,4981.33,4981.33,4888.38,4971.39
2011-08-03,4923.48,5007.67,4903.56,4995.00
2011-08-04,4999.26,5035.78,4999.03,5016.52
2011-08-05,4852.44,4937.39,4816.35,4896.38
2011-08-08,4826.06,4842.18,4539.71,4627.10
2011-08-09,4479.24,4647.66,4385.51,4619.64
2011-08-10,4686.78,4753.18,4686.78,4693.61
2011-08-11,4585.32,4780.69,4572.24,4780.69
2011-08-12,4807.16,4856.81,4806.29,4838.92
2011-08-15,4847.62,4918.89,4847.62,4918.89
2011-08-16,4923.41,4935.88,4872.41,4888.68
2011-08-17,4875.50,4907.36,4854.56,4881.84
2011-08-18,4875.93,4880.45,4787.66,4789.21
2011-08-19,4685.37,4742.32,4662.65,4742.32
2011-08-22,4738.50,4785.84,4699.02,4715.70
2011-08-23,4725.94,4799.18,4715.76,4799.18
2011-08-24,4821.44,4852.22,4790.20,4797.80
2011-08-25,4799.23,4879.62,4782.67,4879.62
2011-08-26,4865.47,4916.43,4854.53,4905.07
2011-08-29,4888.86,4899.21,4866.66,4876.72
2011-08-30,4894.09,4926.70,4824.11,4824.92
2011-08-31,4821.10,4841.75,4748.60,4798.73
2011-09-01,4801.87,4833.45,4750.68,4771.88
2011-09-02,4762.91,4771.52,4684.33,4716.88
2011-09-05,4674.47,4674.47,4595.76,4596.13
2011-09-06,4562.82,4598.67,4544.28,4568.59
2011-09-07,4580.44,4684.10,4580.44,4684.10
2011-09-08,4698.65,4705.92,4635.00,4635.03
2011-09-09,4629.63,4670.99,4588.09,4609.58
2011-09-13,4533.00,4547.51,4502.93,4532.08
2011-09-14,4548.67,4589.69,4480.98,4589.69
2011-09-15,4593.09,4630.10,4585.68,4598.45
2011-09-16,4610.36,4629.62,4595.79,4598.82
2011-09-19,4580.07,4580.07,4507.68,4507.68
2011-09-20,4495.39,4553.95,4476.07,4537.53
2011-09-21,4534.95,4669.90,4523.67,4666.07
2011-09-22,4631.80,4650.40,4529.96,4529.96
2011-09-23,4449.63,4509.93,4426.50,4494.48
2011-09-26,4475.63,4516.97,4412.56,4426.40
2011-09-27,4450.04,4475.37,4398.57,4441.81
2011-09-28,4458.46,4472.20,4344.65,4358.34
2011-09-29,4331.22,4331.22,4185.80,4189.11
2011-09-30,4192.62,4212.61,4122.48,4174.45
2011-10-10,4184.09,4200.13,4146.51,4159.45
2011-10-11,4242.47,4270.78,4108.03,4152.72
2011-10-12,4136.67,4303.15,4093.18,4302.10
2011-10-13,4296.47,4371.31,4285.42,4370.72
2011-10-14,4357.69,4366.39,4309.69,4350.42
2011-10-17,4356.75,4387.01,4336.07,4368.77
2011-10-18,4341.78,4343.07,4227.29,4230.95
2011-10-19,4232.19,4255.95,4189.02,4216.67
2011-10-20,4199.43,4199.43,4054.44,4088.08
2011-10-21,4077.76,4086.10,4004.71,4008.55
2011-10-24,4007.49,4071.46,3918.86,4071.46
2011-10-25,4065.09,4192.33,4053.56,4185.19
2011-10-26,4154.52,4256.19,4142.24,4217.89
2011-10-27,4217.95,4261.51,4199.16,4216.23
2011-10-28,4258.77,4306.40,4238.42,4306.40
2011-10-31,4303.37,4350.13,4292.45,4350.13
2011-11-01,4312.11,4368.66,4294.72,4355.00
2011-11-02,4284.45,4432.33,4265.36,4432.33
2011-11-03,4451.92,4520.75,4451.92,4458.45
2011-11-04,4475.80,4503.66,4451.24,4491.17
2011-11-07,4479.52,4517.04,4465.35,4474.75
2011-11-08,4470.74,4485.41,4411.87,4420.98
2011-11-09,4427.31,4501.26,4385.84,4501.26
2011-11-10,4450.63,4495.98,4437.93,4441.79
2011-11-11,4441.29,4480.75,4420.96,4441.94
2011-11-14,4474.53,4553.24,4474.53,4553.24
2011-11-15,4552.80,4587.39,4547.18,4587.39
2011-11-16,4586.21,4586.21,4457.43,4474.27
2011-11-17,4471.59,4525.95,4456.24,4474.34
2011-11-18,4444.92,4444.92,4325.66,4333.89
2011-11-21,4326.48,4347.00,4287.21,4347.00
2011-11-22,4308.50,4341.69,4272.70,4341.69
2011-11-23,4343.40,4363.39,4310.82,4318.12
2011-11-24,4279.34,4337.21,4248.43,4311.28
2011-11-25,4306.05,4336.82,4267.66,4280.95
2011-11-28,4283.89,4304.89,4251.61,4283.10
2011-11-29,4316.23,4358.57,4301.98,4358.57
2011-11-30,4352.35,4352.35,4109.10,4164.12
2011-12-01,4278.11,4319.83,4238.57,4254.09
2011-12-02,4232.55,4232.55,4137.22,4164.81
2011-12-05,4150.52,4150.52,4012.86,4021.21
2011-12-06,4006.46,4035.36,3962.99,4022.73
2011-12-07,4017.67,4051.61,4001.12,4035.03
2011-12-08,4023.25,4068.46,3953.17,4034.05
2011-12-09,4002.45,4041.32,3978.78,3991.45
2011-12-12,3989.66,4003.11,3935.50,3939.27
2011-12-13,3918.62,3918.62,3777.10,3789.03
2011-12-14,3773.09,3803.36,3696.03,3705.48
2011-12-15,3681.81,3681.81,3594.68,3598.94
2011-12-16,3592.20,3705.58,3581.43,3705.58
2011-12-19,3683.04,3716.98,3617.34,3715.70
2011-12-20,3703.86,3755.46,3692.60,3701.62
2011-12-21,3723.75,3742.82,3600.69,3602.60
2011-12-22,3569.41,3574.63,3418.37,3535.24
2011-12-23,3520.31,3598.35,3503.19,3561.98
2011-12-26,3558.99,3594.91,3535.96,3536.29
2011-12-27,3521.74,3521.74,3418.61,3422.98
2011-12-28,3396.07,3396.07,3300.80,3393.37
2011-12-29,3376.41,3418.38,3363.23,3394.85
2011-12-30,3399.63,3457.19,3399.63,3456.29
2012-01-04,3478.34,3494.01,3362.83,3362.83
2012-01-05,3337.37,3337.37,3200.99,3205.40
2012-01-06,3190.72,3224.99,3126.58,3224.50
2012-01-09,3221.74,3365.90,3191.00,3365.90
2012-01-10,3366.37,3506.94,3357.48,3503.24
2012-01-11,3498.71,3543.26,3476.91,3519.51
2012-01-12,3504.84,3559.31,3494.77,3518.88
2012-01-13,3512.56,3517.77,3355.08,3374.16
2012-01-16,3338.85,3352.69,3255.89,3255.89
2012-01-17,3248.03,3437.33,3232.53,3437.33
2012-01-18,3442.70,3472.08,3337.52,3350.37
2012-01-19,3339.49,3397.54,3313.72,3374.29
2012-01-20,3375.79,3422.75,3371.09,3415.75
2012-01-30,3425.40,3447.33,3397.62,3404.91
2012-01-31,3396.25,3409.21,3360.15,3406.68
2012-02-01,3399.93,3439.65,3375.30,3387.94
2012-02-02,3391.77,3457.05,3391.12,3457.05
2012-02-03,3454.79,3525.20,3444.50,3518.87
2012-02-06,3524.48,3561.18,3517.14,3557.08
2012-02-07,3540.96,3540.96,3469.83,3496.40
2012-02-08,3489.76,3593.28,3480.04,3593.28
2012-02-09,3589.93,3660.19,3583.80,3627.82
2012-02-10,3622.81,3664.81,3618.73,3648.42
2012-02-13,3621.37,3714.45,3604.36,3700.10
2012-02-14,3697.35,3713.01,3674.03,3703.36
2012-02-15,3698.88,3769.99,3686.39,3769.99
2012-02-16,3765.16,3799.29,3734.83,3775.80
2012-02-17,3778.31,3791.36,3721.32,3763.09
2012-02-20,3807.93,3816.26,3769.23,3771.66
2012-02-21,3765.47,3820.26,3723.99,3820.26
2012-02-22,3819.69,3895.77,3816.51,3895.77
2012-02-23,3892.53,3916.34,3857.78,3900.04
2012-02-24,3896.02,3941.75,3883.43,3941.75
2012-02-27,3948.55,4003.72,3942.39,3942.39
2012-02-28,3923.23,3933.56,3855.60,3907.70
2012-02-29,3896.11,3917.63,3856.02,3858.54
2012-03-01,3843.99,3910.41,3842.02,3887.17
2012-03-02,3891.39,3961.58,3891.39,3961.58
2012-03-05,3971.62,3996.05,3971.62,3981.73
2012-03-06,3973.32,3973.38,3913.85,3954.19
2012-03-07,3912.03,3989.10,3899.53,3939.31
2012-03-08,3947.31,4004.43,3947.31,3993.56
2012-03-09,4002.38,4053.90,3994.49,4053.90
2012-03-12,4060.53,4078.68,4041.95,4078.68
2012-03-13,4074.99,4114.57,4062.05,4114.57
2012-03-14,4126.94,4152.03,3887.28,3919.62
2012-03-15,3907.14,3938.58,3797.19,3869.06
2012-03-16,3872.74,3971.51,3867.09,3971.51
2012-03-19,3970.25,4040.96,3957.08,4040.96
2012-03-20,4028.37,4028.37,3949.38,3949.49
2012-03-21,3959.06,3982.64,3890.58,3965.64
2012-03-22,3960.41,3987.21,3932.58,3956.74
2012-03-23,3941.92,3941.92,3855.15,3873.49
2012-03-26,3863.50,3880.00,3828.60,3860.82
2012-03-27,3872.74,3898.06,3846.81,3852.90
2012-03-28,3835.22,3835.22,3655.52,3663.07
2012-03-29,3636.35,3645.55,3542.07,3580.75
2012-03-30,3575.35,3601.52,3528.67,3560.49
2012-04-05,3562.15,3677.11,3555.71,3676.55
2012-04-06,3675.84,3722.83,3669.29,3713.28
2012-04-09,3702.71,3718.73,3665.89,3666.37
2012-04-10,3647.14,3710.36,3576.44,3710.36
2012-04-11,3667.46,3739.42,3648.17,3739.42
2012-04-12,3740.79,3818.15,3735.67,3818.15
2012-04-13,3823.76,3869.57,3816.08,3850.73
2012-04-16,3822.88,3885.14,3812.16,3868.56
2012-04-17,3864.33,3883.65,3814.09,3815.25
2012-04-18,3818.11,3907.44,3813.73,3904.49
2012-04-19,3902.26,3921.41,3878.46,3901.32
2012-04-20,3890.64,3938.39,3879.42,3932.12
2012-04-23,3927.51,3930.33,3848.04,3867.25
2012-04-24,3828.31,3877.18,3708.51,3832.42
2012-04-25,3820.21,3906.54,3812.08,3894.92
2012-04-26,3899.52,3905.75,3854.68,3870.69
2012-04-27,3858.76,3867.35,3833.62,3837.88
2012-05-02,3875.50,3891.06,3836.73,3874.24
2012-05-03,3866.26,3892.93,3856.22,3892.93
2012-05-04,3889.18,3925.58,3880.13,3924.26
2012-05-07,3903.46,3954.18,3896.88,3954.18
2012-05-08,3950.95,3972.92,3924.58,3958.42
2012-05-09,3932.23,3932.23,3893.76,3897.47
2012-05-10,3889.71,3926.96,3889.71,3912.47
2012-05-11,3909.24,3931.79,3886.52,3886.52
2012-05-14,3916.21,3933.61,3878.72,3880.78
2012-05-15,3849.34,3865.88,3814.82,3865.88
2012-05-16,3857.78,3868.28,3825.56,3826.03
2012-05-17,3821.01,3881.54,3810.44,3880.79
2012-05-18,3856.10,3873.25,3799.64,3810.51
2012-05-21,3802.52,3824.50,3761.18,3802.15
2012-05-22,3811.95,3852.18,3811.95,3852.18
2012-05-23,3845.12,3859.53,3800.73,3844.08
2012-05-24,3832.32,3854.92,3806.05,3816.31
2012-05-25,3816.26,3823.20,3761.15,3773.09
2012-05-28,3759.78,3822.53,3694.43,3822.53
2012-05-29,3819.59,3886.37,3817.00,3881.07
2012-05-30,3877.27,3903.62,3870.39,3889.62
2012-05-31,3869.31,3921.23,3856.05,3898.59
2012-06-01,3896.87,3919.87,3874.03,3892.22
2012-06-04,3826.08,3845.85,3755.00,3755.00
2012-06-05,3756.77,3777.72,3733.57,3748.98
2012-06-06,3753.89,3772.41,3713.49,3734.67
2012-06-07,3766.55,3779.84,3702.65,3712.70
2012-06-08,3742.76,3745.32,3689.54,3697.72
2012-06-11,3697.24,3760.43,3683.22,3760.43
2012-06-12,3744.69,3759.02,3727.10,3738.89
2012-06-13,3742.89,3803.82,3737.66,3803.82
2012-06-14,3796.46,3821.16,3774.72,3777.59
2012-06-15,3780.95,3805.70,3737.53,3784.17
2012-06-18,3796.15,3830.06,3796.15,3824.15
2012-06-19,3818.44,3824.22,3794.63,3799.52
2012-06-20,3803.67,3816.55,3778.74,3784.33
2012-06-21,3777.62,3777.62,3712.71,3729.21
2012-06-25,3716.49,3716.49,3631.95,3633.24
2012-06-26,3612.75,3642.05,3568.10,3627.99
2012-06-27,3624.30,3663.95,3614.19,3615.95
2012-06-28,3620.47,3634.09,3562.42,3562.42
2012-06-29,3543.99,3610.25,3523.18,3610.25
2012-07-02,3628.80,3676.40,3625.12,3659.61
2012-07-03,3656.51,3700.72,3650.07,3672.97
2012-07-04,3675.50,3684.43,3645.88,3659.61
2012-07-05,3647.35,3647.35,3561.58,3572.75
2012-07-06,3587.68,3645.55,3543.14,3645.55
2012-07-09,3623.75,3640.22,3552.73,3553.28
2012-07-10,3538.78,3551.36,3501.37,3512.12
2012-07-11,3504.89,3544.09,3496.53,3544.09
2012-07-12,3536.86,3608.66,3515.96,3596.42
2012-07-13,3581.58,3606.66,3560.84,3570.77
2012-07-16,3563.17,3563.48,3414.66,3416.20
2012-07-17,3398.12,3445.55,3384.68,3445.55
2012-07-18,3437.65,3476.42,3396.65,3476.42
2012-07-19,3467.46,3549.26,3458.54,3525.84
2012-07-20,3519.59,3545.35,3501.34,3510.48
2012-07-23,3489.56,3498.25,3447.91,3477.06
2012-07-24,3454.43,3527.36,3447.81,3507.03
2012-07-25,3495.88,3518.07,3476.31,3482.59
2012-07-26,3477.21,3507.22,3441.49,3444.94
2012-07-27,3454.14,3466.01,3408.68,3420.61
2012-07-30,3416.92,3435.70,3320.17,3335.24
2012-07-31,3324.87,3326.44,3253.93,3272.06
2012-08-01,3267.74,3352.78,3267.74,3333.01
2012-08-02,3327.65,3349.31,3293.56,3314.23
2012-08-03,3319.09,3393.94,3312.92,3393.94
2012-08-06,3381.39,3485.65,3376.77,3484.00
2012-08-07,3483.03,3524.75,3479.30,3524.75
2012-08-08,3520.97,3535.37,3488.32,3515.61
2012-08-09,3510.21,3565.90,3491.76,3565.90
2012-08-10,3561.85,3572.94,3545.26,3562.51
2012-08-13,3554.65,3557.64,3488.43,3489.25
2012-08-14,3483.77,3526.63,3425.83,3526.63
2012-08-15,3519.49,3525.73,3486.54,3490.39
2012-08-16,3480.19,3495.12,3455.47,3462.82
2012-08-17,3457.61,3474.78,3426.46,3465.93
