"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2014年7月14日","1,367.07","1,358.17","1,367.82","1,342.56","685.00M","0.57%"
"2014年7月11日","1,359.34","1,361.57","1,372.12","1,351.77","597.50M","-0.33%"
"2014年7月10日","1,363.88","1,384.45","1,387.89","1,362.35","664.80M","-1.50%"
"2014年7月9日","1,384.58","1,410.39","1,418.68","1,384.26","807.00M","-1.85%"
"2014年7月8日","1,410.72","1,392.35","1,410.72","1,379.49","701.60M","1.21%"
"2014年7月7日","1,393.89","1,411.99","1,411.99","1,381.94","708.40M","-1.26%"
"2014年7月4日","1,411.64","1,421.68","1,423.89","1,406.21","731.70M","-0.77%"
"2014年7月3日","1,422.60","1,419.81","1,428.67","1,412.15","850.00M","0.19%"
"2014年7月2日","1,419.94","1,413.17","1,425.30","1,402.22","686.80M","0.58%"
"2014年7月1日","1,411.74","1,405.44","1,415.33","1,398.15","671.70M","0.50%"
"2014年6月30日","1,404.71","1,388.47","1,404.71","1,374.30","695.00M","1.14%"
"2014年6月27日","1,388.82","1,388.38","1,397.96","1,382.07","633.30M","0.18%"
"2014年6月26日","1,386.27","1,360.20","1,391.30","1,360.20","621.50M","2.03%"
"2014年6月25日","1,358.71","1,368.66","1,368.66","1,347.82","469.10M","-0.78%"
"2014年6月24日","1,369.44","1,360.08","1,372.15","1,359.13","498.40M","0.60%"
"2014年6月23日","1,361.28","1,335.18","1,366.59","1,335.18","518.10M","2.05%"
"2014年6月20日","1,333.98","1,319.11","1,335.65","1,313.14","430.70M","1.01%"
"2014年6月19日","1,320.65","1,363.45","1,370.31","1,310.49","616.90M","-3.18%"
"2014年6月18日","1,363.99","1,377.58","1,384.87","1,363.75","536.90M","-0.98%"
"2014年6月17日","1,377.43","1,396.38","1,396.38","1,377.40","615.60M","-1.30%"
"2014年6月16日","1,395.61","1,384.16","1,397.63","1,384.16","708.70M","0.93%"
"2014年6月13日","1,382.73","1,361.09","1,386.35","1,359.65","678.60M","1.39%"
"2014年6月12日","1,363.74","1,364.41","1,375.97","1,358.08","625.30M","-0.27%"
"2014年6月11日","1,367.39","1,350.38","1,371.25","1,348.40","638.60M","1.00%"
"2014年6月10日","1,353.87","1,327.11","1,356.97","1,316.84","625.80M","2.05%"
"2014年6月9日","1,326.67","1,348.77","1,349.91","1,326.63","507.60M","-1.76%"
"2014年6月6日","1,350.45","1,354.90","1,362.98","1,340.83","639.20M","-0.37%"
"2014年6月5日","1,355.48","1,320.14","1,356.53","1,317.53","699.70M","2.55%"
"2014年6月4日","1,321.72","1,318.33","1,321.72","1,303.36","519.10M","0.16%"
"2014年6月3日","1,319.62","1,317.99","1,332.78","1,317.99","473.10M","0.11%"
"2014年5月30日","1,318.13","1,312.30","1,323.59","1,300.09","454.20M","0.30%"
"2014年5月29日","1,314.21","1,338.30","1,341.57","1,312.42","499.70M","-1.85%"
"2014年5月28日","1,338.97","1,306.29","1,339.03","1,306.29","617.90M","2.50%"
"2014年5月27日","1,306.28","1,319.66","1,319.66","1,303.15","455.10M","-1.10%"
"2014年5月26日","1,320.76","1,301.87","1,323.84","1,301.87","602.50M","1.91%"
"2014年5月23日","1,296.00","1,269.18","1,296.84","1,262.10","464.30M","2.09%"
"2014年5月22日","1,269.51","1,259.87","1,287.87","1,259.87","437.00M","0.93%"
"2014年5月21日","1,257.80","1,241.02","1,257.80","1,231.87","286.00M","1.06%"
"2014年5月20日","1,244.65","1,239.65","1,261.94","1,239.65","344.30M","1.33%"
"2014年5月19日","1,228.37","1,224.65","1,233.84","1,213.99","267.90M","0.15%"
"2014年5月16日","1,226.47","1,250.38","1,252.39","1,210.81","347.50M","-2.19%"
"2014年5月15日","1,253.88","1,276.64","1,283.43","1,253.62","335.60M","-1.94%"
"2014年5月14日","1,278.66","1,273.21","1,282.35","1,269.24","260.30M","0.19%"
"2014年5月13日","1,276.24","1,274.57","1,293.82","1,273.33","315.30M","-0.16%"
"2014年5月12日","1,278.28","1,263.91","1,281.10","1,250.94","319.70M","1.57%"
"2014年5月9日","1,258.58","1,279.68","1,282.82","1,249.56","301.00M","-1.66%"
"2014年5月8日","1,279.84","1,284.44","1,300.83","1,279.29","267.80M","-0.79%"
"2014年5月7日","1,290.03","1,313.38","1,313.38","1,289.56","302.90M","-2.04%"
"2014年5月6日","1,316.86","1,301.59","1,327.80","1,301.59","342.60M","1.13%"
"2014年5月5日","1,302.15","1,281.16","1,302.67","1,279.31","265.10M","1.48%"
"2014年4月30日","1,283.21","1,266.34","1,287.77","1,266.34","273.00M","1.32%"
"2014年4月29日","1,266.54","1,253.24","1,274.21","1,248.32","270.30M","0.74%"
"2014年4月28日","1,257.26","1,283.64","1,283.87","1,256.12","328.80M","-2.68%"
"2014年4月25日","1,291.90","1,316.37","1,318.07","1,290.36","285.00M","-2.09%"
"2014年4月24日","1,319.51","1,325.86","1,326.96","1,303.23","318.10M","-0.52%"
"2014年4月23日","1,326.44","1,332.93","1,338.67","1,318.23","295.90M","-0.73%"
"2014年4月22日","1,336.19","1,361.58","1,367.63","1,317.10","366.70M","-2.03%"
"2014年4月21日","1,363.85","1,367.93","1,384.68","1,363.01","352.40M","-0.99%"
"2014年4月18日","1,377.42","1,365.36","1,377.84","1,362.61","305.30M","0.72%"
"2014年4月17日","1,367.59","1,360.75","1,373.85","1,360.75","283.50M","0.61%"
"2014年4月16日","1,359.30","1,365.83","1,367.91","1,353.78","260.20M","-0.77%"
"2014年4月15日","1,369.89","1,375.69","1,380.86","1,367.23","335.90M","-0.21%"
"2014年4月14日","1,372.73","1,367.75","1,378.32","1,367.75","335.00M","0.65%"
"2014年4月11日","1,363.90","1,370.40","1,370.40","1,352.13","351.10M","-1.25%"
"2014年4月10日","1,381.14","1,374.61","1,395.04","1,374.61","470.80M","0.78%"
"2014年4月9日","1,370.46","1,355.37","1,376.69","1,355.37","408.90M","1.43%"
"2014年4月8日","1,351.18","1,335.39","1,351.83","1,327.80","379.40M","0.33%"
"2014年4月4日","1,346.74","1,323.41","1,347.05","1,316.95","277.00M","1.55%"
"2014年4月3日","1,326.18","1,326.81","1,344.32","1,318.82","302.00M","-0.14%"
"2014年4月2日","1,327.98","1,356.68","1,360.88","1,316.90","324.60M","-2.00%"
"2014年4月1日","1,355.05","1,327.17","1,355.73","1,326.25","311.40M","2.05%"
"2014年3月31日","1,327.80","1,327.23","1,340.47","1,315.49","282.70M","-0.20%"
"2014年3月28日","1,330.50","1,363.87","1,364.26","1,317.41","458.00M","-2.74%"
"2014年3月27日","1,367.96","1,415.55","1,417.36","1,367.96","408.60M","-3.50%"
"2014年3月26日","1,417.61","1,396.91","1,424.25","1,396.91","387.40M","1.63%"
"2014年3月25日","1,394.82","1,392.14","1,410.48","1,385.00","309.90M","-0.18%"
"2014年3月24日","1,397.29","1,411.78","1,416.86","1,392.51","392.60M","-1.59%"
"2014年3月21日","1,419.84","1,405.90","1,427.92","1,379.74","446.10M","0.15%"
"2014年3月20日","1,417.66","1,463.07","1,466.41","1,417.17","467.80M","-3.31%"
"2014年3月19日","1,466.22","1,481.49","1,482.30","1,456.90","418.80M","-1.31%"
"2014年3月18日","1,485.64","1,479.38","1,493.39","1,478.72","484.80M","0.56%"
"2014年3月17日","1,477.41","1,436.11","1,477.68","1,435.32","380.30M","3.03%"
"2014年3月14日","1,434.02","1,433.46","1,450.38","1,424.01","326.10M","-0.20%"
"2014年3月13日","1,436.86","1,401.55","1,437.15","1,401.43","343.90M","2.69%"
"2014年3月12日","1,399.27","1,390.86","1,418.61","1,378.89","451.50M","0.25%"
"2014年3月11日","1,395.81","1,399.90","1,410.38","1,380.97","414.90M","-0.80%"
"2014年3月10日","1,407.07","1,446.06","1,446.06","1,404.59","504.10M","-3.67%"
"2014年3月7日","1,460.61","1,463.93","1,477.96","1,453.62","503.00M","-0.13%"
"2014年3月6日","1,462.53","1,461.12","1,464.41","1,427.00","502.40M","-0.14%"
"2014年3月5日","1,464.58","1,467.06","1,471.04","1,454.94","469.90M","0.28%"
"2014年3月4日","1,460.45","1,462.26","1,475.50","1,446.27","480.30M","-0.32%"
"2014年3月3日","1,465.14","1,433.90","1,466.23","1,431.14","483.60M","2.11%"
"2014年2月28日","1,434.89","1,410.40","1,436.88","1,393.00","503.40M","1.43%"
"2014年2月27日","1,414.66","1,467.27","1,496.62","1,410.97","658.60M","-3.50%"
"2014年2月26日","1,465.98","1,452.06","1,468.00","1,415.25","620.30M","-0.46%"
"2014年2月25日","1,472.69","1,543.97","1,571.40","1,460.41","877.40M","-4.37%"
"2014年2月24日","1,540.03","1,517.97","1,542.31","1,510.46","559.90M","1.34%"
"2014年2月21日","1,519.66","1,512.17","1,526.03","1,503.81","484.90M","0.30%"
"2014年2月20日","1,515.16","1,545.26","1,545.51","1,504.17","614.20M","-1.89%"
"2014年2月19日","1,544.40","1,544.64","1,551.88","1,524.39","667.40M","-0.06%"
"2014年2月18日","1,545.34","1,558.74","1,561.77","1,539.21","661.30M","-0.85%"
"2014年2月17日","1,558.62","1,521.17","1,559.12","1,521.17","720.10M","2.83%"
"2014年2月14日","1,515.78","1,484.56","1,516.43","1,475.95","581.70M","2.06%"
"2014年2月13日","1,485.13","1,537.26","1,539.66","1,484.42","766.20M","-3.56%"
"2014年2月12日","1,539.97","1,527.10","1,540.33","1,513.91","662.20M","0.84%"
"2014年2月11日","1,527.15","1,550.62","1,559.77","1,506.04","785.60M","-1.69%"
"2014年2月10日","1,553.41","1,536.99","1,557.03","1,525.94","726.60M","1.35%"
"2014年2月7日","1,532.69","1,489.05","1,532.82","1,483.68","560.30M","2.45%"
"2014年1月30日","1,495.98","1,494.12","1,507.87","1,486.82","543.00M","-0.04%"
"2014年1月29日","1,496.53","1,472.54","1,497.72","1,469.58","553.00M","1.71%"
"2014年1月28日","1,471.34","1,476.59","1,486.42","1,448.47","550.80M","-0.43%"
"2014年1月27日","1,477.67","1,477.46","1,500.46","1,465.14","704.30M","-0.46%"
"2014年1月24日","1,484.43","1,458.21","1,493.64","1,455.95","675.30M","1.57%"
"2014年1月23日","1,461.53","1,433.70","1,472.34","1,433.17","737.50M","2.08%"
"2014年1月22日","1,431.74","1,407.46","1,432.00","1,407.46","639.80M","1.75%"
"2014年1月21日","1,407.15","1,370.69","1,407.45","1,370.69","521.00M","2.51%"
"2014年1月20日","1,372.74","1,393.88","1,400.94","1,362.45","514.60M","-1.63%"
"2014年1月17日","1,395.51","1,395.03","1,411.55","1,391.62","479.40M","0.03%"
"2014年1月16日","1,395.16","1,415.57","1,423.12","1,392.01","479.80M","-1.42%"
"2014年1月15日","1,415.32","1,399.67","1,417.42","1,397.94","476.30M","1.03%"
"2014年1月14日","1,400.92","1,364.80","1,400.92","1,364.80","481.10M","2.80%"
"2014年1月13日","1,362.79","1,352.01","1,374.14","1,349.25","446.10M","0.70%"
"2014年1月10日","1,353.30","1,373.52","1,385.86","1,347.61","439.10M","-1.95%"
"2014年1月9日","1,380.24","1,401.80","1,423.84","1,379.65","762.90M","-1.76%"
"2014年1月8日","1,405.02","1,363.31","1,409.21","1,363.31","868.50M","3.90%"
"2014年1月7日","1,352.28","1,315.44","1,355.40","1,312.27","531.90M","2.19%"
"2014年1月6日","1,323.33","1,350.31","1,354.15","1,322.72","556.30M","-2.18%"
"2014年1月3日","1,352.84","1,332.35","1,355.12","1,331.97","620.90M","1.49%"
"2014年1月2日","1,333.00","1,302.30","1,333.10","1,299.34","547.10M","2.19%"
"2013年12月31日","1,304.44","1,302.67","1,309.34","1,288.94","516.30M","-0.27%"
"2013年12月30日","1,307.99","1,294.42","1,307.99","1,292.83","547.50M","1.06%"
"2013年12月27日","1,294.30","1,265.08","1,297.62","1,265.08","541.70M","1.95%"
"2013年12月26日","1,269.54","1,290.87","1,297.47","1,268.14","562.50M","-1.46%"
"2013年12月25日","1,288.34","1,262.00","1,288.85","1,258.41","554.80M","2.35%"
"2013年12月24日","1,258.82","1,242.00","1,264.72","1,241.91","493.60M","1.29%"
"2013年12月23日","1,242.81","1,251.41","1,253.67","1,224.99","478.90M","-0.87%"
"2013年12月20日","1,253.71","1,255.82","1,266.03","1,246.39","428.70M","-0.19%"
"2013年12月19日","1,256.08","1,253.43","1,281.82","1,253.43","489.50M","0.01%"
"2013年12月18日","1,256.00","1,267.77","1,267.77","1,245.96","456.00M","-0.92%"
"2013年12月17日","1,267.67","1,278.53","1,282.17","1,248.82","498.40M","-0.96%"
"2013年12月16日","1,279.96","1,279.06","1,293.94","1,266.94","601.90M","0.14%"
"2013年12月13日","1,278.14","1,274.17","1,286.72","1,268.64","538.40M","-0.09%"
"2013年12月12日","1,279.32","1,242.15","1,285.27","1,238.95","610.60M","2.80%"
"2013年12月11日","1,244.51","1,230.78","1,255.06","1,226.58","482.60M","1.02%"
"2013年12月10日","1,231.92","1,244.57","1,249.36","1,227.06","512.00M","-0.79%"
"2013年12月9日","1,241.71","1,211.39","1,241.77","1,211.39","535.50M","2.89%"
"2013年12月6日","1,206.78","1,196.32","1,215.49","1,194.74","510.70M","0.39%"
"2013年12月5日","1,202.07","1,234.50","1,236.10","1,200.46","676.80M","-3.08%"
"2013年12月4日","1,240.29","1,249.59","1,276.06","1,240.08","668.30M","-1.20%"
"2013年12月3日","1,255.33","1,223.38","1,261.77","1,198.06","725.60M","0.11%"
"2013年12月2日","1,253.93","1,296.70","1,317.69","1,253.34","875.20M","-8.26%"
"2013年11月29日","1,366.83","1,335.63","1,369.12","1,335.63","645.20M","2.26%"
"2013年11月28日","1,336.66","1,333.05","1,342.82","1,331.45","579.20M","0.54%"
"2013年11月27日","1,329.48","1,290.19","1,336.17","1,288.58","642.40M","2.91%"
"2013年11月26日","1,291.85","1,291.62","1,299.67","1,280.01","482.30M","-0.15%"
"2013年11月25日","1,293.80","1,290.84","1,305.23","1,283.66","462.40M","-0.10%"
"2013年11月22日","1,295.07","1,298.47","1,300.96","1,283.88","499.60M","-0.30%"
"2013年11月21日","1,298.95","1,295.93","1,304.74","1,288.21","578.60M","-0.02%"
"2013年11月20日","1,299.26","1,299.68","1,303.45","1,283.66","488.70M","0.08%"
"2013年11月19日","1,298.17","1,293.06","1,312.07","1,289.91","568.90M","0.54%"
"2013年11月18日","1,291.15","1,275.55","1,295.21","1,275.55","594.60M","1.74%"
"2013年11月15日","1,269.05","1,248.26","1,287.08","1,248.07","638.00M","1.55%"
"2013年11月14日","1,249.67","1,207.45","1,251.77","1,200.71","541.40M","3.10%"
"2013年11月13日","1,212.08","1,226.53","1,236.39","1,210.66","434.20M","-1.32%"
"2013年11月12日","1,228.35","1,213.31","1,233.19","1,209.54","456.40M","1.29%"
"2013年11月11日","1,212.69","1,208.26","1,223.77","1,191.18","362.10M","0.13%"
"2013年11月8日","1,211.11","1,215.68","1,226.32","1,204.52","445.40M","-1.06%"
"2013年11月7日","1,224.05","1,234.24","1,250.57","1,219.31","443.00M","-1.43%"
"2013年11月6日","1,241.79","1,255.47","1,277.43","1,241.76","599.70M","-1.45%"
"2013年11月5日","1,260.03","1,217.64","1,260.37","1,208.35","536.00M","3.07%"
"2013年11月4日","1,222.46","1,217.28","1,240.88","1,216.85","438.40M","0.04%"
"2013年11月1日","1,221.96","1,227.69","1,233.57","1,198.81","531.50M","-1.10%"
"2013年10月31日","1,235.56","1,266.56","1,266.56","1,232.40","483.60M","-2.96%"
"2013年10月30日","1,273.29","1,256.24","1,274.34","1,251.01","535.70M","0.92%"
"2013年10月29日","1,261.68","1,276.27","1,292.97","1,205.00","777.20M","-1.36%"
"2013年10月28日","1,279.05","1,264.14","1,286.00","1,262.34","547.10M","0.78%"
"2013年10月25日","1,269.17","1,298.72","1,304.49","1,255.59","664.80M","-2.06%"
"2013年10月24日","1,295.93","1,307.11","1,319.37","1,287.88","542.60M","-1.17%"
"2013年10月23日","1,311.23","1,336.23","1,336.23","1,293.82","824.50M","-2.91%"
"2013年10月22日","1,350.47","1,401.47","1,408.45","1,348.69","976.90M","-3.60%"
"2013年10月21日","1,400.97","1,358.88","1,403.11","1,358.88","780.80M","3.78%"
"2013年10月18日","1,349.94","1,327.10","1,353.97","1,327.10","575.40M","2.04%"
"2013年10月17日","1,322.99","1,339.31","1,355.65","1,317.75","714.00M","-0.91%"
"2013年10月16日","1,335.10","1,393.01","1,393.10","1,323.87","722.70M","-3.93%"
"2013年10月15日","1,389.75","1,397.21","1,409.50","1,378.81","719.00M","-0.28%"
"2013年10月14日","1,393.60","1,374.47","1,394.34","1,370.72","658.30M","0.99%"
"2013年10月11日","1,379.90","1,377.98","1,386.54","1,357.49","659.60M","0.13%"
"2013年10月10日","1,378.15","1,422.36","1,423.96","1,377.32","734.50M","-2.66%"
"2013年10月9日","1,415.83","1,385.96","1,418.48","1,382.10","589.70M","2.03%"
"2013年10月8日","1,387.66","1,376.37","1,389.73","1,363.90","545.20M","1.44%"
"2013年9月30日","1,367.91","1,329.56","1,368.66","1,329.56","443.20M","3.34%"
"2013年9月27日","1,323.76","1,305.51","1,330.69","1,301.48","463.50M","1.33%"
"2013年9月26日","1,306.34","1,318.52","1,332.12","1,301.14","516.10M","-1.26%"
"2013年9月25日","1,323.04","1,324.19","1,344.39","1,320.11","565.80M","-0.40%"
"2013年9月24日","1,328.40","1,325.89","1,340.52","1,310.33","641.40M","0.17%"
"2013年9月23日","1,326.09","1,292.76","1,326.41","1,291.33","604.70M","2.83%"
"2013年9月18日","1,289.64","1,268.34","1,292.33","1,262.33","490.40M","1.60%"
"2013年9月17日","1,269.36","1,279.26","1,285.63","1,267.71","478.60M","-0.74%"
"2013年9月16日","1,278.80","1,254.47","1,297.64","1,254.47","524.70M","2.02%"
"2013年9月13日","1,253.45","1,221.15","1,256.04","1,210.40","485.90M","2.69%"
"2013年9月12日","1,220.63","1,215.69","1,236.59","1,211.60","441.00M","-0.01%"
"2013年9月11日","1,220.70","1,256.65","1,256.65","1,216.37","661.20M","-3.39%"
"2013年9月10日","1,263.59","1,277.87","1,278.04","1,254.01","640.80M","-0.97%"
"2013年9月9日","1,275.91","1,282.65","1,283.70","1,258.13","633.50M","-0.53%"
"2013年9月6日","1,282.75","1,267.84","1,288.26","1,261.58","526.00M","1.22%"
"2013年9月5日","1,267.26","1,233.82","1,267.53","1,233.26","543.70M","2.50%"
"2013年9月4日","1,236.35","1,233.50","1,245.78","1,227.32","482.20M","0.14%"
"2013年9月3日","1,234.59","1,217.77","1,234.59","1,214.30","438.40M","2.02%"
"2013年9月2日","1,210.18","1,179.32","1,210.53","1,178.01","406.30M","2.11%"
"2013年8月30日","1,185.14","1,221.87","1,226.36","1,181.89","548.50M","-3.36%"
"2013年8月29日","1,226.30","1,224.61","1,236.45","1,217.52","446.10M","-0.14%"
"2013年8月28日","1,227.99","1,244.01","1,253.39","1,227.99","626.90M","-1.82%"
"2013年8月27日","1,250.75","1,238.27","1,251.04","1,226.38","519.40M","1.02%"
"2013年8月26日","1,238.17","1,220.97","1,241.47","1,220.58","552.10M","1.50%"
"2013年8月23日","1,219.83","1,200.68","1,225.89","1,188.82","658.80M","1.90%"
"2013年8月22日","1,197.13","1,180.18","1,204.59","1,178.41","546.00M","1.34%"
"2013年8月21日","1,181.34","1,173.61","1,185.54","1,169.49","504.10M","0.47%"
"2013年8月20日","1,175.78","1,170.99","1,180.99","1,164.38","544.90M","0.37%"
"2013年8月19日","1,171.40","1,126.63","1,172.03","1,125.59","487.90M","3.47%"
"2013年8月16日","1,132.09","1,158.96","1,178.84","1,131.44","576.00M","-3.00%"
"2013年8月15日","1,167.09","1,177.85","1,184.40","1,165.77","591.60M","-1.15%"
"2013年8月14日","1,180.66","1,175.62","1,186.29","1,160.02","631.70M","0.71%"
"2013年8月13日","1,172.33","1,161.49","1,180.61","1,151.67","499.30M","0.90%"
"2013年8月12日","1,161.87","1,174.09","1,185.37","1,146.02","532.30M","-0.91%"
"2013年8月9日","1,172.52","1,185.64","1,194.78","1,153.45","493.00M","-1.13%"
"2013年8月8日","1,185.95","1,172.09","1,195.92","1,165.32","468.80M","0.87%"
"2013年8月7日","1,175.70","1,208.50","1,209.37","1,173.26","573.40M","-2.98%"
"2013年8月6日","1,211.78","1,202.09","1,219.12","1,200.69","585.90M","0.74%"
"2013年8月5日","1,202.83","1,186.73","1,202.83","1,182.54","525.50M","1.18%"
"2013年8月2日","1,188.85","1,196.17","1,208.33","1,187.31","714.10M","-0.11%"
"2013年8月1日","1,190.11","1,135.45","1,191.12","1,135.45","659.70M","4.95%"
"2013年7月31日","1,134.02","1,126.10","1,143.37","1,117.34","464.50M","0.88%"
"2013年7月30日","1,124.10","1,137.15","1,147.02","1,095.65","538.30M","-1.13%"
"2013年7月29日","1,136.98","1,155.81","1,168.47","1,136.40","565.20M","-1.84%"
"2013年7月26日","1,158.35","1,150.25","1,166.21","1,133.16","545.10M","0.69%"
"2013年7月25日","1,150.39","1,205.62","1,207.23","1,148.81","794.60M","-4.40%"
"2013年7月24日","1,203.31","1,181.36","1,208.13","1,177.59","793.80M","2.10%"
"2013年7月23日","1,178.59","1,161.08","1,179.46","1,160.45","746.40M","2.15%"
"2013年7月22日","1,153.77","1,109.95","1,153.77","1,107.34","607.30M","3.38%"
"2013年7月19日","1,116.01","1,125.77","1,156.09","1,116.01","662.10M","-1.06%"
"2013年7月18日","1,127.97","1,124.79","1,138.09","1,118.63","543.00M","-0.13%"
"2013年7月17日","1,129.48","1,140.73","1,149.47","1,118.85","618.70M","-1.20%"
"2013年7月16日","1,143.19","1,141.57","1,153.07","1,129.74","673.90M","0.32%"
"2013年7月15日","1,139.57","1,096.18","1,139.57","1,096.18","718.00M","3.95%"
