trade_date,start_close,natural_days_to_10pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2014-01-20,4415.10,22,2014-02-10,up,4943.38,4829.61,4856.61,3973.59
2014-01-21,4486.87,21,2014-02-10,up,4943.38,4829.61,4935.56,4038.18
2014-01-22,4584.08,27,2014-02-17,up,5117.39,5019.18,5042.49,4125.67
2014-01-23,4627.34,26,2014-02-17,up,5117.39,5019.18,5090.07,4164.61
2014-01-24,4695.29,194,2014-08-05,up,5170.16,5093.28,5164.82,4225.76
2014-01-27,4682.05,191,2014-08-05,up,5170.16,5093.28,5150.26,4213.85
2014-01-28,4667.73,22,2014-02-18,up,5136.51,5086.17,5134.50,4200.96
2014-01-29,4730.86,191,2014-08-07,up,5222.56,5156.04,5203.95,4257.77
2014-01-30,4714.68,189,2014-08-06,up,5198.83,5142.94,5186.15,4243.21
2014-02-07,4818.25,187,2014-08-12,up,5322.30,5279.09,5300.08,4336.43
2014-02-10,4943.38,78,2014-04-28,down,4559.94,4421.81,5437.72,4449.04
2014-02-11,4941.81,77,2014-04-28,down,4559.94,4421.81,5435.99,4447.63
2014-02-12,5005.03,76,2014-04-28,down,4559.94,4421.81,5505.53,4504.53
2014-02-13,4901.68,76,2014-04-29,down,4479.26,4411.41,5391.85,4411.51
2014-02-14,5000.59,74,2014-04-28,down,4559.94,4421.81,5500.65,4500.53
2014-02-17,5117.39,43,2014-03-31,down,4674.71,4604.12,5629.13,4605.65
2014-02-18,5120.24,42,2014-03-31,down,4674.71,4604.12,5632.26,4608.22
2014-02-19,5120.14,41,2014-03-31,down,4674.71,4604.12,5632.15,4608.13
2014-02-20,5035.17,68,2014-04-28,down,4559.94,4421.81,5538.69,4531.65
2014-02-21,5030.78,67,2014-04-28,down,4559.94,4421.81,5533.86,4527.70
2014-02-24,5064.49,64,2014-04-28,down,4559.94,4421.81,5570.94,4558.04
2014-02-25,4849.37,171,2014-08-14,up,5360.22,5299.60,5334.31,4364.43
2014-02-26,4881.73,174,2014-08-18,up,5449.27,5369.40,5369.90,4393.56
2014-02-27,4795.55,166,2014-08-11,up,5285.68,5216.31,5275.11,4315.99
2014-02-28,4842.52,168,2014-08-14,up,5360.22,5299.60,5326.77,4358.27
2014-03-03,4954.17,57,2014-04-28,down,4559.94,4421.81,5449.59,4458.75
2014-03-04,4961.94,56,2014-04-28,down,4559.94,4421.81,5458.13,4465.75
2014-03-05,4963.66,55,2014-04-28,down,4559.94,4421.81,5460.03,4467.29
2014-03-06,4962.40,54,2014-04-28,down,4559.94,4421.81,5458.64,4466.16
2014-03-07,4949.84,53,2014-04-28,down,4559.94,4421.81,5444.82,4454.86
2014-03-10,4760.67,155,2014-08-11,up,5285.68,5216.31,5236.74,4284.60
2014-03-11,4746.73,150,2014-08-07,up,5222.56,5156.04,5221.40,4272.06
2014-03-12,4726.86,149,2014-08-07,up,5222.56,5156.04,5199.55,4254.17
2014-03-13,4794.00,152,2014-08-11,up,5285.68,5216.31,5273.40,4314.60
2014-03-14,4785.04,151,2014-08-11,up,5285.68,5216.31,5263.54,4306.54
2014-03-17,4903.13,44,2014-04-29,down,4479.26,4411.41,5393.44,4412.82
2014-03-18,4934.42,42,2014-04-28,down,4559.94,4421.81,5427.86,4440.98
2014-03-19,4937.73,41,2014-04-28,down,4559.94,4421.81,5431.50,4443.96
2014-03-20,4798.40,145,2014-08-11,up,5285.68,5216.31,5278.24,4318.56
2014-03-21,4870.01,147,2014-08-14,up,5360.22,5299.60,5357.01,4383.01
2014-03-24,4876.47,148,2014-08-18,up,5449.27,5369.40,5364.12,4388.82
2014-03-25,4876.29,147,2014-08-18,up,5449.27,5369.40,5363.92,4388.66
2014-03-26,4903.92,35,2014-04-29,down,4479.26,4411.41,5394.31,4413.53
2014-03-27,4804.21,138,2014-08-11,up,5285.68,5216.31,5284.63,4323.79
2014-03-28,4671.79,131,2014-08-05,up,5170.16,5093.28,5138.97,4204.61
2014-03-31,4633.27,123,2014-07-31,up,5115.58,5072.24,5096.60,4169.94
2014-04-01,4714.95,128,2014-08-06,up,5198.83,5142.94,5186.45,4243.45
2014-04-02,4683.78,126,2014-08-05,up,5170.16,5093.28,5152.16,4215.40
2014-04-03,4686.95,125,2014-08-05,up,5170.16,5093.28,5155.65,4218.26
2014-04-04,4743.68,126,2014-08-07,up,5222.56,5156.04,5218.05,4269.31
2014-04-08,4774.53,126,2014-08-11,up,5285.68,5216.31,5251.98,4297.08
2014-04-09,4830.54,126,2014-08-12,up,5322.30,5279.09,5313.59,4347.49
2014-04-10,4849.66,127,2014-08-14,up,5360.22,5299.60,5334.63,4364.69
2014-04-11,4822.71,124,2014-08-12,up,5322.30,5279.09,5304.98,4340.44
2014-04-14,4858.16,123,2014-08-14,up,5360.22,5299.60,5343.98,4372.34
2014-04-15,4838.65,121,2014-08-13,up,5325.88,5250.88,5322.52,4354.78
2014-04-16,4847.64,121,2014-08-14,up,5360.22,5299.60,5332.40,4362.88
2014-04-17,4847.68,120,2014-08-14,up,5360.22,5299.60,5332.45,4362.91
2014-04-18,4870.31,119,2014-08-14,up,5360.22,5299.60,5357.34,4383.28
2014-04-21,4794.88,113,2014-08-11,up,5285.68,5216.31,5274.37,4315.39
2014-04-22,4748.01,112,2014-08-11,up,5285.68,5216.31,5222.81,4273.21
2014-04-23,4730.83,107,2014-08-07,up,5222.56,5156.04,5203.91,4257.75
2014-04-24,4682.83,104,2014-08-05,up,5170.16,5093.28,5151.11,4214.55
2014-04-25,4582.63,96,2014-07-29,up,5058.00,4981.87,5040.89,4124.37
2014-04-28,4424.41,64,2014-06-30,up,4884.40,4825.86,4866.85,3981.97
2014-04-29,4479.26,65,2014-07-02,up,4945.53,4892.30,4927.19,4031.33
2014-04-30,4525.31,65,2014-07-03,up,4992.64,4929.88,4977.84,4072.78
2014-05-05,4577.41,86,2014-07-29,up,5058.00,4981.87,5035.15,4119.67
2014-05-06,4612.15,86,2014-07-30,up,5088.81,5036.77,5073.36,4150.93
2014-05-07,4533.01,58,2014-07-03,up,4992.64,4929.88,4986.31,4079.71
2014-05-08,4532.26,57,2014-07-03,up,4992.64,4929.88,4985.49,4079.03
2014-05-09,4481.84,55,2014-07-02,up,4945.53,4892.30,4930.02,4033.66
2014-05-12,4576.42,79,2014-07-29,up,5058.00,4981.87,5034.06,4118.78
2014-05-13,4574.80,78,2014-07-29,up,5058.00,4981.87,5032.28,4117.32
2014-05-14,4577.68,77,2014-07-29,up,5058.00,4981.87,5035.45,4119.91
2014-05-15,4491.75,49,2014-07-02,up,4945.53,4892.30,4940.93,4042.58
2014-05-16,4472.17,48,2014-07-02,up,4945.53,4892.30,4919.39,4024.95
2014-05-19,4458.38,44,2014-07-01,up,4915.74,4874.26,4904.22,4012.54
2014-05-20,4480.03,44,2014-07-02,up,4945.53,4892.30,4928.03,4032.03
2014-05-21,4518.66,44,2014-07-03,up,4992.64,4929.88,4970.53,4066.79
2014-05-22,4527.60,43,2014-07-03,up,4992.64,4929.88,4980.36,4074.84
2014-05-23,4582.46,68,2014-07-29,up,5058.00,4981.87,5040.71,4124.21
2014-05-26,4645.00,67,2014-07-31,up,5115.58,5072.24,5109.50,4180.50
2014-05-27,4624.34,65,2014-07-30,up,5088.81,5036.77,5086.77,4161.91
2014-05-28,4690.62,70,2014-08-05,up,5170.16,5093.28,5159.68,4221.56
2014-05-29,4635.01,64,2014-07-31,up,5115.58,5072.24,5098.51,4171.51
2014-05-30,4648.23,63,2014-07-31,up,5115.58,5072.24,5113.05,4183.41
2014-06-03,4640.24,59,2014-07-31,up,5115.58,5072.24,5104.26,4176.22
2014-06-04,4610.72,57,2014-07-30,up,5088.81,5036.77,5071.79,4149.65
2014-06-05,4671.33,62,2014-08-05,up,5170.16,5093.28,5138.46,4204.20
2014-06-06,4662.31,61,2014-08-05,up,5170.16,5093.28,5128.54,4196.08
2014-06-09,4627.43,53,2014-07-31,up,5115.58,5072.24,5090.17,4164.69
2014-06-10,4686.09,57,2014-08-05,up,5170.16,5093.28,5154.70,4217.48
2014-06-11,4717.94,57,2014-08-06,up,5198.83,5142.94,5189.73,4246.15
2014-06-12,4712.04,56,2014-08-06,up,5198.83,5142.94,5183.24,4240.84
2014-06-13,4766.52,60,2014-08-11,up,5285.68,5216.31,5243.17,4289.87
2014-06-16,4800.60,57,2014-08-11,up,5285.68,5216.31,5280.66,4320.54
2014-06-17,4757.48,56,2014-08-11,up,5285.68,5216.31,5233.23,4281.73
2014-06-18,4721.70,50,2014-08-06,up,5198.83,5142.94,5193.87,4249.53
2014-06-19,4581.91,41,2014-07-29,up,5058.00,4981.87,5040.10,4123.72
2014-06-20,4635.06,42,2014-07-31,up,5115.58,5072.24,5098.57,4171.55
2014-06-23,4697.42,44,2014-08-05,up,5170.16,5093.28,5167.16,4227.68
2014-06-24,4733.76,45,2014-08-07,up,5222.56,5156.04,5207.14,4260.38
2014-06-25,4715.85,43,2014-08-06,up,5198.83,5142.94,5187.44,4244.27
2014-06-26,4793.36,47,2014-08-11,up,5285.68,5216.31,5272.70,4314.02
2014-06-27,4829.48,47,2014-08-12,up,5322.30,5279.09,5312.43,4346.53
2014-06-30,4884.40,50,2014-08-18,up,5449.27,5369.40,5372.84,4395.96
2014-07-01,4915.74,49,2014-08-18,up,5449.27,5369.40,5407.31,4424.17
2014-07-02,4945.53,48,2014-08-18,up,5449.27,5369.40,5440.08,4450.98
2014-07-03,4980.72,48,2014-08-19,up,5481.77,5432.38,5478.79,4482.65
2014-07-04,4977.59,47,2014-08-19,up,5481.77,5432.38,5475.35,4479.83
2014-07-07,4970.87,44,2014-08-19,up,5481.77,5432.38,5467.96,4473.78
2014-07-08,5014.86,46,2014-08-22,up,5530.14,5469.95,5516.35,4513.37
2014-07-09,4937.32,41,2014-08-18,up,5449.27,5369.40,5431.05,4443.59
2014-07-10,4935.69,40,2014-08-18,up,5449.27,5369.40,5429.26,4442.12
2014-07-11,4966.18,40,2014-08-19,up,5481.77,5432.38,5462.80,4469.56
2014-07-14,5025.24,40,2014-08-22,up,5530.14,5469.95,5527.76,4522.72
2014-07-15,4992.83,39,2014-08-22,up,5530.14,5469.95,5492.11,4493.55
2014-07-16,4925.46,34,2014-08-18,up,5449.27,5369.40,5418.01,4432.91
2014-07-17,4907.89,33,2014-08-18,up,5449.27,5369.40,5398.68,4417.10
2014-07-18,4910.77,32,2014-08-18,up,5449.27,5369.40,5401.85,4419.69
2014-07-21,4898.25,29,2014-08-18,up,5449.27,5369.40,5388.08,4408.43
2014-07-22,4966.79,29,2014-08-19,up,5481.77,5432.38,5463.47,4470.11
2014-07-23,4897.56,27,2014-08-18,up,5449.27,5369.40,5387.32,4407.80
2014-07-24,4859.62,22,2014-08-14,up,5360.22,5299.60,5345.58,4373.66
2014-07-25,4899.73,25,2014-08-18,up,5449.27,5369.40,5389.70,4409.76
2014-07-28,4984.28,24,2014-08-20,up,5491.07,5443.47,5482.71,4485.85
2014-07-29,5046.41,36,2014-09-02,up,5604.66,5537.27,5551.05,4541.77
2014-07-30,5088.65,35,2014-09-02,up,5604.66,5537.27,5597.52,4579.78
2014-07-31,5115.58,35,2014-09-03,up,5654.08,5598.36,5627.14,4604.02
2014-08-01,5056.04,33,2014-09-02,up,5604.66,5537.27,5561.64,4550.44
2014-08-04,5121.73,31,2014-09-03,up,5654.08,5598.36,5633.90,4609.56
2014-08-05,5170.16,31,2014-09-04,up,5704.78,5635.91,5687.18,4653.14
2014-08-06,5192.31,31,2014-09-05,up,5722.82,5677.00,5711.54,4673.08
2014-08-07,5158.50,29,2014-09-04,up,5704.78,5635.91,5674.35,4642.65
2014-08-08,5206.20,33,2014-09-09,up,5757.87,5689.95,5726.82,4685.58
2014-08-11,5285.68,32,2014-09-11,up,5863.58,5750.92,5814.25,4757.11
2014-08-12,5322.30,31,2014-09-11,up,5863.58,5750.92,5854.53,4790.07
2014-08-13,5320.85,30,2014-09-11,up,5863.58,5750.92,5852.94,4788.77
2014-08-14,5302.98,29,2014-09-11,up,5863.58,5750.92,5833.28,4772.68
2014-08-15,5359.73,32,2014-09-15,up,5922.87,5852.35,5895.70,4823.76
2014-08-18,5449.27,39,2014-09-25,up,6043.62,5970.59,5994.20,4904.34
2014-08-19,5473.40,38,2014-09-25,up,6043.62,5970.59,6020.74,4926.06
2014-08-20,5461.59,37,2014-09-25,up,6043.62,5970.59,6007.75,4915.43
2014-08-21,5477.34,36,2014-09-25,up,6043.62,5970.59,6025.07,4929.61
2014-08-22,5524.37,39,2014-09-29,up,6081.61,6033.64,6076.81,4971.93
2014-08-25,5485.08,32,2014-09-25,up,6043.62,5970.59,6033.59,4936.57
2014-08-26,5376.85,21,2014-09-15,up,5922.87,5852.35,5914.54,4839.17
2014-08-27,5406.56,29,2014-09-24,up,5984.15,5885.27,5947.22,4865.90
2014-08-28,5359.56,19,2014-09-15,up,5922.87,5852.35,5895.52,4823.60
2014-08-29,5421.29,27,2014-09-24,up,5984.15,5885.27,5963.42,4879.16
2014-09-01,5522.78,29,2014-09-29,up,6081.61,6033.64,6075.06,4970.50
2014-09-02,5604.66,37,2014-10-08,up,6214.97,6117.74,6165.13,5044.19
2014-09-03,5648.72,36,2014-10-08,up,6214.97,6117.74,6213.59,5083.85
2014-09-04,5704.28,57,2014-10-30,up,6284.70,6222.81,6274.71,5133.85
2014-09-05,5722.82,64,2014-11-07,up,6319.09,6204.81,6295.10,5150.54
2014-09-09,5757.87,78,2014-11-25,up,6392.80,6290.37,6333.66,5182.08
2014-09-10,5797.45,77,2014-11-25,up,6392.80,6290.37,6377.20,5217.70
2014-09-11,5790.10,76,2014-11-25,up,6392.80,6290.37,6369.11,5211.09
2014-09-12,5862.17,77,2014-11-27,up,6472.79,6420.73,6448.39,5275.95
2014-09-15,5922.27,81,2014-12-04,up,6608.23,6515.23,6514.50,5330.04
2014-09-16,5717.84,52,2014-11-06,up,6289.83,6201.27,6289.62,5146.06
2014-09-17,5757.99,70,2014-11-25,up,6392.80,6290.37,6333.79,5182.19
2014-09-18,5803.72,69,2014-11-25,up,6392.80,6290.37,6384.09,5223.35
2014-09-19,5870.09,70,2014-11-27,up,6472.79,6420.73,6457.10,5283.08
2014-09-22,5820.68,66,2014-11-26,up,6435.34,6381.89,6402.75,5238.61
2014-09-23,5905.17,67,2014-11-28,up,6499.20,6419.20,6495.69,5314.65
2014-09-24,5984.15,72,2014-12-04,up,6608.23,6515.23,6582.57,5385.73
2014-09-25,5989.88,71,2014-12-04,up,6608.23,6515.23,6588.87,5390.89
2014-09-26,6015.45,81,2014-12-15,up,6664.25,6510.36,6616.99,5413.90
2014-09-29,6080.10,121,2015-01-27,up,6694.82,6582.44,6688.11,5472.09
2014-09-30,6127.13,137,2015-02-13,up,6824.59,6731.72,6739.84,5514.42
2014-10-08,6214.97,132,2015-02-16,up,6965.46,6831.09,6836.47,5593.47
2014-10-09,6238.26,131,2015-02-16,up,6965.46,6831.09,6862.09,5614.43
2014-10-10,6216.98,130,2015-02-16,up,6965.46,6831.09,6838.68,5595.28
2014-10-13,6216.67,127,2015-02-16,up,6965.46,6831.09,6838.34,5595.00
2014-10-14,6204.00,123,2015-02-13,up,6824.59,6731.72,6824.40,5583.60
2014-10-15,6222.80,125,2015-02-16,up,6965.46,6831.09,6845.08,5600.52
2014-10-16,6134.74,121,2015-02-13,up,6824.59,6731.72,6748.21,5521.27
2014-10-17,6058.67,61,2014-12-16,up,6678.41,6590.84,6664.54,5452.80
2014-10-20,6154.52,117,2015-02-13,up,6824.59,6731.72,6769.97,5539.07
2014-10-21,6103.01,100,2015-01-28,up,6725.67,6649.19,6713.31,5492.71
2014-10-22,6027.51,55,2014-12-15,up,6664.25,6510.36,6630.26,5424.76
2014-10-23,5930.48,43,2014-12-04,up,6608.23,6515.23,6523.53,5337.43
2014-10-24,5941.93,42,2014-12-04,up,6608.23,6515.23,6536.12,5347.74
2014-10-27,6006.84,39,2014-12-04,up,6608.23,6515.23,6607.52,5406.16
2014-10-28,6163.67,109,2015-02-13,up,6824.59,6731.72,6780.04,5547.30
2014-10-29,6246.70,111,2015-02-16,up,6965.46,6831.09,6871.37,5622.03
2014-10-30,6241.59,110,2015-02-16,up,6965.46,6831.09,6865.75,5617.43
2014-10-31,6208.61,109,2015-02-16,up,6965.46,6831.09,6829.47,5587.75
2014-11-03,6275.99,106,2015-02-16,up,6965.46,6831.09,6903.59,5648.39
2014-11-04,6231.82,105,2015-02-16,up,6965.46,6831.09,6855.00,5608.64
2014-11-05,6227.25,104,2015-02-16,up,6965.46,6831.09,6849.98,5604.53
2014-11-06,6289.19,103,2015-02-16,up,6965.46,6831.09,6918.11,5660.27
2014-11-07,6228.17,102,2015-02-16,up,6965.46,6831.09,6850.99,5605.35
2014-11-10,6246.61,99,2015-02-16,up,6965.46,6831.09,6871.27,5621.95
2014-11-11,6023.00,35,2014-12-15,up,6664.25,6510.36,6625.30,5420.70
2014-11-12,6120.06,94,2015-02-13,up,6824.59,6731.72,6732.07,5508.05
2014-11-13,6023.78,33,2014-12-15,up,6664.25,6510.36,6626.16,5421.40
2014-11-14,6009.45,22,2014-12-05,up,6612.19,6294.19,6610.40,5408.51
2014-11-17,6100.83,73,2015-01-28,up,6725.67,6649.19,6710.91,5490.75
2014-11-18,6139.52,88,2015-02-13,up,6824.59,6731.72,6753.47,5525.57
2014-11-19,6193.56,87,2015-02-13,up,6824.59,6731.72,6812.92,5574.20
2014-11-20,6185.92,86,2015-02-13,up,6824.59,6731.72,6804.51,5567.33
2014-11-21,6240.77,88,2015-02-16,up,6965.46,6831.09,6864.85,5616.69
2014-11-24,6293.02,85,2015-02-16,up,6965.46,6831.09,6922.32,5663.72
2014-11-25,6392.44,93,2015-02-25,up,7060.07,6984.17,7031.68,5753.20
2014-11-26,6435.14,94,2015-02-27,up,7142.26,7042.14,7078.65,5791.63
2014-11-27,6472.59,93,2015-02-27,up,7142.26,7042.14,7119.85,5825.33
2014-11-28,6478.11,92,2015-02-27,up,7142.26,7042.14,7125.92,5830.30
2014-12-01,6392.46,87,2015-02-25,up,7060.07,6984.17,7031.71,5753.21
2014-12-02,6457.56,88,2015-02-27,up,7142.26,7042.14,7103.32,5811.80
2014-12-03,6513.96,90,2015-03-02,up,7317.87,7172.75,7165.36,5862.56
2014-12-04,6605.32,89,2015-03-02,up,7317.87,7172.75,7265.85,5944.79
2014-12-05,6462.09,85,2015-02-27,up,7142.26,7042.14,7108.30,5815.88
2014-12-08,6457.51,82,2015-02-27,up,7142.26,7042.14,7103.26,5811.76
2014-12-09,6161.37,67,2015-02-13,up,6824.59,6731.72,6777.51,5545.23
2014-12-10,6366.81,70,2015-02-17,up,7020.20,6948.22,7003.49,5730.13
2014-12-11,6463.32,79,2015-02-27,up,7142.26,7042.14,7109.65,5816.99
2014-12-12,6545.19,81,2015-03-02,up,7317.87,7172.75,7199.71,5890.67
2014-12-15,6658.15,16,2014-12-30,down,6088.87,5967.82,7323.97,5992.34
2014-12-16,6635.26,15,2014-12-30,down,6088.87,5967.82,7298.79,5971.73
2014-12-17,6551.12,76,2015-03-02,up,7317.87,7172.75,7206.23,5896.01
2014-12-18,6540.88,75,2015-03-02,up,7317.87,7172.75,7194.97,5886.79
2014-12-19,6438.04,71,2015-02-27,up,7142.26,7042.14,7081.84,5794.24
2014-12-22,6120.58,54,2015-02-13,up,6824.59,6731.72,6732.64,5508.52
2014-12-23,6023.37,35,2015-01-26,up,6642.72,6508.09,6625.71,5421.03
2014-12-24,6154.88,52,2015-02-13,up,6824.59,6731.72,6770.37,5539.39
2014-12-25,6222.51,54,2015-02-16,up,6965.46,6831.09,6844.76,5600.26
2014-12-26,6233.94,53,2015-02-16,up,6965.46,6831.09,6857.33,5610.55
2014-12-29,6098.98,31,2015-01-28,up,6725.67,6649.19,6708.88,5489.08
2014-12-30,5982.64,28,2015-01-26,up,6642.72,6508.09,6580.90,5384.38
2014-12-31,6027.52,27,2015-01-26,up,6642.72,6508.09,6630.27,5424.77
2015-01-05,6049.79,23,2015-01-27,up,6694.82,6582.44,6654.77,5444.81
2015-01-06,6172.39,39,2015-02-13,up,6824.59,6731.72,6789.63,5555.15
2015-01-07,6166.77,38,2015-02-13,up,6824.59,6731.72,6783.45,5550.09
2015-01-08,6164.11,37,2015-02-13,up,6824.59,6731.72,6780.52,5547.70
2015-01-09,6128.01,36,2015-02-13,up,6824.59,6731.72,6740.81,5515.21
2015-01-12,6062.28,16,2015-01-27,up,6694.82,6582.44,6668.51,5456.05
2015-01-13,6167.12,32,2015-02-13,up,6824.59,6731.72,6783.83,5550.41
2015-01-14,6139.29,31,2015-02-13,up,6824.59,6731.72,6753.22,5525.36
2015-01-15,6168.66,30,2015-02-13,up,6824.59,6731.72,6785.53,5551.79
2015-01-16,6252.08,32,2015-02-16,up,6965.46,6831.09,6877.29,5626.87
2015-01-19,6109.29,10,2015-01-28,up,6725.67,6649.19,6720.22,5498.36
2015-01-20,6336.63,29,2015-02-17,up,7020.20,6948.22,6970.29,5702.97
2015-01-21,6465.73,38,2015-02-27,up,7142.26,7042.14,7112.30,5819.16
2015-01-22,6568.64,40,2015-03-02,up,7317.87,7172.75,7225.50,5911.78
2015-01-23,6502.07,39,2015-03-02,up,7317.87,7172.75,7152.28,5851.86
2015-01-26,6642.61,36,2015-03-02,up,7317.87,7172.75,7306.87,5978.35
2015-01-27,6693.81,36,2015-03-03,up,7386.82,7272.46,7363.19,6024.43
2015-01-28,6666.26,35,2015-03-03,up,7386.82,7272.46,7332.89,5999.63
2015-01-29,6625.01,33,2015-03-02,up,7317.87,7172.75,7287.51,5962.51
2015-01-30,6546.60,32,2015-03-02,up,7317.87,7172.75,7201.26,5891.94
2015-02-02,6535.90,29,2015-03-02,up,7317.87,7172.75,7189.49,5882.31
2015-02-03,6654.55,29,2015-03-03,up,7386.82,7272.46,7320.01,5989.10
2015-02-04,6653.34,28,2015-03-03,up,7386.82,7272.46,7318.67,5988.01
2015-02-05,6654.08,27,2015-03-03,up,7386.82,7272.46,7319.49,5988.67
2015-02-06,6526.95,25,2015-03-02,up,7317.87,7172.75,7179.65,5874.26
2015-02-09,6474.82,19,2015-02-27,up,7142.26,7042.14,7122.30,5827.34
2015-02-10,6555.82,21,2015-03-02,up,7317.87,7172.75,7211.40,5900.24
2015-02-11,6645.51,20,2015-03-02,up,7317.87,7172.75,7310.06,5980.96
2015-02-12,6703.82,20,2015-03-03,up,7386.82,7272.46,7374.20,6033.44
2015-02-13,6815.85,26,2015-03-10,up,7577.37,7458.68,7497.44,6134.27
2015-02-16,6965.30,29,2015-03-16,up,7903.62,7706.95,7661.83,6268.77
2015-02-17,7020.05,28,2015-03-16,up,7903.62,7706.95,7722.06,6318.05
2015-02-25,7004.67,20,2015-03-16,up,7903.62,7706.95,7705.14,6304.20
2015-02-26,7045.27,19,2015-03-16,up,7903.62,7706.95,7749.80,6340.74
2015-02-27,7141.89,18,2015-03-16,up,7903.62,7706.95,7856.08,6427.70
2015-03-02,7317.68,17,2015-03-18,up,8150.96,7968.12,8049.45,6585.91
2015-03-03,7282.11,15,2015-03-17,up,8031.47,7896.75,8010.32,6553.90
2015-03-04,7411.03,16,2015-03-19,up,8217.38,8103.79,8152.13,6669.93
2015-03-05,7450.91,15,2015-03-19,up,8217.38,8103.79,8196.00,6705.82
2015-03-06,7338.40,13,2015-03-18,up,8150.96,7968.12,8072.24,6604.56
2015-03-09,7450.82,11,2015-03-19,up,8217.38,8103.79,8195.90,6705.74
2015-03-10,7566.48,11,2015-03-20,up,8336.83,8213.72,8323.13,6809.83
2015-03-11,7566.31,10,2015-03-20,up,8336.83,8213.72,8322.94,6809.68
2015-03-12,7514.45,9,2015-03-20,up,8336.83,8213.72,8265.90,6763.01
2015-03-13,7649.35,11,2015-03-23,up,8560.77,8360.92,8414.29,6884.42
2015-03-16,7903.36,10,2015-03-25,up,8834.25,8604.24,8693.70,7113.02
2015-03-17,7993.24,9,2015-03-25,up,8834.25,8604.24,8792.56,7193.92
2015-03-18,8150.95,15,2015-04-01,up,9015.02,8782.13,8966.05,7335.85
2015-03-19,8216.62,15,2015-04-02,up,9238.35,9061.50,9038.28,7394.96
2015-03-20,8318.83,14,2015-04-02,up,9238.35,9061.50,9150.71,7486.95
2015-03-23,8560.44,12,2015-04-03,up,9422.84,9159.57,9416.48,7704.40
2015-03-24,8655.38,15,2015-04-07,up,9600.83,9457.65,9520.92,7789.84
2015-03-25,8784.91,20,2015-04-13,up,9838.88,9616.40,9663.40,7906.42
2015-03-26,8611.86,13,2015-04-07,up,9600.83,9457.65,9473.05,7750.67
2015-03-27,8710.29,12,2015-04-07,up,9600.83,9457.65,9581.32,7839.26
2015-03-30,8719.22,9,2015-04-07,up,9600.83,9457.65,9591.14,7847.30
2015-03-31,8780.74,14,2015-04-13,up,9838.88,9616.40,9658.81,7902.67
2015-04-01,9008.20,14,2015-04-14,up,9926.39,9741.70,9909.02,8107.38
2015-04-02,9238.05,26,2015-04-27,up,10297.10,10093.25,10161.85,8314.24
2015-04-03,9419.20,39,2015-05-11,up,10772.06,10386.63,10361.12,8477.28
2015-04-07,9600.72,35,2015-05-11,up,10772.06,10386.63,10560.79,8640.65
2015-04-08,9455.59,34,2015-05-11,up,10772.06,10386.63,10401.15,8510.03
2015-04-09,9369.66,33,2015-05-11,up,10772.06,10386.63,10306.63,8432.69
2015-04-10,9600.40,32,2015-05-11,up,10772.06,10386.63,10560.44,8640.36
2015-04-13,9813.60,30,2015-05-12,up,11051.87,10782.20,10794.96,8832.24
2015-04-14,9830.06,29,2015-05-12,up,11051.87,10782.20,10813.07,8847.05
2015-04-15,9441.19,27,2015-05-11,up,10772.06,10386.63,10385.31,8497.07
2015-04-16,9541.77,26,2015-05-11,up,10772.06,10386.63,10495.95,8587.59
2015-04-17,9567.70,25,2015-05-11,up,10772.06,10386.63,10524.47,8610.93
2015-04-20,9353.61,8,2015-04-27,up,10297.10,10093.25,10288.97,8418.25
2015-04-21,9716.35,21,2015-05-11,up,10772.06,10386.63,10687.99,8744.72
2015-04-22,9995.26,21,2015-05-12,up,11051.87,10782.20,10994.79,8995.73
2015-04-23,10105.27,21,2015-05-13,up,11259.27,10834.99,11115.80,9094.74
2015-04-24,10123.91,20,2015-05-13,up,11259.27,10834.99,11136.30,9111.52
2015-04-27,10174.90,17,2015-05-13,up,11259.27,10834.99,11192.39,9157.41
2015-04-28,9847.89,15,2015-05-12,up,11051.87,10782.20,10832.68,8863.10
2015-04-29,10107.40,15,2015-05-13,up,11259.27,10834.99,11118.14,9096.66
2015-04-30,10180.49,14,2015-05-13,up,11259.27,10834.99,11198.54,9162.44
2015-05-04,10270.13,12,2015-05-15,up,11316.89,11000.63,11297.14,9243.12
2015-05-05,10007.27,8,2015-05-12,up,11051.87,10782.20,11008.00,9006.54
2015-05-06,9973.99,7,2015-05-12,up,11051.87,10782.20,10971.39,8976.59
2015-05-07,9806.51,6,2015-05-12,up,11051.87,10782.20,10787.16,8825.86
2015-05-08,10274.38,8,2015-05-15,up,11316.89,11000.63,11301.82,9246.94
2015-05-11,10771.62,10,2015-05-20,up,12321.41,11909.24,11848.78,9694.46
2015-05-12,11051.43,9,2015-05-20,up,12321.41,11909.24,12156.57,9946.29
2015-05-13,11137.30,8,2015-05-20,up,12321.41,11909.24,12251.03,10023.57
2015-05-14,11211.10,8,2015-05-21,up,12586.64,12213.73,12332.21,10089.99
2015-05-15,11217.93,7,2015-05-21,up,12586.64,12213.73,12339.72,10096.14
2015-05-18,11542.28,5,2015-05-22,up,12848.23,12386.94,12696.51,10388.05
2015-05-19,11831.36,8,2015-05-26,up,13402.18,12960.29,13014.50,10648.22
2015-05-20,12132.37,7,2015-05-26,up,13402.18,12960.29,13345.61,10919.13
