trade_date,natural_days_to_10pct_close_move,breach_date,breach_close
2008-12-29,18,2009-01-15,2079.86
2008-12-30,16,2009-01-14,2054.57
2008-12-31,13,2009-01-12,2032.54
2009-01-05,18,2009-01-22,2140.16
2009-01-06,28,2009-02-02,2193.69
2009-01-07,28,2009-02-03,2254.41
2009-01-08,26,2009-02-02,2193.69
2009-01-09,26,2009-02-03,2254.41
2009-01-12,23,2009-02-03,2254.41
2009-01-13,21,2009-02-02,2193.69
2009-01-14,22,2009-02-04,2297.07
2009-01-15,21,2009-02-04,2297.07
2009-01-16,22,2009-02-06,2367.72
2009-01-19,17,2009-02-04,2297.07
2009-01-20,18,2009-02-06,2367.72
2009-01-21,17,2009-02-06,2367.72
2009-01-22,16,2009-02-06,2367.72
2009-01-23,15,2009-02-06,2367.72
2009-02-02,8,2009-02-09,2441.64
2009-02-03,8,2009-02-10,2508.65
2009-02-04,9,2009-02-12,2557.24
2009-02-05,6,2009-02-10,2508.65
2009-02-06,8,2009-02-13,2640.39
2009-02-09,8,2009-02-16,2694.43
2009-02-10,46,2009-03-27,2773.33
2009-02-11,45,2009-03-27,2773.33
2009-02-12,48,2009-03-31,2814.17
2009-02-13,15,2009-02-27,2302.02
2009-02-16,12,2009-02-27,2302.02
2009-02-17,11,2009-02-27,2302.02
2009-02-18,38,2009-03-27,2773.33
2009-02-19,9,2009-02-27,2302.02
2009-02-20,8,2009-02-27,2302.02
2009-02-23,5,2009-02-27,2302.02
2009-02-24,4,2009-02-27,2302.02
2009-02-25,3,2009-02-27,2302.02
2009-02-26,26,2009-03-23,2723.02
2009-02-27,6,2009-03-04,2541.43
2009-03-02,17,2009-03-18,2624.44
2009-03-03,17,2009-03-19,2687.28
2009-03-04,28,2009-03-31,2814.17
2009-03-05,28,2009-04-01,2855.85
2009-03-06,26,2009-03-31,2814.17
2009-03-09,11,2009-03-19,2687.28
2009-03-10,15,2009-03-24,2743.76
2009-03-11,14,2009-03-24,2743.76
2009-03-12,13,2009-03-24,2743.76
2009-03-13,11,2009-03-23,2723.02
2009-03-16,12,2009-03-27,2773.33
2009-03-17,16,2009-04-01,2855.85
2009-03-18,21,2009-04-07,2893.86
2009-03-19,26,2009-04-13,2979.83
2009-03-20,22,2009-04-10,2945.91
2009-03-23,23,2009-04-14,3030.31
2009-03-24,22,2009-04-14,3030.31
2009-03-25,20,2009-04-13,2979.83
2009-03-26,20,2009-04-14,3030.31
2009-03-27,20,2009-04-15,3071.29
2009-03-30,17,2009-04-15,3071.29
2009-03-31,21,2009-04-20,3122.54
2009-04-01,36,2009-05-06,3175.64
2009-04-02,35,2009-05-06,3175.64
2009-04-03,34,2009-05-06,3175.64
2009-04-07,42,2009-05-18,3212.93
2009-04-08,9,2009-04-16,3089.67
2009-04-09,28,2009-05-06,3175.64
2009-04-10,40,2009-05-19,3243.41
2009-04-13,59,2009-06-10,3302.47
2009-04-14,72,2009-06-24,3333.87
2009-04-15,79,2009-07-02,3389.92
2009-04-16,79,2009-07-03,3423.77
2009-04-17,71,2009-06-26,3356.42
2009-04-20,80,2009-07-08,3479.21
2009-04-21,78,2009-07-07,3433.16
2009-04-22,43,2009-06-03,3266.59
2009-04-23,49,2009-06-10,3302.47
2009-04-24,41,2009-06-03,3266.59
2009-04-27,10,2009-05-06,3175.64
2009-04-28,9,2009-05-06,3175.64
2009-04-29,21,2009-05-19,3243.41
2009-04-30,42,2009-06-10,3302.47
2009-05-04,60,2009-07-02,3389.92
2009-05-05,64,2009-07-07,3433.16
2009-05-06,65,2009-07-09,3551.98
2009-05-07,63,2009-07-08,3479.21
2009-05-08,62,2009-07-08,3479.21
2009-05-11,46,2009-06-25,3339.82
2009-05-12,53,2009-07-03,3423.77
2009-05-13,57,2009-07-08,3479.21
2009-05-14,56,2009-07-08,3479.21
2009-05-15,56,2009-07-09,3551.98
2009-05-18,53,2009-07-09,3551.98
2009-05-19,56,2009-07-13,3598.01
2009-05-20,51,2009-07-09,3551.98
2009-05-21,50,2009-07-09,3551.98
2009-05-22,49,2009-07-09,3551.98
2009-05-25,46,2009-07-09,3551.98
2009-05-26,45,2009-07-09,3551.98
2009-05-27,44,2009-07-09,3551.98
2009-06-01,39,2009-07-09,3551.98
2009-06-02,39,2009-07-10,3566.93
2009-06-03,41,2009-07-13,3598.01
2009-06-04,40,2009-07-13,3598.01
2009-06-05,39,2009-07-13,3598.01
2009-06-08,36,2009-07-13,3598.01
2009-06-09,35,2009-07-13,3598.01
2009-06-10,35,2009-07-14,3658.50
2009-06-11,34,2009-07-14,3658.50
2009-06-12,28,2009-07-09,3551.98
2009-06-15,29,2009-07-13,3598.01
2009-06-16,28,2009-07-13,3598.01
2009-06-17,28,2009-07-14,3658.50
2009-06-18,27,2009-07-14,3658.50
2009-06-19,26,2009-07-14,3658.50
2009-06-22,23,2009-07-14,3658.50
2009-06-23,22,2009-07-14,3658.50
2009-06-24,22,2009-07-15,3694.75
2009-06-25,21,2009-07-15,3694.75
2009-06-26,20,2009-07-15,3694.75
2009-06-29,19,2009-07-17,3703.26
2009-06-30,16,2009-07-15,3694.75
2009-07-01,15,2009-07-15,3694.75
2009-07-02,19,2009-07-20,3768.36
2009-07-03,18,2009-07-20,3768.36
2009-07-06,15,2009-07-20,3768.36
2009-07-07,21,2009-07-27,3816.04
2009-07-08,21,2009-07-28,3865.94
2009-07-09,42,2009-08-19,3086.19
2009-07-10,39,2009-08-17,3197.23
2009-07-13,36,2009-08-17,3197.23
2009-07-14,35,2009-08-17,3197.23
2009-07-15,34,2009-08-17,3197.23
2009-07-16,33,2009-08-17,3197.23
2009-07-17,32,2009-08-17,3197.23
2009-07-20,29,2009-08-17,3197.23
2009-07-21,28,2009-08-17,3197.23
2009-07-22,27,2009-08-17,3197.23
2009-07-23,26,2009-08-17,3197.23
2009-07-24,25,2009-08-17,3197.23
2009-07-27,19,2009-08-14,3434.00
2009-07-28,18,2009-08-14,3434.00
2009-07-29,20,2009-08-17,3197.23
2009-07-30,19,2009-08-17,3197.23
2009-07-31,18,2009-08-17,3197.23
2009-08-03,12,2009-08-14,3434.00
2009-08-04,11,2009-08-14,3434.00
2009-08-05,10,2009-08-14,3434.00
2009-08-06,9,2009-08-14,3434.00
2009-08-07,11,2009-08-17,3197.23
2009-08-10,8,2009-08-17,3197.23
2009-08-11,7,2009-08-17,3197.23
2009-08-12,6,2009-08-17,3197.23
2009-08-13,5,2009-08-17,3197.23
2009-08-14,6,2009-08-19,3086.19
2009-08-17,29,2009-09-14,3579.92
2009-08-18,28,2009-09-14,3579.92
2009-08-19,6,2009-08-24,3395.40
2009-08-20,26,2009-09-14,3579.92
2009-08-21,27,2009-09-16,3646.41
2009-08-24,25,2009-09-17,3740.77
2009-08-25,24,2009-09-17,3740.77
2009-08-26,70,2009-11-03,3869.77
2009-08-27,6,2009-09-01,3138.41
2009-08-28,21,2009-09-17,3740.77
2009-08-31,12,2009-09-11,3492.15
2009-09-01,8,2009-09-08,3455.47
2009-09-02,8,2009-09-09,3466.62
2009-09-03,14,2009-09-16,3646.41
2009-09-04,14,2009-09-17,3740.77
2009-09-07,47,2009-10-23,3751.55
2009-09-08,57,2009-11-03,3869.77
2009-09-09,56,2009-11-03,3869.77
2009-09-10,54,2009-11-02,3784.19
2009-09-11,54,2009-11-03,3869.77
2009-09-14,16,2009-09-29,3220.38
2009-09-15,15,2009-09-29,3220.38
2009-09-16,14,2009-09-29,3220.38
2009-09-17,12,2009-09-28,3308.50
2009-09-18,12,2009-09-29,3220.38
2009-09-21,8,2009-09-28,3308.50
2009-09-22,8,2009-09-29,3220.38
2009-09-23,42,2009-11-03,3869.77
2009-09-24,41,2009-11-03,3869.77
2009-09-25,32,2009-10-26,3761.27
2009-09-28,22,2009-10-19,3661.71
2009-09-29,16,2009-10-14,3543.41
2009-09-30,17,2009-10-16,3578.56
2009-10-09,18,2009-10-26,3761.27
2009-10-12,22,2009-11-02,3784.19
2009-10-13,22,2009-11-03,3869.77
2009-10-14,22,2009-11-04,3911.09
2009-10-15,22,2009-11-05,3951.00
2009-10-16,21,2009-11-05,3951.00
2009-10-19,24,2009-11-11,4046.11
2009-10-20,25,2009-11-13,4104.99
2009-10-21,23,2009-11-12,4056.64
2009-10-22,23,2009-11-13,4104.99
2009-10-23,25,2009-11-16,4197.54
2009-10-26,22,2009-11-16,4197.54
2009-10-27,16,2009-11-11,4046.11
2009-10-28,17,2009-11-13,4104.99
2009-10-29,12,2009-11-09,4006.83
2009-10-30,13,2009-11-11,4046.11
2009-11-02,15,2009-11-16,4197.54
2009-11-03,17,2009-11-19,4331.01
2009-11-04,16,2009-11-19,4331.01
2009-11-05,16,2009-11-20,4358.75
2009-11-06,18,2009-11-23,4445.73
2009-11-09,15,2009-11-23,4445.73
2009-11-10,14,2009-11-23,4445.73
2009-11-11,22,2009-12-02,4474.93
2009-11-12,21,2009-12-02,4474.93
2009-11-13,21,2009-12-03,4515.84
2009-11-16,61,2010-01-15,4658.09
2009-11-17,60,2010-01-15,4658.09
2009-11-18,62,2010-01-18,4734.05
2009-11-19,105,2010-03-03,4788.50
2009-11-20,131,2010-03-30,4800.45
2009-11-23,130,2010-04-01,4904.30
2009-11-24,53,2010-01-15,4658.09
2009-11-25,126,2010-03-30,4800.45
2009-11-26,50,2010-01-14,4609.30
2009-11-27,7,2009-12-03,4515.84
2009-11-30,50,2010-01-18,4734.05
2009-12-01,122,2010-04-01,4904.30
2009-12-02,21,2009-12-22,4024.34
2009-12-03,20,2009-12-22,4024.34
2009-12-04,118,2010-03-31,4822.08
2009-12-07,117,2010-04-02,4922.82
2009-12-08,115,2010-04-01,4904.30
2009-12-09,114,2010-04-01,4904.30
2009-12-10,113,2010-04-01,4904.30
2009-12-11,112,2010-04-01,4904.30
2009-12-14,109,2010-04-01,4904.30
2009-12-15,108,2010-04-01,4904.30
2009-12-16,107,2010-04-01,4904.30
2009-12-17,33,2010-01-18,4734.05
2009-12-18,26,2010-01-12,4541.60
2009-12-21,25,2010-01-14,4609.30
2009-12-22,15,2010-01-05,4462.23
2009-12-23,21,2010-01-12,4541.60
2009-12-24,23,2010-01-15,4658.09
2009-12-25,25,2010-01-18,4734.05
2009-12-28,66,2010-03-03,4788.50
2009-12-29,65,2010-03-03,4788.50
2009-12-30,64,2010-03-03,4788.50
2009-12-31,92,2010-04-01,4904.30
2010-01-04,88,2010-04-01,4904.30
2010-01-05,88,2010-04-02,4922.82
2010-01-06,86,2010-04-01,4904.30
2010-01-07,83,2010-03-30,4800.45
2010-01-08,84,2010-04-01,4904.30
2010-01-11,81,2010-04-01,4904.30
2010-01-12,88,2010-04-09,5031.25
2010-01-13,84,2010-04-06,4942.33
2010-01-14,89,2010-04-12,5088.29
2010-01-15,118,2010-05-12,4134.52
2010-01-18,9,2010-01-26,4226.94
2010-01-19,8,2010-01-26,4226.94
2010-01-20,83,2010-04-12,5088.29
2010-01-21,82,2010-04-12,5088.29
2010-01-22,71,2010-04-02,4922.82
2010-01-25,67,2010-04-01,4904.30
2010-01-26,32,2010-02-26,4653.34
2010-01-27,30,2010-02-25,4645.06
2010-01-28,33,2010-03-01,4721.89
2010-01-29,32,2010-03-01,4721.89
2010-02-01,29,2010-03-01,4721.89
2010-02-02,25,2010-02-26,4653.34
2010-02-03,29,2010-03-03,4788.50
2010-02-04,56,2010-03-31,4822.08
2010-02-05,25,2010-03-01,4721.89
2010-02-08,22,2010-03-01,4721.89
2010-02-09,21,2010-03-01,4721.89
2010-02-10,22,2010-03-03,4788.50
2010-02-11,21,2010-03-03,4788.50
2010-02-12,48,2010-03-31,4822.08
2010-02-22,39,2010-04-01,4904.30
2010-02-23,39,2010-04-02,4922.82
2010-02-24,45,2010-04-09,5031.25
2010-02-25,77,2010-05-12,4134.52
2010-02-26,76,2010-05-12,4134.52
2010-03-01,72,2010-05-11,4239.79
2010-03-02,71,2010-05-11,4239.79
2010-03-03,70,2010-05-11,4239.79
2010-03-04,40,2010-04-12,5088.29
2010-03-05,39,2010-04-12,5088.29
2010-03-08,66,2010-05-12,4134.52
2010-03-09,65,2010-05-12,4134.52
2010-03-10,64,2010-05-12,4134.52
2010-03-11,33,2010-04-12,5088.29
2010-03-12,29,2010-04-09,5031.25
2010-03-15,24,2010-04-07,4951.73
2010-03-16,25,2010-04-09,5031.25
2010-03-17,57,2010-05-12,4134.52
2010-03-18,56,2010-05-12,4134.52
2010-03-19,54,2010-05-11,4239.79
2010-03-22,51,2010-05-11,4239.79
2010-03-23,50,2010-05-11,4239.79
2010-03-24,49,2010-05-11,4239.79
2010-03-25,49,2010-05-12,4134.52
2010-03-26,47,2010-05-11,4239.79
2010-03-29,44,2010-05-11,4239.79
2010-03-30,43,2010-05-11,4239.79
2010-03-31,42,2010-05-11,4239.79
2010-04-01,40,2010-05-10,4367.27
2010-04-02,39,2010-05-10,4367.27
2010-04-06,35,2010-05-10,4367.27
2010-04-07,31,2010-05-07,4453.17
2010-04-08,30,2010-05-07,4453.17
2010-04-09,22,2010-04-30,4527.76
2010-04-12,19,2010-04-30,4527.76
2010-04-13,25,2010-05-07,4453.17
2010-04-14,17,2010-04-30,4527.76
2010-04-15,20,2010-05-04,4520.36
2010-04-16,22,2010-05-07,4453.17
2010-04-19,23,2010-05-11,4239.79
2010-04-20,21,2010-05-10,4367.27
2010-04-21,14,2010-05-04,4520.36
2010-04-22,9,2010-04-30,4527.76
2010-04-23,15,2010-05-07,4453.17
2010-04-26,12,2010-05-07,4453.17
2010-04-27,14,2010-05-10,4367.27
2010-04-28,14,2010-05-11,4239.79
2010-04-29,14,2010-05-12,4134.52
2010-04-30,18,2010-05-17,3981.29
2010-05-04,14,2010-05-17,3981.29
2010-05-05,8,2010-05-12,4134.52
2010-05-06,12,2010-05-17,3981.29
2010-05-07,11,2010-05-17,3981.29
2010-05-10,11,2010-05-20,3918.58
2010-05-11,50,2010-06-29,3814.47
2010-05-12,51,2010-07-01,3685.54
2010-05-13,49,2010-06-30,3732.65
2010-05-14,47,2010-06-29,3814.47
2010-05-17,78,2010-08-02,4389.72
2010-05-18,81,2010-08-06,4480.65
2010-05-19,80,2010-08-06,4480.65
2010-05-20,75,2010-08-02,4389.72
2010-05-21,77,2010-08-05,4396.12
2010-05-24,38,2010-06-30,3732.65
2010-05-25,37,2010-06-30,3732.65
2010-05-26,36,2010-06-30,3732.65
2010-05-27,34,2010-06-29,3814.47
2010-05-28,33,2010-06-29,3814.47
2010-05-31,31,2010-06-30,3732.65
2010-06-01,35,2010-07-05,3627.29
2010-06-02,30,2010-07-01,3685.54
2010-06-03,29,2010-07-01,3685.54
2010-06-04,28,2010-07-01,3685.54
2010-06-07,25,2010-07-01,3685.54
2010-06-08,23,2010-06-30,3732.65
2010-06-09,21,2010-06-29,3814.47
2010-06-10,20,2010-06-29,3814.47
2010-06-11,19,2010-06-29,3814.47
2010-06-17,14,2010-06-30,3732.65
2010-06-18,15,2010-07-02,3659.95
2010-06-21,10,2010-06-30,3732.65
2010-06-22,9,2010-06-30,3732.65
2010-06-23,8,2010-06-30,3732.65
2010-06-24,7,2010-06-30,3732.65
2010-06-25,7,2010-07-01,3685.54
2010-06-28,8,2010-07-05,3627.29
2010-06-29,30,2010-07-28,4266.85
2010-06-30,23,2010-07-22,4125.25
2010-07-01,21,2010-07-21,4059.38
2010-07-02,19,2010-07-20,4053.19
2010-07-05,16,2010-07-20,4053.19
2010-07-06,17,2010-07-22,4125.25
2010-07-07,20,2010-07-26,4188.47
2010-07-08,19,2010-07-26,4188.47
2010-07-09,21,2010-07-29,4296.21
2010-07-12,22,2010-08-02,4389.72
2010-07-13,16,2010-07-28,4266.85
2010-07-14,20,2010-08-02,4389.72
2010-07-15,14,2010-07-28,4266.85
2010-07-16,13,2010-07-28,4266.85
2010-07-19,15,2010-08-02,4389.72
2010-07-20,18,2010-08-06,4480.65
2010-07-21,17,2010-08-06,4480.65
2010-07-22,19,2010-08-09,4549.79
2010-07-23,18,2010-08-09,4549.79
2010-07-26,23,2010-08-17,4618.33
2010-07-27,22,2010-08-17,4618.33
2010-07-28,34,2010-08-30,4705.88
2010-07-29,34,2010-08-31,4755.85
2010-07-30,33,2010-08-31,4755.85
2010-08-02,33,2010-09-03,4845.91
2010-08-03,29,2010-08-31,4755.85
2010-08-04,31,2010-09-03,4845.91
2010-08-05,30,2010-09-03,4845.91
2010-08-06,39,2010-09-13,4967.47
2010-08-09,78,2010-10-25,5107.28
2010-08-10,25,2010-09-03,4845.91
2010-08-11,29,2010-09-08,4905.63
2010-08-12,23,2010-09-03,4845.91
2010-08-13,32,2010-09-13,4967.47
2010-08-16,71,2010-10-25,5107.28
2010-08-17,70,2010-10-25,5107.28
2010-08-18,69,2010-10-25,5107.28
2010-08-19,68,2010-10-25,5107.28
2010-08-20,26,2010-09-14,4982.86
2010-08-23,64,2010-10-25,5107.28
2010-08-24,63,2010-10-25,5107.28
2010-08-25,62,2010-10-25,5107.28
2010-08-26,61,2010-10-25,5107.28
2010-08-27,60,2010-10-25,5107.28
2010-08-30,61,2010-10-29,5211.52
2010-08-31,63,2010-11-01,5362.95
2010-09-01,59,2010-10-29,5211.52
2010-09-02,61,2010-11-01,5362.95
2010-09-03,60,2010-11-01,5362.95
2010-09-06,57,2010-11-01,5362.95
2010-09-07,56,2010-11-01,5362.95
2010-09-08,59,2010-11-05,5473.11
2010-09-09,54,2010-11-01,5362.95
2010-09-10,56,2010-11-04,5392.56
2010-09-13,54,2010-11-05,5473.11
2010-09-14,56,2010-11-08,5598.49
2010-09-15,51,2010-11-04,5392.56
2010-09-16,47,2010-11-01,5362.95
2010-09-17,46,2010-11-01,5362.95
2010-09-20,40,2010-10-29,5211.52
2010-09-21,36,2010-10-26,5158.05
2010-09-27,36,2010-11-01,5362.95
2010-09-28,35,2010-11-01,5362.95
2010-09-29,31,2010-10-29,5211.52
2010-09-30,33,2010-11-01,5362.95
2010-10-08,28,2010-11-04,5392.56
2010-10-11,26,2010-11-05,5473.11
2010-10-12,25,2010-11-05,5473.11
2010-10-13,24,2010-11-05,5473.11
2010-10-14,19,2010-11-01,5362.95
2010-10-15,18,2010-11-01,5362.95
2010-10-18,12,2010-10-29,5211.52
2010-10-19,14,2010-11-01,5362.95
2010-10-20,16,2010-11-04,5392.56
2010-10-21,16,2010-11-05,5473.11
2010-10-22,18,2010-11-08,5598.49
2010-10-25,16,2010-11-09,5635.75
2010-10-26,91,2011-01-24,4636.91
2010-10-27,15,2010-11-10,5651.39
2010-10-28,90,2011-01-25,4540.68
2010-10-29,88,2011-01-24,4636.91
2010-11-01,78,2011-01-17,4728.31
2010-11-02,77,2011-01-17,4728.31
2010-11-03,76,2011-01-17,4728.31
2010-11-04,75,2011-01-17,4728.31
2010-11-05,74,2011-01-17,4728.31
2010-11-08,10,2010-11-17,5001.94
2010-11-09,9,2010-11-17,5001.94
2010-11-10,8,2010-11-17,5001.94
2010-11-11,7,2010-11-17,5001.94
2010-11-12,70,2011-01-20,4699.95
2010-11-15,64,2011-01-17,4728.31
2010-11-16,70,2011-01-24,4636.91
2010-11-17,129,2011-03-25,5502.75
2010-11-18,69,2011-01-25,4540.68
2010-11-19,63,2011-01-20,4699.95
2010-11-22,57,2011-01-17,4728.31
2010-11-23,56,2011-01-17,4728.31
2010-11-24,55,2011-01-17,4728.31
2010-11-25,54,2011-01-17,4728.31
2010-11-26,53,2011-01-17,4728.31
2010-11-29,50,2011-01-17,4728.31
2010-11-30,49,2011-01-17,4728.31
2010-12-01,48,2011-01-17,4728.31
2010-12-02,47,2011-01-17,4728.31
2010-12-03,46,2011-01-17,4728.31
2010-12-06,46,2011-01-20,4699.95
2010-12-07,42,2011-01-17,4728.31
2010-12-08,41,2011-01-17,4728.31
2010-12-09,47,2011-01-24,4636.91
2010-12-10,39,2011-01-17,4728.31
2010-12-13,36,2011-01-17,4728.31
2010-12-14,35,2011-01-17,4728.31
2010-12-15,34,2011-01-17,4728.31
2010-12-16,33,2011-01-17,4728.31
2010-12-17,32,2011-01-17,4728.31
2010-12-20,29,2011-01-17,4728.31
2010-12-21,28,2011-01-17,4728.31
2010-12-22,27,2011-01-17,4728.31
2010-12-23,26,2011-01-17,4728.31
2010-12-24,32,2011-01-24,4636.91
2010-12-27,30,2011-01-25,4540.68
2010-12-28,72,2011-03-09,5446.14
2010-12-29,174,2011-06-20,4505.85
2010-12-30,173,2011-06-20,4505.85
2010-12-31,25,2011-01-24,4636.91
2011-01-04,17,2011-01-20,4699.95
2011-01-05,16,2011-01-20,4699.95
2011-01-06,15,2011-01-20,4699.95
2011-01-07,18,2011-01-24,4636.91
2011-01-10,16,2011-01-25,4540.68
2011-01-11,161,2011-06-20,4505.85
2011-01-12,160,2011-06-20,4505.85
2011-01-13,159,2011-06-20,4505.85
2011-01-14,55,2011-03-09,5446.14
2011-01-17,32,2011-02-17,5231.71
2011-01-18,31,2011-02-17,5231.71
2011-01-19,42,2011-03-01,5373.20
2011-01-20,28,2011-02-16,5196.15
2011-01-21,28,2011-02-17,5231.71
2011-01-24,24,2011-02-16,5196.15
2011-01-25,18,2011-02-11,5012.78
2011-01-26,20,2011-02-14,5087.25
2011-01-27,21,2011-02-16,5196.15
2011-01-28,21,2011-02-17,5231.71
2011-01-31,22,2011-02-21,5304.08
2011-02-01,28,2011-02-28,5347.30
2011-02-09,13,2011-02-21,5304.08
2011-02-10,33,2011-03-14,5462.40
2011-02-11,130,2011-06-20,4505.85
2011-02-14,106,2011-05-30,4565.12
2011-02-15,105,2011-05-30,4565.12
2011-02-16,101,2011-05-27,4644.29
2011-02-17,100,2011-05-27,4644.29
2011-02-18,99,2011-05-27,4644.29
2011-02-21,96,2011-05-27,4644.29
2011-02-22,95,2011-05-27,4644.29
2011-02-23,94,2011-05-27,4644.29
2011-02-24,93,2011-05-27,4644.29
2011-02-25,92,2011-05-27,4644.29
2011-02-28,89,2011-05-27,4644.29
2011-03-01,87,2011-05-26,4815.85
2011-03-02,86,2011-05-26,4815.85
2011-03-03,86,2011-05-27,4644.29
2011-03-04,85,2011-05-27,4644.29
2011-03-07,81,2011-05-26,4815.85
2011-03-08,79,2011-05-25,4855.59
2011-03-09,78,2011-05-25,4855.59
2011-03-10,77,2011-05-25,4855.59
2011-03-11,76,2011-05-25,4855.59
2011-03-14,71,2011-05-23,4907.39
2011-03-15,72,2011-05-25,4855.59
2011-03-16,69,2011-05-23,4907.39
2011-03-17,71,2011-05-26,4815.85
2011-03-18,69,2011-05-25,4855.59
2011-03-21,67,2011-05-26,4815.85
2011-03-22,66,2011-05-26,4815.85
2011-03-23,64,2011-05-25,4855.59
2011-03-24,61,2011-05-23,4907.39
2011-03-25,35,2011-04-28,4948.71
2011-03-28,57,2011-05-23,4907.39
2011-03-29,58,2011-05-25,4855.59
2011-03-30,58,2011-05-26,4815.85
2011-03-31,58,2011-05-27,4644.29
2011-04-01,57,2011-05-27,4644.29
2011-04-06,52,2011-05-27,4644.29
2011-04-07,50,2011-05-26,4815.85
2011-04-08,48,2011-05-25,4855.59
2011-04-11,45,2011-05-25,4855.59
2011-04-12,45,2011-05-26,4815.85
2011-04-13,43,2011-05-25,4855.59
2011-04-14,42,2011-05-25,4855.59
2011-04-15,41,2011-05-25,4855.59
2011-04-18,36,2011-05-23,4907.39
2011-04-19,37,2011-05-25,4855.59
2011-04-20,36,2011-05-25,4855.59
2011-04-21,33,2011-05-23,4907.39
2011-04-22,34,2011-05-25,4855.59
2011-04-25,33,2011-05-27,4644.29
2011-04-26,32,2011-05-27,4644.29
2011-04-27,34,2011-05-30,4565.12
2011-04-28,152,2011-09-26,4426.40
2011-04-29,53,2011-06-20,4505.85
2011-05-03,28,2011-05-30,4565.12
2011-05-04,48,2011-06-20,4505.85
2011-05-05,47,2011-06-20,4505.85
2011-05-06,25,2011-05-30,4565.12
2011-05-09,22,2011-05-30,4565.12
2011-05-10,18,2011-05-27,4644.29
2011-05-11,17,2011-05-27,4644.29
2011-05-12,19,2011-05-30,4565.12
2011-05-13,18,2011-05-30,4565.12
2011-05-16,15,2011-05-30,4565.12
2011-05-17,14,2011-05-30,4565.12
2011-05-18,13,2011-05-30,4565.12
2011-05-19,12,2011-05-30,4565.12
2011-05-20,11,2011-05-30,4565.12
2011-05-23,129,2011-09-28,4358.34
2011-05-24,128,2011-09-28,4358.34
2011-05-25,127,2011-09-28,4358.34
2011-05-26,127,2011-09-29,4189.11
2011-05-27,46,2011-07-11,5110.36
2011-05-30,37,2011-07-05,5055.65
2011-05-31,44,2011-07-13,5132.07
2011-06-01,45,2011-07-15,5229.10
2011-06-02,42,2011-07-13,5132.07
2011-06-03,43,2011-07-15,5229.10
2011-06-07,115,2011-09-29,4189.11
2011-06-08,114,2011-09-29,4189.11
2011-06-09,37,2011-07-15,5229.10
2011-06-10,36,2011-07-15,5229.10
2011-06-13,33,2011-07-15,5229.10
2011-06-14,108,2011-09-29,4189.11
2011-06-15,34,2011-07-18,5235.19
2011-06-16,26,2011-07-11,5110.36
2011-06-17,19,2011-07-05,5055.65
2011-06-20,15,2011-07-04,5011.68
2011-06-21,15,2011-07-05,5055.65
2011-06-22,14,2011-07-05,5055.65
2011-06-23,21,2011-07-13,5132.07
2011-06-24,25,2011-07-18,5235.19
2011-06-27,95,2011-09-29,4189.11
2011-06-28,93,2011-09-28,4358.34
2011-06-29,93,2011-09-29,4189.11
2011-06-30,91,2011-09-28,4358.34
2011-07-01,90,2011-09-28,4358.34
2011-07-04,78,2011-09-19,4507.68
2011-07-05,71,2011-09-13,4532.08
2011-07-06,63,2011-09-06,4568.59
2011-07-07,69,2011-09-13,4532.08
2011-07-08,68,2011-09-13,4532.08
2011-07-11,57,2011-09-05,4596.13
2011-07-12,70,2011-09-19,4507.68
2011-07-13,55,2011-09-05,4596.13
2011-07-14,26,2011-08-08,4627.10
2011-07-15,25,2011-08-08,4627.10
2011-07-18,22,2011-08-08,4627.10
2011-07-19,21,2011-08-08,4627.10
2011-07-20,20,2011-08-08,4627.10
2011-07-21,47,2011-09-05,4596.13
2011-07-22,18,2011-08-08,4627.10
2011-07-25,64,2011-09-26,4426.40
2011-07-26,63,2011-09-26,4426.40
2011-07-27,49,2011-09-13,4532.08
2011-07-28,54,2011-09-19,4507.68
2011-07-29,60,2011-09-26,4426.40
2011-08-01,54,2011-09-23,4494.48
2011-08-02,56,2011-09-26,4426.40
2011-08-03,52,2011-09-23,4494.48
2011-08-04,47,2011-09-19,4507.68
2011-08-05,55,2011-09-28,4358.34
2011-08-08,64,2011-10-10,4159.45
2011-08-09,64,2011-10-11,4152.72
2011-08-10,51,2011-09-29,4189.11
2011-08-11,50,2011-09-29,4189.11
2011-08-12,49,2011-09-29,4189.11
2011-08-15,43,2011-09-26,4426.40
2011-08-16,44,2011-09-28,4358.34
2011-08-17,43,2011-09-28,4358.34
2011-08-18,43,2011-09-29,4189.11
2011-08-19,42,2011-09-29,4189.11
2011-08-22,39,2011-09-29,4189.11
2011-08-23,38,2011-09-29,4189.11
2011-08-24,37,2011-09-29,4189.11
2011-08-25,35,2011-09-28,4358.34
2011-08-26,34,2011-09-28,4358.34
2011-08-29,31,2011-09-28,4358.34
2011-08-30,31,2011-09-29,4189.11
2011-08-31,30,2011-09-29,4189.11
2011-09-01,29,2011-09-29,4189.11
2011-09-02,28,2011-09-29,4189.11
2011-09-05,46,2011-10-20,4088.08
2011-09-06,45,2011-10-20,4088.08
2011-09-07,23,2011-09-29,4189.11
2011-09-08,33,2011-10-10,4159.45
2011-09-09,42,2011-10-20,4088.08
2011-09-13,39,2011-10-21,4008.55
2011-09-14,37,2011-10-20,4088.08
2011-09-15,36,2011-10-20,4088.08
2011-09-16,35,2011-10-20,4088.08
2011-09-19,33,2011-10-21,4008.55
2011-09-20,32,2011-10-21,4008.55
