trade_date,open,high,low,close
2022-06-08,1108.59,1126.46,1091.68,1111.67
2022-06-09,1108.93,1109.73,1073.66,1081.17
2022-06-10,1074.07,1103.15,1072.18,1102.85
2022-06-13,1088.76,1094.79,1080.39,1088.38
2022-06-14,1073.75,1076.82,1039.00,1070.54
2022-06-15,1069.94,1085.88,1061.46,1062.71
2022-06-16,1065.69,1094.70,1065.44,1078.95
2022-06-17,1070.62,1094.27,1066.17,1092.09
2022-06-20,1099.46,1109.74,1086.75,1095.33
2022-06-21,1094.33,1098.90,1073.50,1083.02
2022-06-22,1084.71,1090.02,1063.59,1063.69
2022-06-23,1064.73,1083.10,1054.91,1081.84
2022-06-24,1084.61,1107.33,1084.61,1101.48
2022-06-27,1113.22,1121.45,1101.32,1103.40
2022-06-28,1105.11,1119.18,1084.59,1117.28
2022-06-29,1112.59,1121.24,1089.25,1090.68
2022-06-30,1092.46,1116.95,1090.50,1105.67
2022-07-01,1105.97,1107.86,1086.25,1089.03
2022-07-04,1087.34,1098.64,1073.04,1095.09
2022-07-05,1100.18,1106.99,1077.35,1090.93
2022-07-06,1092.70,1116.14,1091.41,1101.75
2022-07-07,1103.78,1113.73,1087.59,1111.67
2022-07-08,1117.18,1120.87,1100.55,1104.02
2022-07-11,1098.67,1098.67,1070.66,1081.16
2022-07-12,1081.90,1084.94,1049.21,1049.24
2022-07-13,1051.78,1061.41,1041.65,1052.79
2022-07-14,1052.43,1086.33,1049.65,1076.81
2022-07-15,1072.99,1093.82,1071.97,1072.26
2022-07-18,1075.71,1078.30,1053.35,1069.33
2022-07-19,1068.69,1073.06,1052.95,1061.85
2022-07-20,1066.20,1082.62,1066.20,1079.53
2022-07-21,1080.65,1109.54,1075.67,1091.41
2022-07-22,1099.62,1101.37,1076.35,1084.97
2022-07-25,1082.62,1095.69,1070.81,1073.76
2022-07-26,1072.54,1087.86,1066.13,1084.66
2022-07-27,1083.67,1098.37,1083.32,1095.70
2022-07-28,1102.44,1116.16,1094.66,1108.79
2022-07-29,1113.08,1113.32,1086.71,1088.91
2022-08-01,1081.62,1100.96,1068.19,1100.18
2022-08-02,1084.98,1107.24,1074.97,1094.91
2022-08-03,1099.44,1127.00,1090.61,1100.35
2022-08-04,1106.15,1119.50,1099.10,1110.92
2022-08-05,1115.02,1158.51,1112.92,1157.33
2022-08-08,1161.04,1161.04,1144.32,1152.58
2022-08-09,1152.91,1163.70,1141.34,1162.32
2022-08-10,1154.17,1170.52,1152.97,1156.16
2022-08-11,1163.54,1176.06,1150.98,1173.14
2022-08-12,1169.66,1174.40,1146.02,1146.19
2022-08-15,1145.02,1155.45,1138.06,1143.75
2022-08-16,1143.70,1154.43,1134.21,1137.30
2022-08-17,1136.80,1140.66,1127.89,1132.31
2022-08-18,1132.60,1148.38,1129.32,1146.63
2022-08-19,1146.33,1155.78,1108.16,1108.45
2022-08-22,1103.15,1111.40,1096.99,1107.28
2022-08-23,1109.25,1117.71,1105.68,1107.30
2022-08-24,1110.01,1112.75,1068.98,1068.98
2022-08-25,1071.98,1077.66,1044.77,1055.89
2022-08-26,1064.71,1069.26,1044.40,1045.99
2022-08-29,1032.04,1058.72,1029.89,1054.28
2022-08-30,1054.26,1064.76,1047.73,1050.28
2022-08-31,1048.40,1057.84,1023.47,1029.66
2022-09-01,1032.78,1041.92,1023.54,1025.66
2022-09-02,1027.47,1040.46,1022.58,1030.12
2022-09-05,1030.60,1034.95,1018.56,1024.39
2022-09-06,1025.86,1038.97,1016.65,1035.78
2022-09-07,1032.02,1065.17,1031.90,1049.58
2022-09-08,1050.32,1054.74,1040.05,1040.77
2022-09-09,1039.59,1042.11,1022.68,1033.78
2022-09-13,1034.50,1046.18,1028.77,1031.17
2022-09-14,1018.07,1033.45,1016.87,1031.30
2022-09-15,1035.76,1037.63,990.85,1000.08
2022-09-16,997.36,1018.72,997.36,998.52
2022-09-19,997.53,1003.15,970.87,975.55
2022-09-20,982.37,997.22,977.27,985.15
2022-09-21,980.62,983.80,968.71,970.39
2022-09-22,964.96,986.43,963.89,975.87
2022-09-23,975.58,984.11,956.11,960.94
2022-09-26,955.04,978.49,952.18,961.83
2022-09-27,963.49,976.45,959.20,976.45
2022-09-28,973.47,977.66,955.32,956.19
2022-09-29,962.45,970.11,955.61,961.47
2022-09-30,956.40,961.89,937.86,939.38
2022-10-10,933.02,934.96,895.20,897.34
2022-10-11,898.37,904.47,889.45,892.74
2022-10-12,890.29,926.19,871.45,924.91
2022-10-13,917.40,942.87,916.37,926.52
2022-10-14,936.42,961.50,925.93,954.92
2022-10-17,948.64,964.95,946.94,963.22
2022-10-18,964.97,968.13,952.99,960.00
2022-10-19,957.73,963.11,949.50,949.50
2022-10-20,944.16,976.71,938.33,963.95
2022-10-21,961.48,972.81,951.67,967.98
2022-10-24,967.56,989.65,960.62,969.49
2022-10-25,962.97,984.48,955.57,971.33
2022-10-26,972.45,1010.98,963.36,1003.25
2022-10-27,1008.71,1021.56,995.55,1004.91
2022-10-28,996.61,1015.42,989.23,993.72
2022-10-31,991.89,1022.23,991.89,1010.33
2022-11-01,1011.96,1029.64,1000.97,1024.52
2022-11-02,1020.07,1046.82,1017.99,1037.18
2022-11-03,1028.43,1055.12,1027.04,1048.07
2022-11-04,1048.89,1077.49,1048.89,1072.87
2022-11-07,1070.14,1080.79,1058.13,1061.35
2022-11-08,1061.71,1062.72,1040.87,1051.71
2022-11-09,1049.72,1053.14,1036.95,1037.53
2022-11-10,1033.13,1044.72,1021.11,1023.06
2022-11-11,1053.86,1059.76,1023.26,1023.26
2022-11-14,1021.41,1031.71,1012.67,1022.91
2022-11-15,1022.04,1054.36,1021.14,1052.04
2022-11-16,1052.41,1054.34,1034.20,1036.49
2022-11-17,1029.31,1041.75,1015.05,1041.67
2022-11-18,1039.85,1045.95,1030.74,1031.99
2022-11-21,1023.90,1032.95,1020.06,1032.47
2022-11-22,1029.50,1030.37,1015.14,1017.82
2022-11-23,1014.74,1021.91,994.50,1017.02
2022-11-24,1019.18,1024.24,1013.48,1015.36
2022-11-25,1012.80,1012.80,999.84,999.99
2022-11-28,983.59,997.90,980.76,992.81
2022-11-29,995.34,1003.61,988.07,1002.45
2022-11-30,999.61,1003.73,991.49,1000.26
2022-12-01,1008.71,1017.01,1004.32,1009.33
2022-12-02,1005.63,1021.40,1005.16,1008.14
2022-12-05,1011.28,1011.29,999.49,1003.60
2022-12-06,1003.31,1014.33,999.52,1003.14
2022-12-07,999.28,1008.85,996.94,1000.47
2022-12-08,999.75,1005.88,995.88,997.31
2022-12-09,998.74,1004.36,992.63,1001.69
2022-12-12,1000.29,1011.76,996.23,1004.62
2022-12-13,1002.54,1004.21,989.18,989.31
2022-12-14,1003.57,1004.74,983.09,984.22
2022-12-15,985.15,992.97,979.53,989.20
2022-12-16,984.25,985.87,973.70,978.36
2022-12-19,973.60,980.47,954.02,956.19
2022-12-20,955.08,959.96,950.47,952.77
2022-12-21,950.56,954.62,937.52,940.84
2022-12-22,944.57,946.04,928.91,930.80
2022-12-23,925.14,930.06,915.35,920.35
2022-12-26,920.74,951.66,920.56,951.11
2022-12-27,951.86,965.49,947.17,963.14
2022-12-28,960.39,963.36,955.49,957.27
2022-12-29,956.10,970.57,954.74,962.25
2022-12-30,963.29,971.04,958.99,959.90
2023-01-03,960.51,982.24,956.70,979.91
2023-01-04,982.03,983.84,966.29,972.38
2023-01-05,972.61,985.82,969.32,983.52
2023-01-06,985.99,1003.05,984.02,991.10
2023-01-09,994.74,1000.07,986.17,988.67
2023-01-10,989.85,998.16,985.22,990.32
2023-01-11,990.15,993.47,973.56,973.96
2023-01-12,978.36,979.36,971.50,974.19
2023-01-13,976.58,977.06,967.11,974.31
2023-01-16,972.70,1000.27,971.90,992.61
2023-01-17,994.64,1006.59,993.45,1003.68
2023-01-18,1006.69,1009.87,1001.75,1006.75
2023-01-19,1004.79,1023.71,1004.08,1023.65
2023-01-20,1025.00,1034.59,1024.16,1029.14
2023-01-30,1046.44,1051.67,1031.36,1031.61
2023-01-31,1027.82,1029.62,1014.13,1014.36
2023-02-01,1016.31,1026.87,1010.40,1026.40
2023-02-02,1030.33,1041.24,1028.37,1031.68
2023-02-03,1029.12,1034.26,1016.91,1033.87
2023-02-06,1031.92,1038.27,1020.81,1024.43
2023-02-07,1024.24,1027.76,1014.48,1020.17
2023-02-08,1021.16,1026.22,1010.69,1010.69
2023-02-09,1007.84,1037.70,1004.67,1036.86
2023-02-10,1034.22,1038.60,1018.76,1024.54
2023-02-13,1020.55,1031.47,1017.59,1024.04
2023-02-14,1026.45,1032.59,1016.93,1022.67
2023-02-15,1022.79,1026.20,1016.25,1024.22
2023-02-16,1024.12,1030.43,998.96,1005.18
2023-02-17,1002.08,1005.38,986.33,986.33
2023-02-20,985.11,999.98,979.83,998.83
2023-02-21,997.55,1003.18,989.98,995.73
2023-02-22,988.79,993.52,987.28,989.65
2023-02-23,988.20,997.76,988.20,992.46
2023-02-24,996.03,999.80,988.33,990.63
2023-02-27,988.11,996.12,983.92,986.28
2023-02-28,991.44,994.73,980.10,990.47
2023-03-01,989.11,998.06,984.59,994.63
2023-03-02,994.54,997.46,987.91,988.89
2023-03-03,996.10,1002.48,990.27,998.90
2023-03-06,999.72,1011.03,991.66,1007.63
2023-03-07,1005.62,1008.08,990.21,990.58
2023-03-08,989.71,996.81,987.97,994.89
2023-03-09,996.56,1003.20,992.21,998.30
2023-03-10,990.90,1003.89,987.50,993.55
2023-03-13,992.94,1000.02,991.16,998.91
2023-03-14,997.77,1017.69,989.33,1013.39
2023-03-15,1016.18,1027.17,1007.18,1007.30
2023-03-16,1001.52,1010.28,990.16,992.44
2023-03-17,1002.37,1021.83,995.08,1015.76
2023-03-20,1016.23,1035.28,1012.45,1025.32
2023-03-21,1024.53,1030.19,1020.52,1030.19
2023-03-22,1031.61,1039.16,1028.31,1034.05
2023-03-23,1030.47,1058.99,1030.47,1058.99
2023-03-24,1058.12,1064.12,1051.05,1060.99
2023-03-27,1057.17,1070.18,1044.70,1057.49
2023-03-28,1059.67,1065.95,1037.01,1038.63
2023-03-29,1039.79,1076.06,1035.68,1062.14
2023-03-30,1065.39,1070.11,1053.53,1065.69
2023-03-31,1063.29,1083.16,1059.36,1081.54
2023-04-03,1093.08,1128.23,1090.75,1126.49
2023-04-04,1122.38,1147.73,1115.74,1129.08
2023-04-06,1127.03,1165.34,1127.03,1146.96
2023-04-07,1149.54,1162.57,1141.83,1161.02
2023-04-10,1164.98,1171.30,1126.05,1129.17
2023-04-11,1132.22,1138.62,1109.22,1121.74
2023-04-12,1118.13,1139.09,1112.45,1129.41
2023-04-13,1122.37,1124.71,1098.12,1100.13
2023-04-14,1107.62,1137.95,1095.96,1136.21
2023-04-17,1134.05,1151.40,1134.05,1140.13
2023-04-18,1130.81,1137.83,1114.83,1129.82
2023-04-19,1131.74,1151.68,1127.71,1134.40
2023-04-20,1134.94,1165.68,1134.94,1164.95
2023-04-21,1162.94,1167.54,1116.83,1116.83
2023-04-24,1116.67,1118.77,1089.96,1096.38
2023-04-25,1095.95,1102.39,1068.72,1076.86
2023-04-26,1072.70,1085.97,1060.13,1069.01
2023-04-27,1063.53,1082.03,1059.95,1068.01
2023-04-28,1060.71,1089.74,1060.71,1087.87
2023-05-04,1077.85,1082.84,1060.30,1064.20
2023-05-05,1062.66,1067.41,1047.09,1049.09
2023-05-08,1050.10,1063.89,1046.26,1057.21
2023-05-09,1058.37,1063.02,1034.19,1034.21
2023-05-10,1031.13,1038.11,1018.08,1025.71
2023-05-11,1035.18,1042.32,1025.57,1025.97
2023-05-12,1028.36,1036.88,1014.02,1014.11
2023-05-15,1013.53,1025.91,1006.30,1025.79
2023-05-16,1029.33,1033.82,1022.34,1025.87
2023-05-17,1025.45,1035.15,1024.18,1029.65
2023-05-18,1031.40,1038.52,1027.76,1034.82
2023-05-19,1040.35,1048.90,1036.97,1040.16
2023-05-22,1040.83,1048.47,1027.44,1032.11
2023-05-23,1029.14,1029.33,1016.11,1016.11
2023-05-24,1011.12,1024.07,1006.71,1011.77
2023-05-25,1016.92,1023.42,1006.79,1021.72
2023-05-26,1023.86,1040.67,1022.11,1038.66
2023-05-29,1041.27,1047.36,1026.83,1028.38
2023-05-30,1025.83,1047.47,1022.15,1044.43
2023-05-31,1040.34,1053.91,1037.63,1053.91
2023-06-01,1048.95,1067.23,1044.98,1053.55
2023-06-02,1055.95,1059.25,1047.37,1053.29
2023-06-05,1063.15,1068.30,1049.45,1051.73
2023-06-06,1047.92,1048.30,1021.00,1022.98
2023-06-07,1023.95,1026.46,1015.34,1019.05
2023-06-08,1012.66,1014.57,1001.75,1007.12
2023-06-09,1008.90,1032.55,1003.32,1032.55
2023-06-12,1030.26,1032.09,1022.40,1026.64
2023-06-13,1025.21,1043.96,1021.27,1039.46
2023-06-14,1038.89,1040.33,1031.07,1035.31
2023-06-15,1036.31,1038.72,1029.74,1033.85
2023-06-16,1034.42,1055.08,1032.31,1052.88
2023-06-19,1053.34,1059.98,1044.98,1055.45
2023-06-20,1054.51,1058.60,1043.50,1055.41
2023-06-21,1050.12,1051.02,1020.14,1020.22
2023-06-26,1011.15,1029.94,1006.35,1010.31
2023-06-27,1011.08,1018.90,1006.79,1011.35
2023-06-28,1017.08,1019.67,996.14,1008.22
2023-06-29,1004.54,1012.06,1001.46,1001.46
2023-06-30,999.18,1009.10,997.54,1005.15
2023-07-03,1006.58,1013.19,999.16,1008.40
2023-07-04,1008.43,1022.46,1004.12,1015.40
2023-07-05,1013.38,1016.81,1004.54,1005.73
2023-07-06,1004.67,1012.85,1001.37,1002.11
2023-07-07,1001.02,1002.45,989.66,991.85
2023-07-10,992.74,1001.03,990.25,993.73
2023-07-11,996.56,1003.22,994.26,1001.41
2023-07-12,999.24,1000.01,984.03,984.98
2023-07-13,988.70,997.70,988.59,995.97
2023-07-14,999.79,1002.82,990.62,991.56
2023-07-17,988.88,988.88,982.05,984.82
2023-07-18,985.24,987.71,980.02,980.02
2023-07-19,987.00,988.55,973.34,975.11
2023-07-20,978.38,978.63,960.29,961.13
2023-07-21,958.89,963.97,953.93,955.55
2023-07-24,953.96,961.40,949.64,950.55
2023-07-25,961.52,965.69,956.37,964.40
2023-07-26,963.55,967.67,959.32,961.60
2023-07-27,962.61,964.62,950.81,952.30
2023-07-28,950.51,963.01,948.20,962.64
2023-07-31,961.69,973.90,961.69,968.99
2023-08-01,969.41,971.52,966.13,969.68
2023-08-02,967.69,973.39,965.99,968.44
2023-08-03,962.55,972.16,962.05,970.37
2023-08-04,972.48,976.98,968.82,975.78
