"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021年7月2日","6,658.04","6,716.42","6,718.45","6,651.48","136.47K","-0.87%"
"2021年7月1日","6,716.67","6,827.70","6,827.70","6,716.67","138.35K","-1.34%"
"2021年6月30日","6,808.18","6,767.74","6,812.38","6,757.34","125.41K","0.63%"
"2021年6月29日","6,765.42","6,833.06","6,835.05","6,756.92","136.63K","-0.92%"
"2021年6月28日","6,828.52","6,814.32","6,843.52","6,802.86","145.50K","0.22%"
"2021年6月25日","6,813.41","6,748.87","6,824.86","6,739.02","151.49K","0.87%"
"2021年6月24日","6,754.87","6,791.86","6,791.86","6,743.33","145.05K","-0.52%"
"2021年6月23日","6,789.95","6,741.58","6,803.97","6,720.58","155.31K","0.74%"
"2021年6月22日","6,739.79","6,723.30","6,748.97","6,691.82","146.54K","0.49%"
"2021年6月21日","6,707.18","6,652.65","6,722.98","6,638.52","143.03K","0.74%"
"2021年6月18日","6,657.76","6,610.27","6,671.88","6,587.03","138.02K","0.63%"
"2021年6月17日","6,616.17","6,554.30","6,618.50","6,554.30","124.49K","0.76%"
"2021年6月16日","6,566.29","6,659.49","6,662.78","6,554.89","136.81K","-1.46%"
"2021年6月15日","6,663.66","6,734.10","6,736.54","6,649.20","152.21K","-0.93%"
"2021年6月11日","6,725.92","6,773.64","6,775.86","6,717.27","169.57K","-0.59%"
"2021年6月10日","6,765.64","6,688.82","6,773.46","6,683.49","154.28K","1.09%"
"2021年6月9日","6,692.90","6,677.14","6,712.25","6,656.05","136.51K","0.12%"
"2021年6月8日","6,684.56","6,726.09","6,752.63","6,652.39","138.69K","-0.55%"
"2021年6月7日","6,721.50","6,705.74","6,729.85","6,689.70","140.56K","0.42%"
"2021年6月4日","6,693.06","6,642.06","6,725.69","6,628.01","137.87K","0.38%"
"2021年6月3日","6,667.73","6,680.10","6,744.52","6,654.46","154.89K","-0.21%"
"2021年6月2日","6,681.43","6,740.50","6,748.15","6,662.75","157.37K","-0.87%"
"2021年6月1日","6,739.76","6,718.64","6,742.98","6,656.66","161.09K","0.16%"
"2021年5月31日","6,728.99","6,681.55","6,729.07","6,667.26","146.93K","0.91%"
"2021年5月28日","6,668.17","6,699.28","6,718.09","6,643.64","157.32K","-0.26%"
"2021年5月27日","6,685.41","6,629.24","6,685.48","6,620.72","145.17K","0.86%"
"2021年5月26日","6,628.21","6,631.37","6,642.38","6,612.42","156.24K","0.13%"
"2021年5月25日","6,619.67","6,549.34","6,628.69","6,524.30","144.69K","1.15%"
"2021年5月24日","6,544.12","6,515.83","6,564.07","6,494.62","137.23K","0.25%"
"2021年5月21日","6,527.86","6,557.49","6,570.46","6,512.81","134.35K","-0.32%"
"2021年5月20日","6,548.71","6,541.09","6,580.44","6,506.41","162.33K","-0.54%"
"2021年5月19日","6,584.39","6,582.10","6,590.98","6,544.84","135.18K","-0.23%"
"2021年5月18日","6,599.60","6,578.97","6,604.69","6,558.78","132.51K","0.33%"
"2021年5月17日","6,578.14","6,521.89","6,613.89","6,521.89","159.36K","0.80%"
"2021年5月14日","6,525.80","6,454.68","6,525.80","6,421.21","166.24K","1.35%"
"2021年5月13日","6,439.03","6,448.96","6,497.00","6,426.58","159.66K","-1.12%"
"2021年5月12日","6,512.05","6,434.91","6,521.49","6,419.74","156.49K","0.87%"
"2021年5月11日","6,456.04","6,436.29","6,472.87","6,349.79","187.26K","-0.31%"
"2021年5月10日","6,475.99","6,461.42","6,493.50","6,437.11","189.08K","0.49%"
"2021年5月7日","6,444.44","6,505.58","6,524.18","6,439.89","177.52K","-0.69%"
"2021年5月6日","6,489.35","6,503.60","6,548.07","6,440.33","154.14K","0.06%"
"2021年4月30日","6,485.71","6,470.35","6,503.15","6,434.73","144.25K","-0.10%"
"2021年4月29日","6,491.93","6,495.65","6,502.42","6,453.52","128.31K","0.03%"
"2021年4月28日","6,489.74","6,433.10","6,489.74","6,410.32","117.24K","0.67%"
"2021年4月27日","6,446.28","6,434.61","6,466.25","6,399.44","125.90K","0.06%"
"2021年4月26日","6,442.65","6,480.30","6,546.64","6,437.19","144.96K","-0.31%"
"2021年4月23日","6,462.76","6,445.52","6,463.98","6,412.99","126.12K","0.27%"
"2021年4月22日","6,445.47","6,444.28","6,472.80","6,424.75","124.92K","0.39%"
"2021年4月21日","6,420.26","6,396.27","6,434.63","6,369.77","121.05K","-0.13%"
"2021年4月20日","6,428.54","6,419.73","6,467.38","6,410.28","134.68K","0.05%"
"2021年4月19日","6,425.26","6,331.71","6,431.78","6,315.08","142.20K","1.35%"
"2021年4月16日","6,339.59","6,283.86","6,344.95","6,276.43","126.77K","1.01%"
"2021年4月15日","6,276.46","6,263.63","6,281.43","6,211.66","119.78K","-0.01%"
"2021年4月14日","6,277.21","6,206.64","6,287.84","6,206.64","117.44K","1.09%"
"2021年4月13日","6,209.78","6,210.22","6,254.90","6,193.81","130.39K","-0.27%"
"2021年4月12日","6,226.42","6,325.26","6,344.16","6,203.57","155.44K","-1.72%"
"2021年4月9日","6,335.24","6,345.29","6,360.45","6,307.66","141.31K","-0.34%"
"2021年4月8日","6,356.75","6,332.93","6,385.20","6,309.12","173.74K","0.14%"
"2021年4月7日","6,348.08","6,350.38","6,350.38","6,289.07","150.02K","0.08%"
"2021年4月6日","6,343.10","6,345.89","6,367.78","6,323.24","111.49K","0.26%"
"2021年4月2日","6,326.61","6,316.56","6,341.65","6,291.71","123.94K","0.24%"
"2021年4月1日","6,311.66","6,259.41","6,321.58","6,238.31","130.38K","0.92%"
"2021年3月31日","6,254.07","6,277.70","6,277.70","6,205.94","125.13K","-0.42%"
"2021年3月30日","6,280.36","6,239.47","6,287.87","6,217.33","134.41K","0.41%"
"2021年3月29日","6,254.94","6,270.00","6,277.77","6,215.80","139.63K","0.05%"
"2021年3月26日","6,251.79","6,164.82","6,264.56","6,164.82","128.89K","1.53%"
"2021年3月25日","6,157.41","6,118.87","6,190.94","6,108.26","129.31K","0.24%"
"2021年3月24日","6,142.54","6,180.31","6,232.13","6,131.82","147.67K","-1.23%"
"2021年3月23日","6,219.17","6,307.98","6,307.98","6,181.13","150.96K","-1.37%"
"2021年3月22日","6,305.69","6,208.93","6,307.55","6,206.08","143.04K","1.60%"
"2021年3月19日","6,206.60","6,195.25","6,258.13","6,167.51","143.24K","-1.07%"
"2021年3月18日","6,273.86","6,231.19","6,300.94","6,227.19","140.73K","0.78%"
"2021年3月17日","6,225.36","6,180.89","6,230.56","6,124.05","134.84K","0.49%"
"2021年3月16日","6,195.24","6,176.07","6,222.18","6,124.78","152.85K","0.35%"
"2021年3月15日","6,173.87","6,192.30","6,229.57","6,111.36","170.80K","-0.78%"
"2021年3月12日","6,222.38","6,231.48","6,232.50","6,137.99","175.75K","0.14%"
"2021年3月11日","6,213.83","6,074.33","6,213.93","6,045.55","160.82K","2.50%"
"2021年3月10日","6,062.26","6,164.77","6,179.85","6,053.02","142.55K","-0.75%"
"2021年3月9日","6,108.00","6,235.31","6,250.94","6,033.41","196.43K","-2.37%"
"2021年3月8日","6,256.41","6,453.78","6,488.82","6,253.70","168.55K","-2.30%"
"2021年3月5日","6,403.50","6,325.75","6,442.02","6,319.53","166.51K","0.02%"
"2021年3月4日","6,401.99","6,482.79","6,485.16","6,371.73","194.34K","-1.88%"
"2021年3月3日","6,524.75","6,426.04","6,528.22","6,420.21","171.02K","1.42%"
"2021年3月2日","6,433.33","6,514.02","6,514.02","6,386.49","165.88K","-0.85%"
"2021年3月1日","6,488.44","6,407.16","6,491.94","6,404.89","158.61K","1.95%"
"2021年2月26日","6,364.35","6,365.74","6,446.95","6,346.13","150.76K","-2.07%"
"2021年2月25日","6,499.15","6,600.21","6,609.56","6,484.55","162.07K","-0.57%"
"2021年2月24日","6,536.19","6,633.28","6,661.43","6,477.75","173.72K","-1.43%"
"2021年2月23日","6,631.23","6,613.60","6,701.43","6,609.08","192.66K","-0.39%"
"2021年2月22日","6,657.06","6,731.51","6,810.92","6,657.06","237.07K","-0.69%"
"2021年2月19日","6,703.48","6,600.25","6,706.39","6,542.78","178.77K","1.34%"
"2021年2月18日","6,614.54","6,657.31","6,678.61","6,564.31","166.89K","1.37%"
"2021年2月10日","6,525.17","6,474.75","6,542.75","6,424.72","119.04K","1.04%"
"2021年2月9日","6,457.88","6,334.42","6,468.43","6,330.79","119.32K","2.13%"
"2021年2月8日","6,323.16","6,247.92","6,354.02","6,215.73","116.13K","1.33%"
"2021年2月5日","6,239.87","6,343.83","6,382.96","6,236.27","135.13K","-1.40%"
"2021年2月4日","6,328.79","6,375.67","6,414.30","6,249.53","148.86K","-1.10%"
"2021年2月3日","6,399.33","6,459.66","6,484.49","6,399.33","145.46K","-0.86%"
"2021年2月2日","6,454.79","6,404.85","6,459.48","6,361.09","132.39K","0.96%"
"2021年2月1日","6,393.28","6,338.64","6,397.01","6,328.34","137.33K","0.74%"
"2021年1月29日","6,346.14","6,448.67","6,462.37","6,255.70","146.04K","-1.06%"
"2021年1月28日","6,414.38","6,475.86","6,529.84","6,405.81","144.83K","-2.18%"
"2021年1月27日","6,557.16","6,527.68","6,564.29","6,481.16","139.76K","0.37%"
"2021年1月26日","6,532.96","6,621.15","6,624.45","6,515.26","143.37K","-1.69%"
"2021年1月25日","6,645.31","6,636.22","6,711.57","6,599.97","165.62K","0.11%"
"2021年1月22日","6,637.81","6,619.86","6,643.67","6,573.82","158.06K","0.23%"
"2021年1月21日","6,622.50","6,552.03","6,649.86","6,550.88","156.81K","1.33%"
"2021年1月20日","6,535.42","6,477.67","6,535.48","6,449.28","128.53K","0.91%"
"2021年1月19日","6,476.37","6,510.48","6,532.65","6,456.12","147.62K","-0.58%"
"2021年1月18日","6,514.46","6,414.83","6,529.41","6,392.07","136.83K","1.51%"
"2021年1月15日","6,417.50","6,427.13","6,447.88","6,339.43","138.24K","-0.35%"
"2021年1月14日","6,439.89","6,471.79","6,516.27","6,402.60","163.02K","-0.88%"
"2021年1月13日","6,496.91","6,550.03","6,553.65","6,457.88","184.91K","-0.71%"
"2021年1月12日","6,543.23","6,425.81","6,543.23","6,425.81","162.31K","1.36%"
"2021年1月11日","6,455.40","6,557.45","6,572.85","6,419.73","183.26K","-1.56%"
"2021年1月8日","6,557.60","6,541.56","6,598.38","6,484.40","180.84K","0.30%"
"2021年1月7日","6,538.12","6,523.68","6,567.27","6,467.44","197.14K","0.15%"
"2021年1月6日","6,528.14","6,549.73","6,569.20","6,472.74","178.52K","-0.18%"
"2021年1月5日","6,539.73","6,470.25","6,539.73","6,452.52","196.73K","0.88%"
"2021年1月4日","6,482.79","6,395.61","6,501.59","6,359.08","186.62K","1.82%"
"2020年12月31日","6,367.11","6,282.96","6,370.57","6,281.01","160.19K","1.56%"
"2020年12月30日","6,269.25","6,196.45","6,289.27","6,188.59","138.04K","1.12%"
"2020年12月29日","6,199.85","6,240.74","6,280.04","6,196.41","154.48K","-0.71%"
"2020年12月28日","6,244.48","6,283.78","6,288.24","6,219.09","148.96K","-0.54%"
"2020年12月25日","6,278.50","6,190.99","6,284.58","6,186.03","134.48K","1.18%"
"2020年12月24日","6,205.22","6,308.48","6,308.48","6,202.40","131.22K","-1.62%"
"2020年12月23日","6,307.60","6,255.35","6,330.60","6,242.63","144.04K","0.92%"
"2020年12月22日","6,250.06","6,372.88","6,378.50","6,241.56","151.31K","-2.32%"
"2020年12月21日","6,398.60","6,302.26","6,401.55","6,293.92","136.35K","1.70%"
"2020年12月18日","6,291.92","6,310.16","6,332.53","6,269.21","128.62K","-0.27%"
"2020年12月17日","6,308.90","6,225.08","6,312.01","6,184.54","127.70K","1.18%"
"2020年12月16日","6,235.44","6,268.21","6,271.03","6,219.09","99.28K","-0.48%"
"2020年12月15日","6,265.58","6,250.10","6,276.58","6,228.68","97.98K","0.10%"
"2020年12月14日","6,259.02","6,207.83","6,260.61","6,176.54","106.88K","0.80%"
"2020年12月11日","6,209.43","6,328.83","6,340.39","6,163.41","132.64K","-1.75%"
"2020年12月10日","6,320.10","6,295.35","6,350.92","6,267.17","110.58K","0.20%"
"2020年12月9日","6,307.22","6,430.48","6,437.43","6,307.22","121.52K","-1.81%"
"2020年12月8日","6,423.65","6,424.16","6,448.39","6,406.72","105.50K","-0.02%"
"2020年12月7日","6,424.68","6,465.99","6,472.85","6,417.65","121.08K","-0.62%"
"2020年12月4日","6,464.73","6,426.03","6,471.86","6,409.68","128.86K","0.37%"
"2020年12月3日","6,440.88","6,437.38","6,461.09","6,392.90","152.22K","0.09%"
"2020年12月2日","6,434.98","6,437.96","6,446.81","6,392.99","149.71K","0.13%"
"2020年12月1日","6,426.62","6,307.85","6,437.94","6,299.41","150.96K","1.67%"
"2020年11月30日","6,320.94","6,360.46","6,397.72","6,309.44","163.16K","-0.48%"
"2020年11月27日","6,351.61","6,337.38","6,351.81","6,276.07","120.89K","0.27%"
"2020年11月26日","6,334.30","6,349.86","6,358.17","6,284.97","123.24K","-0.25%"
"2020年11月25日","6,350.37","6,489.26","6,489.72","6,350.37","153.81K","-1.93%"
"2020年11月24日","6,475.19","6,472.75","6,495.14","6,454.67","154.06K","0.03%"
"2020年11月23日","6,472.93","6,435.92","6,516.24","6,407.06","181.93K","0.78%"
"2020年11月20日","6,422.99","6,354.79","6,429.87","6,351.31","130.67K","0.98%"
"2020年11月19日","6,360.60","6,328.08","6,370.18","6,293.56","123.81K","0.31%"
"2020年11月18日","6,341.01","6,333.45","6,382.50","6,314.31","133.98K","0.06%"
"2020年11月17日","6,336.94","6,380.77","6,380.77","6,300.57","141.27K","-0.79%"
"2020年11月16日","6,387.37","6,319.70","6,387.42","6,294.29","133.68K","1.27%"
"2020年11月13日","6,306.97","6,304.46","6,319.41","6,248.35","107.12K","-0.13%"
"2020年11月12日","6,315.49","6,305.07","6,341.00","6,285.29","104.68K","0.33%"
"2020年11月11日","6,294.61","6,356.37","6,375.24","6,292.84","130.73K","-1.23%"
"2020年11月10日","6,373.09","6,434.43","6,435.41","6,339.29","141.93K","-0.76%"
"2020年11月9日","6,421.65","6,337.44","6,452.91","6,337.44","160.03K","1.91%"
"2020年11月6日","6,301.25","6,366.19","6,366.19","6,254.09","118.24K","-0.80%"
"2020年11月5日","6,351.98","6,294.61","6,358.44","6,273.31","118.84K","1.89%"
"2020年11月4日","6,234.16","6,246.64","6,256.07","6,181.10","92.93K","-0.12%"
"2020年11月3日","6,241.77","6,175.16","6,245.56","6,155.73","105.44K","1.61%"
"2020年11月2日","6,143.12","6,119.45","6,162.28","6,095.80","111.76K","0.52%"
"2020年10月30日","6,111.48","6,272.93","6,274.62","6,103.89","112.12K","-2.30%"
"2020年10月29日","6,255.19","6,168.91","6,287.65","6,159.14","92.59K","0.15%"
"2020年10月28日","6,246.00","6,221.74","6,254.72","6,164.24","87.13K","0.40%"
"2020年10月27日","6,221.34","6,187.47","6,227.84","6,168.97","75.59K","0.11%"
"2020年10月26日","6,214.38","6,195.35","6,239.72","6,127.38","73.39K","0.02%"
"2020年10月23日","6,213.26","6,312.01","6,362.43","6,202.53","80.57K","-1.64%"
"2020年10月22日","6,317.14","6,331.80","6,334.54","6,256.23","85.73K","-0.52%"
"2020年10月21日","6,350.01","6,426.19","6,426.51","6,323.44","87.51K","-1.14%"
"2020年10月20日","6,423.11","6,349.64","6,423.16","6,324.39","86.19K","1.02%"
"2020年10月19日","6,358.32","6,466.57","6,483.51","6,346.26","103.67K","-1.09%"
"2020年10月16日","6,428.68","6,456.74","6,473.63","6,388.65","98.73K","-0.49%"
"2020年10月15日","6,460.04","6,511.07","6,518.55","6,456.77","107.00K","-0.74%"
"2020年10月14日","6,508.37","6,547.84","6,547.84","6,492.66","118.63K","-0.66%"
"2020年10月13日","6,551.40","6,538.84","6,557.86","6,486.31","111.56K","0.16%"
"2020年10月12日","6,541.18","6,408.08","6,541.31","6,399.68","144.82K","2.88%"
"2020年10月9日","6,357.97","6,300.07","6,373.94","6,290.47","100.39K","2.67%"
"2020年9月30日","6,192.50","6,245.12","6,260.12","6,155.02","81.48K","-0.58%"
"2020年9月29日","6,228.77","6,206.99","6,280.44","6,179.88","81.37K","0.81%"
"2020年9月28日","6,178.47","6,255.02","6,261.93","6,171.02","78.96K","-0.94%"
"2020年9月25日","6,236.89","6,271.70","6,285.47","6,206.18","87.80K","-0.12%"
"2020年9月24日","6,244.64","6,353.69","6,354.68","6,243.28","112.80K","-2.31%"
"2020年9月23日","6,392.03","6,382.28","6,411.20","6,356.16","95.05K","0.52%"
"2020年9月22日","6,358.65","6,392.02","6,462.98","6,341.48","121.31K","-1.35%"
"2020年9月21日","6,445.96","6,492.23","6,515.34","6,434.32","126.02K","-0.36%"
"2020年9月18日","6,469.47","6,367.79","6,473.60","6,353.56","135.23K","1.61%"
"2020年9月17日","6,367.02","6,345.67","6,416.01","6,291.63","118.96K","0.21%"
"2020年9月16日","6,353.84","6,379.52","6,387.77","6,321.57","113.38K","-0.53%"
"2020年9月15日","6,387.88","6,351.04","6,388.13","6,328.54","115.18K","0.58%"
"2020年9月14日","6,351.24","6,350.35","6,381.18","6,297.90","130.50K","0.62%"
"2020年9月11日","6,311.97","6,209.79","6,319.67","6,209.79","124.63K","1.23%"
"2020年9月10日","6,235.57","6,404.66","6,414.96","6,219.64","181.05K","-1.79%"
"2020年9月9日","6,349.22","6,455.31","6,471.48","6,319.27","216.92K","-2.70%"
"2020年9月8日","6,525.10","6,493.77","6,543.00","6,432.95","161.23K","0.71%"
"2020年9月7日","6,478.81","6,619.90","6,669.39","6,459.10","155.58K","-2.11%"
"2020年9月4日","6,618.58","6,545.89","6,631.03","6,538.49","125.36K","-0.66%"
"2020年9月3日","6,662.25","6,715.10","6,732.67","6,638.45","142.11K","-0.82%"
"2020年9月2日","6,717.56","6,725.69","6,742.55","6,647.03","149.56K","0.11%"
"2020年9月1日","6,710.46","6,667.17","6,710.46","6,637.63","125.63K","0.63%"
"2020年8月31日","6,668.43","6,719.29","6,765.89","6,667.68","156.02K","-0.34%"
"2020年8月28日","6,691.21","6,571.90","6,695.36","6,553.92","141.95K","1.71%"
"2020年8月27日","6,578.79","6,538.14","6,585.72","6,486.75","129.84K","0.81%"
"2020年8月26日","6,525.88","6,650.45","6,660.76","6,501.24","153.74K","-1.90%"
"2020年8月25日","6,652.55","6,698.12","6,734.44","6,631.69","147.10K","-0.54%"
"2020年8月24日","6,688.96","6,667.30","6,702.75","6,589.93","143.02K","0.68%"
"2020年8月21日","6,643.94","6,628.90","6,686.02","6,589.20","142.96K","0.76%"
"2020年8月20日","6,593.79","6,622.01","6,672.49","6,570.69","157.65K","-1.09%"
"2020年8月19日","6,666.27","6,782.59","6,782.59","6,661.99","194.31K","-1.81%"
"2020年8月18日","6,789.40","6,747.61","6,811.56","6,737.53","189.17K","0.66%"
"2020年8月17日","6,744.55","6,646.54","6,752.32","6,614.19","201.41K","1.83%"
"2020年8月14日","6,623.56","6,542.60","6,629.51","6,506.03","156.88K","1.08%"
"2020年8月13日","6,552.66","6,552.37","6,592.12","6,518.42","162.06K","0.37%"
"2020年8月12日","6,528.40","6,580.01","6,599.66","6,395.01","177.89K","-1.10%"
"2020年8月11日","6,600.85","6,727.77","6,756.85","6,594.98","180.85K","-1.85%"
"2020年8月10日","6,725.30","6,666.56","6,768.87","6,651.74","175.35K","0.54%"
"2020年8月7日","6,688.88","6,743.29","6,755.53","6,578.67","198.13K","-1.20%"
"2020年8月6日","6,770.30","6,780.33","6,792.28","6,656.28","205.23K","-0.04%"
"2020年8月5日","6,772.84","6,696.69","6,790.01","6,653.28","184.84K","1.12%"
"2020年8月4日","6,697.71","6,758.49","6,764.90","6,672.89","209.48K","-0.62%"
"2020年8月3日","6,739.81","6,635.34","6,739.81","6,614.43","207.27K","2.43%"
"2020年7月31日","6,579.67","6,499.39","6,619.26","6,463.42","179.91K","1.05%"
"2020年7月30日","6,511.44","6,548.70","6,564.77","6,491.45","177.62K","-0.29%"
"2020年7月29日","6,530.27","6,341.01","6,530.27","6,324.05","159.22K","2.68%"
"2020年7月28日","6,359.66","6,345.68","6,385.39","6,307.79","138.84K","0.97%"
"2020年7月27日","6,298.73","6,304.59","6,337.33","6,229.47","145.54K","0.23%"
"2020年7月24日","6,283.98","6,584.81","6,609.29","6,265.38","219.02K","-5.08%"
"2020年7月23日","6,620.09","6,562.05","6,629.21","6,431.26","207.99K","-0.01%"
"2020年7月22日","6,620.69","6,554.17","6,699.69","6,534.74","210.10K","0.87%"
"2020年7月21日","6,563.32","6,526.60","6,591.01","6,500.87","193.97K","0.56%"
"2020年7月20日","6,526.83","6,419.08","6,526.83","6,340.65","212.41K","2.87%"
"2020年7月17日","6,344.59","6,327.03","6,447.51","6,272.94","196.80K","0.39%"
"2020年7月16日","6,320.00","6,642.33","6,711.00","6,305.13","253.32K","-4.80%"
"2020年7月15日","6,638.84","6,815.62","6,838.15","6,598.52","256.47K","-2.48%"
"2020年7月14日","6,807.73","6,897.00","6,897.00","6,672.80","293.87K","-1.33%"
"2020年7月13日","6,899.52","6,710.64","6,899.62","6,710.64","297.31K","3.34%"
"2020年7月10日","6,676.44","6,664.33","6,763.81","6,644.36","288.74K","-0.26%"
"2020年7月9日","6,693.75","6,541.29","6,712.14","6,530.02","317.41K","2.42%"
"2020年7月8日","6,535.42","6,378.95","6,541.44","6,352.37","288.85K","2.44%"
"2020年7月7日","6,380.03","6,368.31","6,480.03","6,300.24","325.87K","1.27%"
"2020年7月6日","6,299.85","6,095.96","6,318.31","6,095.96","302.38K","4.10%"
"2020年7月3日","6,051.51","5,990.00","6,052.52","5,968.07","226.83K","1.28%"
"2020年7月2日","5,975.28","5,880.88","5,979.99","5,858.57","201.18K","1.59%"
"2020年7月1日","5,881.89","5,884.54","5,885.87","5,814.76","142.83K","0.30%"
"2020年6月30日","5,864.42","5,790.06","5,875.33","5,788.21","115.35K","1.77%"
"2020年6月29日","5,762.44","5,774.46","5,789.16","5,740.26","117.76K","-0.46%"
"2020年6月24日","5,789.09","5,808.54","5,824.31","5,773.29","110.24K","-0.26%"
"2020年6月23日","5,804.34","5,783.12","5,809.28","5,755.40","125.75K","0.35%"
"2020年6月22日","5,784.03","5,793.79","5,815.39","5,770.81","145.39K","-0.05%"
"2020年6月19日","5,787.15","5,733.43","5,796.36","5,727.62","141.77K","0.92%"
"2020年6月18日","5,734.40","5,738.03","5,744.45","5,705.29","158.15K","-0.02%"
"2020年6月17日","5,735.42","5,708.69","5,735.42","5,685.62","146.84K","0.70%"
"2020年6月16日","5,695.30","5,633.26","5,695.30","5,624.85","133.95K","1.87%"
"2020年6月15日","5,590.64","5,605.88","5,661.97","5,590.64","145.36K","-0.02%"
"2020年6月12日","5,591.49","5,483.78","5,620.21","5,479.27","129.55K","0.04%"
"2020年6月11日","5,589.10","5,618.64","5,673.31","5,567.54","127.52K","-0.47%"
"2020年6月10日","5,615.24","5,611.66","5,616.61","5,581.92","108.37K","0.09%"
"2020年6月9日","5,610.38","5,582.14","5,616.04","5,560.14","114.87K","0.63%"
"2020年6月8日","5,575.30","5,618.38","5,627.19","5,567.21","119.45K","-0.18%"
"2020年6月5日","5,585.42","5,585.16","5,592.35","5,542.87","112.25K","0.16%"
"2020年6月4日","5,576.75","5,589.34","5,597.26","5,549.36","120.78K","0.08%"
"2020年6月3日","5,572.31","5,583.70","5,618.29","5,567.07","138.35K","0.11%"
"2020年6月2日","5,566.44","5,595.36","5,596.44","5,544.19","139.03K","-0.05%"
"2020年6月1日","5,569.48","5,446.29","5,576.65","5,446.29","141.70K","3.02%"
"2020年5月29日","5,406.34","5,349.57","5,416.66","5,336.07","105.00K","0.84%"
"2020年5月28日","5,361.17","5,367.27","5,390.14","5,290.29","102.52K","-0.16%"
"2020年5月27日","5,369.50","5,426.56","5,426.56","5,358.47","103.96K","-0.94%"
"2020年5月26日","5,420.21","5,341.11","5,421.90","5,341.08","90.97K","1.95%"
"2020年5月25日","5,316.60","5,323.97","5,344.28","5,293.23","84.39K","-0.22%"
"2020年5月22日","5,328.23","5,421.73","5,421.89","5,307.30","106.42K","-1.81%"
"2020年5月21日","5,426.17","5,508.20","5,511.23","5,415.60","114.56K","-1.16%"
"2020年5月20日","5,489.70","5,545.04","5,547.17","5,473.79","123.49K","-1.05%"
"2020年5月19日","5,547.88","5,515.03","5,548.22","5,504.23","112.01K","1.26%"
"2020年5月18日","5,478.82","5,522.72","5,528.78","5,454.96","133.66K","-0.53%"
"2020年5月15日","5,507.93","5,510.15","5,543.93","5,486.26","112.65K","0.38%"
"2020年5月14日","5,487.11","5,513.08","5,528.09","5,485.02","119.20K","-0.89%"
"2020年5月13日","5,536.28","5,495.90","5,546.55","5,483.99","107.90K","0.43%"
"2020年5月12日","5,512.46","5,494.07","5,519.29","5,441.70","115.94K","0.30%"
"2020年5月11日","5,496.19","5,529.11","5,547.94","5,466.62","129.85K","-0.21%"
"2020年5月8日","5,507.70","5,474.87","5,527.09","5,467.65","136.32K","1.14%"
"2020年5月7日","5,445.75","5,454.25","5,473.77","5,425.80","140.15K","-0.10%"
"2020年5月6日","5,451.32","5,320.94","5,451.46","5,318.44","141.68K","1.82%"
"2020年4月30日","5,353.86","5,261.05","5,368.89","5,261.05","133.04K","2.43%"
"2020年4月29日","5,226.81","5,203.71","5,269.73","5,201.47","105.93K","-0.02%"
"2020年4月28日","5,227.85","5,268.13","5,273.26","5,102.06","140.83K","-0.72%"
"2020年4月27日","5,265.72","5,278.98","5,314.41","5,249.31","117.13K","-0.15%"
"2020年4月24日","5,273.55","5,350.54","5,354.76","5,258.57","131.38K","-1.57%"
"2020年4月23日","5,357.79","5,402.65","5,407.49","5,354.94","144.62K","-0.55%"
"2020年4月22日","5,387.62","5,304.73","5,388.21","5,296.26","123.60K","0.82%"
"2020年4月21日","5,343.88","5,358.60","5,358.60","5,287.66","130.74K","-0.70%"
"2020年4月20日","5,381.79","5,329.87","5,381.79","5,311.20","120.64K","1.19%"
"2020年4月17日","5,318.45","5,354.98","5,377.15","5,309.58","136.97K","0.03%"
"2020年4月16日","5,316.97","5,245.92","5,328.12","5,238.43","120.74K","0.92%"
"2020年4月15日","5,268.75","5,291.97","5,320.58","5,264.01","122.48K","-0.38%"
"2020年4月14日","5,288.59","5,197.17","5,288.59","5,189.82","110.19K","2.31%"
"2020年4月13日","5,169.18","5,176.44","5,198.37","5,140.85","98.18K","-0.76%"
"2020年4月10日","5,208.51","5,321.79","5,321.79","5,197.98","123.82K","-2.14%"
"2020年4月9日","5,322.46","5,301.27","5,336.12","5,289.38","125.10K","0.96%"
"2020年4月8日","5,271.80","5,243.16","5,291.42","5,232.62","137.79K","0.09%"
"2020年4月7日","5,267.07","5,202.55","5,273.09","5,197.58","145.11K","3.13%"
"2020年4月3日","5,107.04","5,143.52","5,161.57","5,085.09","109.48K","-0.78%"
"2020年4月2日","5,147.20","4,998.63","5,147.20","4,998.11","113.35K","2.55%"
"2020年4月1日","5,019.22","5,029.58","5,108.17","5,007.71","112.15K","-0.44%"
"2020年3月31日","5,041.45","5,073.52","5,090.57","5,030.57","111.61K","0.28%"
"2020年3月30日","5,027.49","5,073.70","5,074.63","4,974.32","123.98K","-2.14%"
"2020年3月27日","5,137.34","5,222.85","5,227.79","5,134.49","117.05K","-0.56%"
"2020年3月26日","5,166.11","5,180.47","5,227.47","5,157.15","125.65K","-0.98%"
"2020年3月25日","5,217.42","5,200.78","5,229.22","5,160.39","146.88K","2.38%"
"2020年3月24日","5,096.04","5,089.15","5,118.04","4,963.29","140.79K","1.94%"
"2020年3月23日","4,998.91","5,079.35","5,129.14","4,981.67","138.69K","-4.22%"
"2020年3月20日","5,219.28","5,217.49","5,225.03","5,129.07","127.51K","1.19%"
"2020年3月19日","5,157.82","5,119.94","5,185.09","5,020.44","154.59K","0.75%"
