日期,收盘,开盘,高,低,交易量,涨跌幅
2011年6月21日,"1,923.82","1,910.50","1,925.15","1,906.80",1.56B,1.00%
2011年6月20日,"1,904.80","1,910.28","1,915.54","1,896.98",1.52B,-0.40%
2011年6月17日,"1,912.38","1,926.44","1,935.57","1,910.99",1.50B,-0.76%
2011年6月16日,"1,927.05","1,938.99","1,942.81","1,925.98",1.35B,-1.28%
2011年6月15日,"1,952.08","1,963.98","1,971.24","1,951.28",1.46B,-0.91%
2011年6月14日,"1,970.10","1,944.23","1,977.13","1,939.47",2.16B,1.25%
2011年6月13日,"1,945.72","1,936.05","1,950.31","1,924.94",1.32B,-0.27%
2011年6月10日,"1,951.03","1,945.11","1,953.90","1,930.34",1.33B,0.16%
2011年6月9日,"1,947.88","1,974.11","1,977.51","1,947.58",1.49B,-1.66%
2011年6月8日,"1,980.67","1,985.06","1,985.06","1,956.31",1.39B,-0.19%
2011年6月7日,"1,984.45","1,968.17","1,986.12","1,965.21",1.11B,0.48%
2011年6月3日,"1,974.95","1,959.04","1,978.99","1,958.30",1.32B,0.61%
2011年6月2日,"1,963.05","1,982.85","1,991.90","1,943.97",2.23B,-1.98%
2011年6月1日,"2,002.66","2,005.00","2,007.09","1,997.88",1.35B,-0.39%
2011年5月31日,"2,010.56","1,983.16","2,011.31","1,977.90",1.40B,1.51%
2011年5月30日,"1,980.74","1,974.53","1,993.79","1,968.30",1.32B,0.20%
2011年5月27日,"1,976.69","1,976.65","1,993.70","1,973.48",1.50B,0.12%
2011年5月26日,"1,974.33","1,985.57","1,990.76","1,972.47",1.19B,0.16%
2011年5月25日,"1,971.10","1,993.10","1,997.44","1,969.74",1.39B,-1.21%
2011年5月24日,"1,995.27","1,989.83","1,999.39","1,986.33",1.36B,0.11%
2011年5月23日,"1,993.07","2,047.77","2,047.77","1,990.86",1.98B,-2.90%
2011年5月20日,"2,052.54","2,046.07","2,059.69","2,043.92",1.21B,0.31%
2011年5月19日,"2,046.11","2,059.66","2,065.96","2,043.66",1.26B,-0.37%
2011年5月18日,"2,053.64","2,029.26","2,059.16","2,026.72",1.35B,0.98%
2011年5月17日,"2,033.78","2,018.30","2,049.81","2,009.56",1.57B,0.71%
2011年5月16日,"2,019.54","2,036.32","2,047.48","2,017.91",1.40B,-1.16%
2011年5月13日,"2,043.26","2,024.38","2,043.98","2,012.38",1.72B,1.09%
2011年5月12日,"2,021.28","2,035.24","2,044.59","2,020.42",1.39B,-1.32%
2011年5月11日,"2,048.34","2,056.74","2,062.90","2,041.07",1.36B,-0.45%
2011年5月10日,"2,057.67","2,040.69","2,058.19","2,033.47",1.17B,1.03%
2011年5月9日,"2,036.76","2,041.35","2,051.99","2,029.48",1.32B,-0.05%
2011年5月6日,"2,037.75","2,026.89","2,053.70","2,021.98",1.73B,-0.60%
2011年5月5日,"2,050.07","2,045.50","2,056.72","2,036.97",2.10B,-0.32%
2011年5月4日,"2,056.70","2,101.63","2,103.28","2,052.90",2.35B,-2.73%
2011年5月3日,"2,114.42","2,111.23","2,117.83","2,092.86",1.69B,0.03%
2011年4月29日,"2,113.87","2,110.78","2,116.00","2,084.65",2.17B,0.11%
2011年4月28日,"2,111.49","2,128.13","2,150.80","2,109.83",2.60B,-0.07%
2011年4月27日,"2,113.01","2,127.47","2,138.16","2,101.09",2.32B,-0.25%
2011年4月26日,"2,118.33","2,123.06","2,134.94","2,111.58",2.10B,-0.43%
2011年4月25日,"2,127.46","2,147.59","2,149.05","2,122.88",2.43B,-1.13%
2011年4月22日,"2,151.67","2,161.22","2,169.49","2,145.39",2.16B,-0.42%
2011年4月21日,"2,160.70","2,158.22","2,173.16","2,149.91",2.32B,0.77%
2011年4月20日,"2,144.27","2,156.08","2,162.11","2,134.84",2.47B,-0.36%
2011年4月19日,"2,151.96","2,186.18","2,186.18","2,151.80",2.62B,-2.24%
2011年4月18日,"2,201.37","2,192.29","2,214.52","2,186.55",3.02B,0.01%
2011年4月15日,"2,201.09","2,183.45","2,214.84","2,176.99",2.88B,0.50%
2011年4月14日,"2,190.15","2,200.40","2,209.29","2,186.20",3.52B,-0.41%
2011年4月13日,"2,199.23","2,153.93","2,199.23","2,146.07",3.11B,1.54%
2011年4月12日,"2,165.83","2,167.72","2,182.07","2,153.40",3.37B,-0.47%
2011年4月11日,"2,175.96","2,191.93","2,212.45","2,174.44",4.08B,-0.43%
2011年4月8日,"2,185.32","2,172.26","2,187.55","2,167.69",2.74B,0.50%
2011年4月7日,"2,174.40","2,178.56","2,185.26","2,165.82",3.48B,-0.06%
2011年4月6日,"2,175.78","2,130.08","2,180.98","2,130.08",5.28B,2.32%
2011年4月1日,"2,126.45","2,086.98","2,126.83","2,085.86",2.50B,2.05%
2011年3月31日,"2,083.75","2,102.70","2,109.33","2,076.54",2.26B,-0.84%
2011年3月30日,"2,101.44","2,097.95","2,113.39","2,085.08",2.91B,0.18%
2011年3月29日,"2,097.56","2,105.21","2,130.06","2,093.36",3.98B,-0.26%
2011年3月28日,"2,103.04","2,105.09","2,126.53","2,100.98",3.52B,0.32%
2011年3月25日,"2,096.29","2,067.46","2,105.18","2,066.91",3.28B,1.56%
2011年3月24日,"2,064.17","2,077.84","2,080.63","2,063.13",1.89B,-0.51%
2011年3月23日,"2,074.81","2,052.50","2,077.71","2,048.35",2.48B,0.98%
2011年3月22日,"2,054.75","2,044.49","2,059.92","2,022.68",2.10B,0.91%
2011年3月21日,"2,036.23","2,040.10","2,051.27","2,028.42",1.98B,0.09%
2011年3月18日,"2,034.48","2,043.25","2,048.36","2,030.16",2.11B,0.56%
2011年3月17日,"2,023.05","2,030.70","2,047.41","2,016.11",2.58B,-1.26%
2011年3月16日,"2,048.93","2,021.20","2,053.40","2,021.20",2.33B,1.51%
2011年3月15日,"2,018.39","2,045.42","2,045.42","1,989.65",3.09B,-1.71%
2011年3月14日,"2,053.52","2,045.67","2,056.91","2,039.59",1.85B,0.22%
2011年3月11日,"2,049.11","2,061.77","2,075.38","2,044.00",2.12B,-1.09%
2011年3月10日,"2,071.72","2,114.48","2,114.48","2,070.47",2.89B,-2.29%
2011年3月9日,"2,120.21","2,129.70","2,139.23","2,113.53",2.65B,-0.17%
2011年3月8日,"2,123.78","2,123.75","2,135.85","2,108.04",3.03B,0.02%
2011年3月7日,"2,123.28","2,092.32","2,127.10","2,092.32",4.56B,2.07%
2011年3月4日,"2,080.14","2,053.01","2,083.30","2,049.73",3.21B,1.39%
2011年3月3日,"2,051.65","2,046.30","2,083.24","2,042.15",4.92B,0.53%
2011年3月2日,"2,040.89","2,024.23","2,050.16","2,019.48",3.09B,0.27%
2011年3月1日,"2,035.37","2,022.72","2,048.98","2,020.53",3.10B,0.67%
2011年2月28日,"2,021.85","2,009.08","2,023.89","1,990.58",2.29B,0.76%
2011年2月25日,"2,006.66","2,003.40","2,019.45","1,985.76",2.14B,0.19%
2011年2月24日,"2,002.83","1,993.88","2,008.89","1,985.80",2.30B,0.36%
2011年2月23日,"1,995.68","1,984.12","1,998.09","1,981.19",2.55B,0.23%
2011年2月22日,"1,991.01","2,051.81","2,053.33","1,989.73",3.80B,-2.69%
2011年2月21日,"2,046.08","2,019.56","2,046.74","2,017.64",2.71B,0.78%
2011年2月18日,"2,030.32","2,043.68","2,047.89","2,025.34",2.32B,-0.81%
2011年2月17日,"2,046.98","2,054.88","2,065.77","2,035.37",2.88B,-0.22%
2011年2月16日,"2,051.49","2,038.40","2,051.82","2,023.86",3.28B,0.43%
2011年2月15日,"2,042.64","2,050.02","2,070.94","2,040.91",4.21B,-0.25%
2011年2月14日,"2,047.69","1,976.28","2,053.02","1,976.28",4.89B,3.60%
2011年2月11日,"1,976.47","1,972.45","1,982.39","1,964.99",2.53B,0.02%
2011年2月10日,"1,975.98","1,939.72","1,977.01","1,932.13",2.00B,1.70%
2011年2月9日,"1,943.00","1,958.25","1,976.76","1,940.38",1.97B,-1.30%
2011年2月1日,"1,968.69","1,968.71","1,972.99","1,959.32",1.73B,0.23%
2011年1月31日,"1,964.11","1,944.74","1,965.56","1,941.08",2.28B,0.98%
2011年1月28日,"1,945.14","1,944.40","1,952.84","1,929.87",2.38B,-0.22%
2011年1月27日,"1,949.37","1,911.10","1,954.92","1,899.89",3.05B,1.21%
2011年1月26日,"1,926.04","1,912.34","1,929.32","1,910.66",1.46B,0.77%
2011年1月25日,"1,911.31","1,910.22","1,921.54","1,899.05",1.97B,-0.02%
2011年1月24日,"1,911.75","1,926.39","1,937.38","1,905.70",2.57B,-0.73%
2011年1月21日,"1,925.84","1,890.76","1,959.97","1,890.76",3.03B,1.63%
2011年1月20日,"1,895.00","1,947.81","1,947.81","1,894.38",2.13B,-2.99%
2011年1月19日,"1,953.35","1,923.54","1,954.28","1,913.11",1.93B,1.54%
2011年1月18日,"1,923.69","1,915.76","1,929.77","1,905.46",1.69B,0.27%
2011年1月17日,"1,918.42","1,968.95","1,978.14","1,912.07",2.75B,-3.24%
2011年1月14日,"1,982.62","2,005.31","2,006.65","1,978.50",2.05B,-1.57%
2011年1月13日,"2,014.17","2,024.71","2,026.15","2,007.95",2.23B,-0.15%
2011年1月12日,"2,017.15","2,006.05","2,021.37","1,987.42",2.63B,0.87%
2011年1月11日,"1,999.76","1,969.49","2,004.03","1,968.22",2.51B,1.22%
2011年1月10日,"1,975.74","2,001.40","2,019.71","1,973.80",2.75B,-1.53%
2011年1月7日,"2,006.37","1,983.24","2,035.88","1,969.32",3.96B,1.11%
2011年1月6日,"1,984.28","1,999.75","2,010.56","1,978.82",2.09B,-0.75%
2011年1月5日,"1,999.22","1,999.18","2,011.51","1,993.21",2.89B,-0.79%
2011年1月4日,"2,015.11","1,994.36","2,021.93","1,985.32",3.29B,1.91%
2010年12月31日,"1,977.37","1,949.26","1,978.04","1,946.34",2.56B,1.59%
2010年12月30日,"1,946.51","1,954.09","1,957.64","1,925.23",2.28B,-0.35%
2010年12月29日,"1,953.33","1,954.47","1,960.15","1,936.27",1.86B,0.15%
2010年12月28日,"1,950.33","1,969.45","1,979.16","1,949.00",2.15B,-1.38%
2010年12月27日,"1,977.69","2,028.55","2,045.23","1,974.28",2.78B,-1.77%
2010年12月24日,"2,013.25","2,003.82","2,025.04","1,994.43",2.11B,-0.22%
2010年12月23日,"2,017.66","2,018.40","2,048.99","2,008.05",2.34B,-0.21%
2010年12月22日,"2,021.98","2,051.80","2,057.98","2,012.64",2.37B,-1.33%
2010年12月21日,"2,049.22","2,004.18","2,052.55","1,996.78",2.76B,2.49%
2010年12月20日,"1,999.52","2,039.29","2,045.03","1,969.98",2.38B,-1.61%
2010年12月17日,"2,032.14","2,036.51","2,036.85","2,023.89",1.56B,-0.22%
2010年12月16日,"2,036.55","2,053.03","2,056.49","2,032.81",2.12B,-0.85%
2010年12月15日,"2,054.02","2,070.05","2,076.33","2,052.27",2.54B,-0.77%
2010年12月14日,"2,069.92","2,078.20","2,084.19","2,064.18",3.07B,-0.21%
2010年12月13日,"2,074.33","2,027.45","2,074.58","2,021.81",3.88B,2.61%
2010年12月10日,"2,021.65","1,988.07","2,026.64","1,985.18",2.21B,1.27%
2010年12月9日,"1,996.38","2,007.77","2,026.27","1,994.45",2.50B,-1.09%
2010年12月8日,"2,018.46","2,040.02","2,050.75","2,016.06",2.20B,-1.38%
2010年12月7日,"2,046.72","2,023.52","2,056.06","2,000.19",2.27B,0.72%
2010年12月6日,"2,032.03","2,016.11","2,038.88","2,011.27",2.30B,1.19%
2010年12月3日,"2,008.12","2,003.91","2,014.91","1,994.92",1.62B,0.50%
2010年12月2日,"1,998.15","2,016.16","2,019.87","1,997.23",2.20B,0.70%
2010年12月1日,"1,984.31","1,975.82","1,992.46","1,968.32",1.51B,0.22%
2010年11月30日,"1,979.89","2,010.07","2,021.27","1,943.39",2.78B,-1.59%
2010年11月29日,"2,011.90","2,008.98","2,023.86","1,997.33",1.85B,-0.32%
2010年11月26日,"2,018.40","2,034.15","2,040.98","2,008.60",2.14B,-1.12%
2010年11月25日,"2,041.34","2,024.25","2,042.02","1,997.90",2.89B,1.35%
2010年11月24日,"2,014.16","1,972.33","2,026.29","1,972.33",2.81B,1.66%
2010年11月23日,"1,981.26","2,009.80","2,009.80","1,957.08",2.67B,-1.90%
2010年11月22日,"2,019.67","2,015.83","2,037.83","2,010.07",2.70B,-0.97%
2010年11月19日,"2,039.44","2,048.43","2,049.36","1,978.69",3.12B,0.10%
2010年11月18日,"2,037.46","2,032.62","2,046.17","2,010.35",2.53B,1.18%
2010年11月17日,"2,013.61","2,004.74","2,047.18","2,001.38",3.15B,-0.93%
2010年11月16日,"2,032.50","2,120.95","2,120.95","2,028.59",3.97B,-4.43%
2010年11月15日,"2,126.70","2,135.51","2,144.08","2,086.19",4.48B,-0.18%
2010年11月12日,"2,130.58","2,234.78","2,248.28","2,126.78",6.32B,-5.40%
2010年11月11日,"2,252.28","2,227.06","2,278.76","2,218.57",5.30B,1.17%
2010年11月10日,"2,226.16","2,242.61","2,242.61","2,210.30",4.30B,-1.38%
2010年11月9日,"2,257.35","2,290.75","2,290.75","2,244.08",4.36B,-1.42%
2010年11月8日,"2,289.96","2,287.50","2,294.69","2,270.25",4.15B,0.48%
2010年11月5日,"2,279.00","2,298.53","2,308.04","2,263.27",5.30B,1.08%
2010年11月4日,"2,254.76","2,230.84","2,259.23","2,228.05",4.34B,1.27%
2010年11月3日,"2,226.47","2,232.32","2,258.46","2,203.32",5.23B,-0.23%
2010年11月2日,"2,231.70","2,248.01","2,265.40","2,205.95",5.25B,-0.30%
2010年11月1日,"2,238.47","2,198.47","2,238.47","2,198.47",4.23B,2.24%
2010年10月29日,"2,189.48","2,226.72","2,228.12","2,180.86",3.59B,-1.56%
2010年10月28日,"2,224.24","2,216.28","2,237.68","2,204.52",3.50B,-0.05%
2010年10月27日,"2,225.37","2,259.70","2,291.62","2,222.10",4.29B,-2.06%
2010年10月26日,"2,272.21","2,300.70","2,310.01","2,255.13",5.48B,-0.97%
2010年10月25日,"2,294.45","2,232.02","2,295.11","2,206.87",5.09B,2.84%
2010年10月22日,"2,231.06","2,234.37","2,255.69","2,212.61",3.90B,-0.63%
2010年10月21日,"2,245.25","2,287.37","2,290.77","2,228.04",4.87B,-1.75%
2010年10月20日,"2,285.21","2,240.74","2,320.81","2,239.04",6.81B,0.30%
2010年10月19日,"2,278.35","2,236.99","2,278.58","2,219.61",5.23B,1.63%
2010年10月18日,"2,241.72","2,270.41","2,321.69","2,238.57",9.73B,-0.56%
2010年10月15日,"2,254.39","2,148.92","2,255.57","2,144.20",9.68B,4.33%
2010年10月14日,"2,160.84","2,152.86","2,201.64","2,152.86",8.76B,1.66%
2010年10月13日,"2,125.61","2,093.46","2,126.52","2,088.95",5.45B,1.62%
2010年10月12日,"2,091.78","2,058.09","2,094.74","2,047.91",4.97B,1.20%
2010年10月11日,"2,066.95","2,005.70","2,084.30","2,005.70",6.77B,3.87%
2010年10月8日,"1,990.01","1,933.42","1,997.49","1,932.59",4.06B,4.02%
2010年9月30日,"1,913.11","1,858.45","1,914.24","1,856.82",2.73B,2.37%
2010年9月29日,"1,868.75","1,859.76","1,889.79","1,859.14",2.33B,0.26%
2010年9月28日,"1,863.88","1,876.49","1,876.53","1,860.68",2.26B,-0.94%
2010年9月27日,"1,881.55","1,869.98","1,882.31","1,863.43",1.75B,0.92%
2010年9月21日,"1,864.41","1,868.26","1,873.35","1,858.75",1.08B,0.19%
2010年9月20日,"1,860.85","1,859.42","1,873.71","1,844.16",1.58B,0.19%
2010年9月17日,"1,857.31","1,864.72","1,869.01","1,852.24",1.73B,-0.06%
2010年9月16日,"1,858.45","1,890.26","1,895.13","1,845.07",2.72B,-1.83%
2010年9月15日,"1,893.03","1,926.50","1,926.50","1,889.07",2.18B,-1.66%
2010年9月14日,"1,925.01","1,928.09","1,939.82","1,918.17",2.23B,0.15%
2010年9月13日,"1,922.14","1,914.38","1,936.08","1,906.86",2.19B,0.34%
2010年9月10日,"1,915.64","1,920.09","1,926.82","1,897.95",1.94B,-0.14%
2010年9月9日,"1,918.29","1,957.96","1,957.96","1,915.09",2.57B,-1.94%
2010年9月8日,"1,956.33","1,963.63","1,963.63","1,946.04",2.56B,-0.85%
2010年9月7日,"1,973.14","1,979.29","1,983.51","1,962.79",2.28B,-0.13%
2010年9月6日,"1,975.68","1,938.54","1,977.66","1,936.50",3.34B,2.41%
2010年9月3日,"1,929.19","1,937.85","1,938.12","1,913.41",2.33B,-0.35%
2010年9月2日,"1,935.92","1,941.09","1,945.51","1,928.54",2.17B,0.97%
2010年9月1日,"1,917.33","1,927.72","1,949.93","1,905.73",2.51B,-0.34%
2010年8月31日,"1,923.91","1,935.41","1,935.52","1,916.72",2.06B,-0.96%
2010年8月30日,"1,942.56","1,926.12","1,948.42","1,922.92",2.17B,1.30%
2010年8月27日,"1,917.58","1,914.21","1,919.07","1,903.91",1.24B,0.15%
2010年8月26日,"1,914.64","1,922.90","1,930.21","1,907.46",1.44B,-0.02%
2010年8月25日,"1,915.00","1,948.46","1,954.94","1,914.76",2.24B,-2.30%
2010年8月24日,"1,960.06","1,959.61","1,979.71","1,938.68",1.93B,-0.14%
2010年8月23日,"1,962.78","1,963.31","1,982.47","1,957.80",1.54B,-0.22%
2010年8月20日,"1,967.06","1,985.58","1,998.41","1,964.00",2.60B,-1.36%
2010年8月19日,"1,994.16","1,979.22","2,005.30","1,972.05",2.86B,0.99%
2010年8月18日,"1,974.66","1,982.29","1,997.45","1,971.46",2.49B,-0.26%
2010年8月17日,"1,979.79","1,974.68","1,984.49","1,965.45",2.54B,0.43%
2010年8月16日,"1,971.30","1,926.39","1,974.72","1,920.46",2.79B,2.10%
2010年8月13日,"1,930.67","1,915.81","1,931.71","1,902.62",2.27B,0.85%
2010年8月12日,"1,914.45","1,924.72","1,941.68","1,911.68",2.08B,-1.31%
2010年8月11日,"1,939.84","1,930.36","1,950.79","1,928.30",2.06B,0.27%
2010年8月10日,"1,934.59","1,989.55","1,991.90","1,933.72",2.94B,-2.69%
2010年8月9日,"1,988.02","1,974.97","1,992.43","1,968.20",2.54B,0.44%
2010年8月6日,"1,979.23","1,953.06","1,980.85","1,934.57",2.40B,1.27%
2010年8月5日,"1,954.34","1,980.78","1,980.78","1,945.38",2.39B,-1.37%
2010年8月4日,"1,981.53","1,975.74","1,988.31","1,948.91",2.47B,0.16%
2010年8月3日,"1,978.41","2,019.66","2,022.55","1,978.07",2.89B,-1.85%
2010年8月2日,"2,015.65","1,984.12","2,019.25","1,982.75",2.63B,1.45%
2010年7月30日,"1,986.76","1,990.45","1,991.34","1,972.57",2.26B,-0.36%
2010年7月29日,"1,993.87","1,984.46","2,002.11","1,979.04",3.98B,0.52%
2010年7月28日,"1,983.63","1,937.86","1,986.26","1,929.80",3.00B,2.46%
2010年7月27日,"1,936.07","1,945.04","1,947.41","1,931.19",1.52B,-0.81%
2010年7月26日,"1,951.87","1,948.63","1,955.67","1,929.85",1.65B,0.33%
2010年7月23日,"1,945.45","1,937.37","1,956.42","1,932.09",2.42B,0.60%
2010年7月22日,"1,933.88","1,906.93","1,936.23","1,903.99",2.05B,1.02%
2010年7月21日,"1,914.33","1,912.20","1,925.48","1,903.30",2.26B,0.23%
2010年7月20日,"1,909.96","1,880.25","1,915.49","1,880.24",2.55B,1.67%
2010年7月19日,"1,878.53","1,822.44","1,884.63","1,818.52",1.73B,2.14%
2010年7月16日,"1,839.22","1,834.00","1,844.40","1,818.18",1.17B,-0.08%
2010年7月15日,"1,840.67","1,870.37","1,890.75","1,839.97",1.47B,-1.73%
2010年7月14日,"1,873.04","1,863.75","1,893.68","1,863.44",1.76B,0.75%
2010年7月13日,"1,859.15","1,867.31","1,869.04","1,848.55",1.49B,-1.51%
2010年7月12日,"1,887.67","1,868.42","1,897.63","1,859.51",2.12B,0.93%
2010年7月9日,"1,870.30","1,830.29","1,883.43","1,815.58",2.08B,2.31%
2010年7月8日,"1,828.13","1,837.24","1,846.43","1,822.32",1.17B,-0.08%
2010年7月7日,"1,829.56","1,822.33","1,829.81","1,810.53",1.15B,0.17%
2010年7月6日,"1,826.39","1,793.24","1,826.62","1,790.86",1.59B,1.60%
2010年7月5日,"1,797.66","1,795.48","1,811.33","1,776.38",1.26B,-0.82%
2010年7月2日,"1,812.58","1,798.36","1,817.28","1,771.49",1.82B,0.71%
2010年7月1日,"1,799.88","1,814.57","1,826.52","1,798.20",1.19B,-1.06%
2010年6月30日,"1,819.11","1,821.81","1,830.62","1,810.58",1.42B,-0.76%
2010年6月29日,"1,833.04","1,911.17","1,914.90","1,832.25",2.07B,-4.05%
2010年6月28日,"1,910.47","1,915.30","1,931.51","1,907.34",1.12B,-0.28%
2010年6月25日,"1,915.91","1,905.81","1,927.23","1,901.00",1.25B,0.07%
2010年6月24日,"1,914.65","1,907.91","1,935.86","1,902.05",1.06B,0.05%
2010年6月23日,"1,913.63","1,921.40","1,933.36","1,898.27",1.24B,-0.85%
2010年6月22日,"1,930.00","1,926.63","1,937.96","1,920.52",1.33B,-0.19%
2010年6月21日,"1,933.62","1,880.13","1,938.74","1,873.69",2.40B,3.35%
2010年6月18日,"1,870.87","1,881.85","1,900.47","1,865.33",1.41B,-0.60%
2010年6月17日,"1,882.13","1,897.62","1,901.57","1,881.67",1.06B,-0.06%
2010年6月11日,"1,883.20","1,884.51","1,901.24","1,880.63",1.33B,0.50%
2010年6月10日,"1,873.82","1,882.60","1,891.96","1,871.99",1.47B,-1.73%
2010年6月9日,"1,906.90","1,854.10","1,914.08","1,829.55",2.47B,3.35%
2010年6月8日,"1,845.13","1,853.58","1,866.91","1,829.44",1.30B,-0.44%
2010年6月7日,"1,853.36","1,863.67","1,873.27","1,843.40",1.57B,-2.17%
2010年6月4日,"1,894.45","1,884.43","1,899.23","1,877.70",1.26B,-0.04%
2010年6月3日,"1,895.15","1,915.15","1,927.40","1,894.36",1.48B,-0.67%
2010年6月2日,"1,907.90","1,897.58","1,908.54","1,876.20",1.68B,-0.18%
2010年6月1日,"1,911.43","1,916.62","1,938.18","1,895.91",1.83B,-0.76%
2010年5月31日,"1,926.11","1,961.70","1,975.59","1,924.89",1.76B,-2.41%
2010年5月28日,"1,973.62","2,001.19","2,005.40","1,964.41",1.86B,-0.47%
2010年5月27日,"1,982.95","1,952.97","1,987.88","1,927.67",1.90B,1.28%
2010年5月26日,"1,957.94","1,962.93","1,974.79","1,948.40",1.39B,-0.03%
2010年5月25日,"1,958.46","1,992.17","1,994.19","1,950.64",2.09B,-2.46%
2010年5月24日,"2,007.76","1,955.07","2,017.32","1,955.07",2.94B,3.31%
2010年5月21日,"1,943.43","1,879.26","1,944.70","1,874.32",2.10B,0.94%
2010年5月20日,"1,925.24","1,939.50","1,971.26","1,920.99",1.61B,-1.58%
2010年5月19日,"1,956.22","1,952.91","1,986.60","1,932.83",1.82B,-0.62%
2010年5月18日,"1,968.37","1,928.99","1,977.14","1,919.07",2.20B,2.11%
2010年5月17日,"1,927.69","1,994.47","1,994.47","1,924.04",2.12B,-4.56%
2010年5月14日,"2,019.73","2,024.62","2,035.41","2,012.49",1.59B,-1.07%
2010年5月13日,"2,041.56","1,999.11","2,044.83","1,996.95",2.47B,2.02%
2010年5月12日,"2,001.13","1,956.51","2,002.81","1,943.52",2.33B,1.70%
2010年5月11日,"1,967.66","2,048.25","2,051.27","1,957.76",2.43B,-1.99%
2010年5月10日,"2,007.52","1,987.10","2,016.86","1,968.00",1.93B,1.38%
2010年5月7日,"1,980.17","1,969.62","2,012.97","1,956.83",2.58B,-1.34%
2010年5月6日,"2,007.01","2,089.65","2,089.65","2,005.06",2.27B,-4.88%
2010年5月5日,"2,110.05","2,078.19","2,110.78","2,051.19",2.43B,0.01%
2010年5月4日,"2,109.81","2,103.67","2,130.76","2,096.12",1.58B,-1.84%
2010年4月30日,"2,149.45","2,133.07","2,150.03","2,114.12",2.12B,1.18%
2010年4月29日,"2,124.39","2,139.99","2,156.08","2,123.86",1.67B,-0.10%
2010年4月28日,"2,126.53","2,115.68","2,137.43","2,103.72",1.62B,-0.25%
2010年4月27日,"2,131.84","2,165.94","2,165.94","2,103.42",2.64B,-1.77%
2010年4月26日,"2,170.32","2,190.09","2,197.59","2,168.39",1.80B,-0.68%
2010年4月23日,"2,185.16","2,195.41","2,208.80","2,169.47",2.32B,-0.50%
2010年4月22日,"2,196.22","2,224.32","2,224.32","2,186.29",2.68B,-1.89%
2010年4月21日,"2,238.50","2,207.50","2,239.29","2,189.97",2.38B,1.53%
2010年4月20日,"2,204.81","2,214.31","2,224.73","2,180.40",2.38B,-0.27%
2010年4月19日,"2,210.82","2,296.88","2,296.88","2,208.77",3.65B,-5.08%
2010年4月16日,"2,329.12","2,361.34","2,361.34","2,328.23",1.67B,-1.58%
2010年4月15日,"2,366.57","2,370.20","2,374.56","2,343.24",2.14B,0.00%
2010年4月14日,"2,366.61","2,367.00","2,371.07","2,352.84",2.07B,0.07%
2010年4月13日,"2,364.84","2,316.99","2,368.91","2,315.28",2.92B,2.05%
2010年4月12日,"2,317.38","2,350.12","2,353.79","2,301.65",2.56B,-1.21%
2010年4月9日,"2,345.75","2,327.26","2,346.39","2,322.47",1.57B,0.86%
2010年4月8日,"2,325.67","2,358.18","2,358.18","2,316.71",2.13B,-1.55%
2010年4月7日,"2,362.28","2,376.78","2,377.11","2,349.51",1.77B,-0.68%
2010年4月6日,"2,378.57","2,391.25","2,403.82","2,367.10",2.14B,-0.03%
2010年4月2日,"2,379.19","2,382.55","2,386.14","2,370.66",2.24B,0.11%
2010年4月1日,"2,376.60","2,353.00","2,381.39","2,353.00",2.34B,1.10%
2010年3月31日,"2,350.82","2,370.83","2,372.56","2,345.85",2.06B,-0.75%
2010年3月30日,"2,368.51","2,364.79","2,372.79","2,355.32",1.86B,0.19%
2010年3月29日,"2,363.98","2,309.92","2,368.70","2,306.28",3.90B,3.11%
2010年3月26日,"2,292.67","2,257.40","2,302.51","2,253.84",1.98B,1.48%
2010年3月25日,"2,259.14","2,286.61","2,286.61","2,253.61",1.59B,-1.43%
2010年3月24日,"2,291.83","2,298.88","2,313.43","2,289.11",1.64B,-0.01%
2010年3月23日,"2,292.00","2,319.20","2,321.26","2,290.43",1.66B,-1.06%
2010年3月22日,"2,316.63","2,314.44","2,330.67","2,310.07",1.92B,0.26%
2010年3月19日,"2,310.55","2,296.78","2,313.03","2,282.38",1.54B,0.68%
2010年3月18日,"2,294.95","2,307.26","2,318.05","2,288.89",1.58B,-0.53%
2010年3月17日,"2,307.08","2,266.96","2,307.40","2,260.10",1.72B,2.02%
2010年3月16日,"2,261.51","2,239.43","2,262.01","2,234.67",1.16B,0.93%
2010年3月15日,"2,240.73","2,274.71","2,276.45","2,232.95",1.39B,-1.49%
2010年3月12日,"2,274.53","2,300.61","2,306.99","2,273.86",1.43B,-1.11%
2010年3月11日,"2,300.04","2,296.93","2,316.38","2,282.89",1.83B,0.33%
2010年3月10日,"2,292.50","2,301.70","2,318.31","2,286.18",1.63B,-0.43%
2010年3月9日,"2,302.39","2,284.02","2,315.36","2,266.82",1.88B,0.78%
2010年3月8日,"2,284.68","2,272.61","2,290.09","2,265.20",1.24B,0.74%
2010年3月5日,"2,267.94","2,264.68","2,276.76","2,258.96",1.33B,0.27%
2010年3月4日,"2,261.93","2,312.30","2,312.78","2,259.18",1.96B,-2.16%
2010年3月3日,"2,311.84","2,304.06","2,312.42","2,287.04",1.58B,0.42%
2010年3月2日,"2,302.18","2,312.49","2,320.31","2,293.92",1.52B,-0.38%
2010年3月1日,"2,311.07","2,282.34","2,316.38","2,281.70",1.93B,1.62%
2010年2月26日,"2,274.32","2,278.43","2,288.60","2,270.77",1.53B,-0.36%
2010年2月25日,"2,282.64","2,254.80","2,286.92","2,251.96",2.42B,1.37%
